CUST_NUM,Accessory,status,amount,renewal
CUST96752,Power Bank,EXPIRED,3057,YES
CUST96752,Bluetooth Speaker,EXPIRED,499,NO
CUST96752,Smart Watch,EXPIRED,2427,YES
CUST96752,Memory Card,PENDING,3800,YES
CUST96752,Mobile Cover,EXPIRED,2148,NO
CUST96752,Screen Guard,PENDING,2649,NO
CUST31722,Bluetooth Speaker,PENDING,2358,NO
CUST31722,USB Cable,ACTIVE,3739,NO
CUST31722,Memory Card,ACTIVE,2322,NO
CUST31722,Phone Stand,PENDING,1556,NO
CUST31722,Phone Stand,PENDING,2189,YES
CUST31722,USB Cable,EXPIRED,4387,NO
CUST31722,USB Cable,ACTIVE,2639,YES
CUST31722,Phone Stand,PENDING,3605,NO
CUST31722,USB Cable,ACTIVE,1095,YES
CUST31722,Bluetooth Speaker,PENDING,4672,YES
CUST31722,Smart Watch,PENDING,4779,NO
CUST31722,Bluetooth Speaker,ACTIVE,1378,NO
CUST31722,USB Cable,EXPIRED,3068,YES
CUST31722,Screen Guard,PENDING,1232,NO
CUST57823,Mobile Cover,PENDING,2376,YES
CUST57823,Bluetooth Speaker,EXPIRED,2851,YES
CUST57823,Power Bank,EXPIRED,1107,YES
CUST57823,Earphones,EXPIRED,1770,YES
CUST57823,USB Cable,EXPIRED,3940,YES
CUST57823,Screen Guard,PENDING,2513,NO
CUST57823,Bluetooth Speaker,PENDING,4315,NO
CUST57823,Phone Stand,PENDING,3009,YES
CUST57823,Memory Card,PENDING,2228,YES
CUST52338,USB Cable,PENDING,4470,YES
CUST52338,Smart Watch,EXPIRED,893,YES
CUST52338,Power Bank,PENDING,2637,NO
CUST52338,Bluetooth Speaker,EXPIRED,4187,NO
CUST52338,Smart Watch,PENDING,1588,NO
CUST52338,Screen Guard,PENDING,3830,YES
CUST52338,Charger,ACTIVE,1634,YES
CUST52338,Mobile Cover,PENDING,4480,YES
CUST34633,Mobile Cover,PENDING,4759,NO
CUST34633,Bluetooth Speaker,EXPIRED,2716,NO
CUST34633,Bluetooth Speaker,ACTIVE,182,YES
CUST34633,Earphones,EXPIRED,2105,YES
CUST34633,Charger,PENDING,2198,YES
CUST34633,Smart Watch,ACTIVE,431,YES
CUST34633,Screen Guard,PENDING,3017,YES
CUST34633,Screen Guard,PENDING,2626,NO
CUST34633,Phone Stand,EXPIRED,1997,YES
CUST34633,Mobile Cover,ACTIVE,815,YES
CUST34633,Smart Watch,ACTIVE,2625,YES
CUST34633,USB Cable,EXPIRED,4872,NO
CUST82433,Power Bank,EXPIRED,2402,YES
CUST82433,Smart Watch,PENDING,3687,YES
CUST82433,Memory Card,ACTIVE,760,NO
CUST82433,Memory Card,EXPIRED,3336,YES
CUST82433,Phone Stand,ACTIVE,4192,YES
CUST82433,Charger,PENDING,1199,NO
CUST82433,Charger,EXPIRED,1366,NO
CUST82433,Power Bank,PENDING,3186,NO
CUST82433,Power Bank,ACTIVE,3426,NO
CUST82433,USB Cable,ACTIVE,1149,NO
CUST82433,Earphones,ACTIVE,4888,NO
CUST82433,Power Bank,PENDING,4956,NO
CUST82433,Screen Guard,EXPIRED,657,YES
CUST82433,Memory Card,ACTIVE,1444,NO
CUST82433,Charger,ACTIVE,4190,YES
CUST49137,Power Bank,PENDING,3657,NO
CUST49137,Memory Card,EXPIRED,1568,YES
CUST49137,Bluetooth Speaker,ACTIVE,1534,YES
CUST49137,Mobile Cover,ACTIVE,1489,YES
CUST49137,Power Bank,EXPIRED,203,NO
CUST49137,Charger,PENDING,1826,YES
CUST49137,Mobile Cover,ACTIVE,1632,NO
CUST49137,Power Bank,ACTIVE,2456,YES
CUST49137,Bluetooth Speaker,PENDING,2696,NO
CUST49137,Charger,ACTIVE,3942,NO
CUST49137,USB Cable,ACTIVE,1255,NO
CUST49137,Bluetooth Speaker,ACTIVE,3119,NO
CUST49137,Earphones,EXPIRED,2996,YES
CUST50669,Mobile Cover,EXPIRED,1144,YES
CUST50669,Screen Guard,EXPIRED,3385,YES
CUST50669,USB Cable,PENDING,2895,NO
CUST50669,Screen Guard,ACTIVE,1431,YES
CUST50669,Earphones,ACTIVE,3791,YES
CUST50669,Screen Guard,PENDING,2121,YES
CUST50669,Power Bank,PENDING,1780,YES
CUST50669,Charger,EXPIRED,4281,NO
CUST50669,Smart Watch,PENDING,545,NO
CUST50669,Memory Card,EXPIRED,1466,YES
CUST50669,Earphones,PENDING,2997,NO
CUST50669,Smart Watch,EXPIRED,3609,YES
CUST61562,Screen Guard,EXPIRED,1016,NO
CUST61562,Phone Stand,PENDING,279,NO
CUST61562,Phone Stand,PENDING,2089,NO
CUST61562,Charger,EXPIRED,1900,NO
CUST61562,Earphones,ACTIVE,510,NO
CUST61562,Screen Guard,PENDING,2208,YES
CUST61562,Smart Watch,EXPIRED,496,NO
CUST61562,Phone Stand,ACTIVE,3284,YES
CUST61562,Power Bank,PENDING,934,NO
CUST61562,Phone Stand,PENDING,4764,NO
CUST61562,Earphones,PENDING,1899,NO
CUST61562,Phone Stand,ACTIVE,3593,YES
CUST61562,USB Cable,PENDING,1857,NO
CUST61562,Power Bank,PENDING,1863,NO
CUST66716,Charger,PENDING,4086,NO
CUST66716,USB Cable,ACTIVE,3510,NO
CUST66716,Screen Guard,PENDING,753,YES
CUST66716,Memory Card,ACTIVE,2236,NO
CUST66716,Mobile Cover,EXPIRED,2045,YES
CUST66716,Power Bank,PENDING,2048,NO
CUST77206,USB Cable,ACTIVE,580,YES
CUST77206,Earphones,ACTIVE,569,NO
CUST77206,Earphones,EXPIRED,706,YES
CUST77206,Memory Card,PENDING,1911,YES
CUST77206,Smart Watch,ACTIVE,4164,NO
CUST77206,Memory Card,EXPIRED,1226,NO
CUST77206,Power Bank,ACTIVE,309,NO
CUST77206,Mobile Cover,PENDING,2406,YES
CUST77206,Bluetooth Speaker,EXPIRED,3592,NO
CUST15527,Bluetooth Speaker,EXPIRED,3660,NO
CUST15527,Earphones,PENDING,3650,NO
CUST15527,Phone Stand,PENDING,923,YES
CUST15527,Memory Card,ACTIVE,1365,NO
CUST15527,Earphones,ACTIVE,251,NO
CUST15527,Phone Stand,EXPIRED,4727,NO
CUST15527,Mobile Cover,ACTIVE,4158,NO
CUST62818,Charger,ACTIVE,3213,NO
CUST62818,Memory Card,PENDING,279,NO
CUST62818,Bluetooth Speaker,PENDING,4634,NO
CUST62818,Smart Watch,ACTIVE,3219,YES
CUST62818,Earphones,PENDING,4636,NO
CUST62818,Power Bank,ACTIVE,4761,NO
CUST62818,Charger,ACTIVE,1002,NO
CUST62818,Phone Stand,PENDING,2626,YES
CUST62818,USB Cable,EXPIRED,1922,YES
CUST62818,Power Bank,EXPIRED,4353,NO
CUST62818,Mobile Cover,ACTIVE,1236,NO
CUST62818,Charger,EXPIRED,4118,YES
CUST68865,Screen Guard,EXPIRED,3325,NO
CUST68865,Bluetooth Speaker,ACTIVE,4726,NO
CUST68865,Smart Watch,PENDING,4226,NO
CUST68865,Bluetooth Speaker,ACTIVE,365,YES
CUST68865,Power Bank,PENDING,3144,YES
CUST68865,USB Cable,PENDING,3258,YES
CUST68865,Smart Watch,ACTIVE,214,YES
CUST41912,Phone Stand,PENDING,4513,YES
CUST41912,Power Bank,ACTIVE,2039,NO
CUST41912,Memory Card,EXPIRED,1418,NO
CUST41912,Memory Card,EXPIRED,4275,YES
CUST41912,Mobile Cover,EXPIRED,1180,NO
CUST41912,Phone Stand,ACTIVE,4783,NO
CUST41912,Earphones,PENDING,3500,YES
CUST41912,Earphones,EXPIRED,1499,YES
CUST41912,Screen Guard,ACTIVE,2508,NO
CUST41912,Charger,EXPIRED,1140,NO
CUST41912,Power Bank,ACTIVE,209,YES
CUST41912,USB Cable,ACTIVE,3299,NO
CUST87672,Mobile Cover,PENDING,2679,YES
CUST87672,Earphones,EXPIRED,1728,NO
CUST87672,Earphones,ACTIVE,4804,NO
CUST87672,Charger,EXPIRED,2220,NO
CUST87672,Charger,EXPIRED,4178,NO
CUST87672,Memory Card,EXPIRED,1236,YES
CUST87672,USB Cable,PENDING,1502,NO
CUST87672,Mobile Cover,PENDING,2289,NO
CUST87672,Bluetooth Speaker,EXPIRED,464,YES
CUST87672,Memory Card,PENDING,915,NO
CUST87672,Screen Guard,ACTIVE,1565,NO
CUST87672,Smart Watch,PENDING,549,NO
CUST87672,Phone Stand,PENDING,572,NO
CUST87672,Bluetooth Speaker,PENDING,1947,NO
CUST51189,Charger,EXPIRED,4031,YES
CUST51189,Phone Stand,PENDING,4626,YES
CUST51189,USB Cable,EXPIRED,3443,NO
CUST51189,Earphones,ACTIVE,2707,NO
CUST51189,USB Cable,ACTIVE,1116,NO
CUST51189,Phone Stand,EXPIRED,2175,YES
CUST51189,Memory Card,ACTIVE,838,YES
CUST19230,Screen Guard,PENDING,3907,YES
CUST19230,Earphones,ACTIVE,2930,NO
CUST19230,Bluetooth Speaker,EXPIRED,617,YES
CUST19230,Phone Stand,PENDING,2945,NO
CUST19230,Bluetooth Speaker,PENDING,1784,YES
CUST19230,Screen Guard,EXPIRED,415,NO
CUST19230,USB Cable,ACTIVE,111,NO
CUST58351,Charger,ACTIVE,3321,YES
CUST58351,Screen Guard,EXPIRED,2694,NO
CUST58351,Memory Card,ACTIVE,361,NO
CUST58351,Mobile Cover,EXPIRED,4422,YES
CUST58351,USB Cable,EXPIRED,4755,YES
CUST58351,Phone Stand,PENDING,1522,NO
CUST58351,Mobile Cover,EXPIRED,4420,NO
CUST58351,Power Bank,EXPIRED,1212,YES
CUST58351,Smart Watch,PENDING,190,YES
CUST58351,Phone Stand,PENDING,4827,YES
CUST58351,Phone Stand,PENDING,2049,YES
CUST58351,Power Bank,ACTIVE,3329,YES
CUST26895,Memory Card,ACTIVE,3894,YES
CUST26895,Memory Card,EXPIRED,1191,YES
CUST26895,Bluetooth Speaker,PENDING,2571,NO
CUST26895,Phone Stand,PENDING,1717,NO
CUST26895,Bluetooth Speaker,EXPIRED,3795,YES
CUST26895,Charger,PENDING,4798,NO
CUST26895,Screen Guard,EXPIRED,3100,YES
CUST26895,Bluetooth Speaker,PENDING,4975,NO
CUST26895,Smart Watch,ACTIVE,1932,NO
CUST29701,Power Bank,EXPIRED,3968,NO
CUST29701,Smart Watch,EXPIRED,788,NO
CUST29701,USB Cable,EXPIRED,2451,NO
CUST29701,Smart Watch,EXPIRED,4474,YES
CUST29701,Bluetooth Speaker,ACTIVE,1188,YES
CUST29701,Memory Card,ACTIVE,638,NO
CUST52844,Bluetooth Speaker,EXPIRED,243,NO
CUST52844,Power Bank,EXPIRED,3944,YES
CUST52844,Earphones,ACTIVE,3335,NO
CUST52844,Screen Guard,PENDING,2078,YES
CUST52844,Memory Card,PENDING,2964,NO
CUST52844,Mobile Cover,EXPIRED,2764,YES
CUST52844,Charger,PENDING,4668,NO
CUST52844,Screen Guard,ACTIVE,3130,NO
CUST52844,Charger,EXPIRED,3982,NO
CUST45930,Mobile Cover,EXPIRED,3422,NO
CUST45930,Screen Guard,ACTIVE,3842,YES
CUST45930,USB Cable,PENDING,4770,YES
CUST45930,Mobile Cover,EXPIRED,4495,YES
CUST45930,Memory Card,PENDING,816,YES
CUST45930,Phone Stand,EXPIRED,112,NO
CUST45930,Memory Card,ACTIVE,393,NO
CUST45930,Mobile Cover,EXPIRED,2005,NO
CUST45930,Memory Card,PENDING,3018,YES
CUST45930,Screen Guard,EXPIRED,576,YES
CUST45930,Mobile Cover,ACTIVE,317,YES
CUST45930,Charger,EXPIRED,1564,NO
CUST45930,Earphones,PENDING,390,YES
CUST45930,Charger,ACTIVE,2226,NO
CUST94207,Earphones,PENDING,3197,NO
CUST94207,Power Bank,ACTIVE,3004,YES
CUST94207,Phone Stand,EXPIRED,4011,NO
CUST94207,Power Bank,EXPIRED,2727,YES
CUST94207,Phone Stand,EXPIRED,1289,NO
CUST94207,Phone Stand,ACTIVE,2312,YES
CUST94207,Bluetooth Speaker,PENDING,998,YES
CUST94207,Charger,PENDING,4851,YES
CUST94207,Mobile Cover,PENDING,4576,YES
CUST21967,Mobile Cover,ACTIVE,3196,YES
CUST21967,Screen Guard,PENDING,1794,YES
CUST21967,Phone Stand,PENDING,3168,NO
CUST21967,USB Cable,ACTIVE,265,YES
CUST21967,USB Cable,ACTIVE,337,NO
CUST21967,Memory Card,EXPIRED,4881,YES
CUST21967,Power Bank,PENDING,2026,NO
CUST21967,Charger,EXPIRED,3536,YES
CUST57092,Screen Guard,ACTIVE,2607,NO
CUST57092,USB Cable,ACTIVE,3832,YES
CUST57092,Phone Stand,ACTIVE,1413,YES
CUST57092,Bluetooth Speaker,EXPIRED,2249,YES
CUST57092,Power Bank,EXPIRED,1130,NO
CUST57092,Screen Guard,EXPIRED,2490,NO
CUST57092,Earphones,PENDING,1403,YES
CUST57092,Smart Watch,EXPIRED,4720,NO
CUST57092,Earphones,PENDING,3092,NO
CUST57092,USB Cable,EXPIRED,2714,NO
CUST57092,Power Bank,PENDING,1630,NO
CUST57092,Bluetooth Speaker,PENDING,2098,YES
CUST97635,Smart Watch,ACTIVE,3618,NO
CUST97635,Mobile Cover,EXPIRED,1242,NO
CUST97635,Phone Stand,PENDING,2766,YES
CUST97635,Screen Guard,ACTIVE,1457,NO
CUST97635,Phone Stand,EXPIRED,425,NO
CUST97635,Earphones,ACTIVE,1061,YES
CUST97635,Screen Guard,ACTIVE,2107,YES
CUST97635,Memory Card,PENDING,4120,NO
CUST97635,Screen Guard,PENDING,1248,YES
CUST97635,Power Bank,PENDING,1129,YES
CUST97635,Screen Guard,PENDING,1147,NO
CUST53299,USB Cable,EXPIRED,4233,NO
CUST53299,Memory Card,EXPIRED,4692,NO
CUST53299,Earphones,PENDING,3044,YES
CUST53299,USB Cable,ACTIVE,1525,NO
CUST53299,Smart Watch,EXPIRED,1194,NO
CUST53299,Power Bank,EXPIRED,3851,YES
CUST53299,Screen Guard,ACTIVE,1833,YES
CUST53299,Smart Watch,EXPIRED,4872,YES
CUST53299,Charger,ACTIVE,2869,NO
CUST53299,Charger,ACTIVE,268,YES
CUST53299,Screen Guard,EXPIRED,2699,NO
CUST53299,Power Bank,ACTIVE,2835,NO
CUST27448,Charger,ACTIVE,1987,YES
CUST27448,Smart Watch,ACTIVE,2298,NO
CUST27448,Earphones,EXPIRED,288,NO
CUST27448,Memory Card,EXPIRED,149,NO
CUST27448,Phone Stand,EXPIRED,3608,NO
CUST27448,Power Bank,EXPIRED,3160,YES
CUST27448,Charger,EXPIRED,1686,YES
CUST27448,Charger,ACTIVE,4223,YES
CUST47824,Screen Guard,PENDING,687,YES
CUST47824,Power Bank,ACTIVE,4927,NO
CUST47824,Memory Card,ACTIVE,4306,NO
CUST47824,Smart Watch,ACTIVE,178,YES
CUST47824,Smart Watch,EXPIRED,4289,YES
CUST47824,Memory Card,ACTIVE,4124,YES
CUST47824,Smart Watch,PENDING,3587,NO
CUST47824,Charger,ACTIVE,261,YES
CUST47824,Mobile Cover,ACTIVE,470,NO
CUST47824,Screen Guard,PENDING,2118,NO
CUST47824,Phone Stand,PENDING,4828,YES
CUST47824,Memory Card,EXPIRED,1076,NO
CUST47824,Memory Card,EXPIRED,375,NO
CUST47824,Smart Watch,PENDING,1528,NO
CUST47824,Smart Watch,ACTIVE,2131,YES
CUST55992,Phone Stand,PENDING,3481,YES
CUST55992,USB Cable,EXPIRED,3541,NO
CUST55992,Charger,EXPIRED,1587,YES
CUST55992,Earphones,ACTIVE,3532,YES
CUST55992,Earphones,EXPIRED,424,NO
CUST55992,Mobile Cover,PENDING,821,YES
CUST55992,Bluetooth Speaker,PENDING,771,NO
CUST55992,Bluetooth Speaker,ACTIVE,277,NO
CUST55992,USB Cable,PENDING,424,NO
CUST55992,Power Bank,PENDING,402,NO
CUST55992,Mobile Cover,EXPIRED,4283,NO
CUST55992,Charger,EXPIRED,4224,YES
CUST55992,Mobile Cover,PENDING,413,NO
CUST95433,Phone Stand,PENDING,4971,NO
CUST95433,Smart Watch,PENDING,3943,YES
CUST95433,Phone Stand,EXPIRED,2837,YES
CUST95433,Smart Watch,EXPIRED,3055,NO
CUST95433,Phone Stand,PENDING,3524,NO
CUST95433,Bluetooth Speaker,PENDING,4591,YES
CUST95433,USB Cable,ACTIVE,4762,YES
CUST95433,Charger,ACTIVE,1532,NO
CUST95433,Charger,EXPIRED,310,YES
CUST95433,Mobile Cover,ACTIVE,839,YES
CUST95433,Earphones,ACTIVE,4937,YES
CUST95433,Power Bank,EXPIRED,2669,NO
CUST95433,Memory Card,ACTIVE,2996,NO
CUST95433,Memory Card,PENDING,3857,YES
CUST95433,Charger,PENDING,744,YES
CUST59621,USB Cable,ACTIVE,885,NO
CUST59621,Smart Watch,EXPIRED,4775,YES
CUST59621,Bluetooth Speaker,ACTIVE,672,NO
CUST59621,USB Cable,EXPIRED,1043,YES
CUST59621,Earphones,PENDING,1448,YES
CUST59621,Memory Card,EXPIRED,1617,NO
CUST59621,Phone Stand,EXPIRED,2713,YES
CUST59621,Earphones,EXPIRED,290,YES
CUST59621,Earphones,PENDING,4572,YES
CUST59621,Bluetooth Speaker,PENDING,2874,NO
CUST59621,USB Cable,PENDING,2922,YES
CUST59621,Mobile Cover,ACTIVE,1962,YES
CUST21206,Charger,PENDING,3458,YES
CUST21206,Screen Guard,PENDING,4434,YES
CUST21206,Phone Stand,EXPIRED,3679,YES
CUST21206,Power Bank,EXPIRED,3174,NO
CUST21206,Smart Watch,ACTIVE,4951,YES
CUST21206,Screen Guard,PENDING,2897,YES
CUST21206,Phone Stand,EXPIRED,3470,YES
CUST30235,Charger,PENDING,3510,YES
CUST30235,Screen Guard,PENDING,4678,YES
CUST30235,USB Cable,PENDING,3352,YES
CUST30235,Power Bank,PENDING,3503,NO
CUST30235,Power Bank,ACTIVE,2145,NO
CUST30235,Bluetooth Speaker,ACTIVE,2174,YES
CUST53982,Bluetooth Speaker,EXPIRED,1073,NO
CUST53982,Screen Guard,EXPIRED,2934,NO
CUST53982,Smart Watch,PENDING,947,NO
CUST53982,Charger,ACTIVE,3177,YES
CUST53982,Power Bank,PENDING,243,NO
CUST53982,Power Bank,ACTIVE,3190,NO
CUST53982,USB Cable,EXPIRED,4490,NO
CUST53982,Screen Guard,PENDING,4938,YES
CUST53982,Memory Card,PENDING,967,NO
CUST53982,Screen Guard,EXPIRED,2668,YES
CUST53982,Smart Watch,PENDING,618,NO
CUST53982,Screen Guard,ACTIVE,194,YES
CUST55144,Smart Watch,EXPIRED,1882,YES
CUST55144,Bluetooth Speaker,EXPIRED,4537,YES
CUST55144,Mobile Cover,PENDING,4045,YES
CUST55144,Earphones,EXPIRED,1622,YES
CUST55144,USB Cable,EXPIRED,3047,YES
CUST55144,Mobile Cover,EXPIRED,4297,NO
CUST55144,Power Bank,EXPIRED,4086,YES
CUST55144,USB Cable,PENDING,2072,NO
CUST55144,Phone Stand,EXPIRED,1788,YES
CUST55144,Power Bank,PENDING,4399,NO
CUST55144,Memory Card,ACTIVE,173,YES
CUST23003,Earphones,EXPIRED,2562,NO
CUST23003,Memory Card,PENDING,2056,NO
CUST23003,Bluetooth Speaker,EXPIRED,4809,YES
CUST23003,Phone Stand,EXPIRED,4802,YES
CUST23003,USB Cable,EXPIRED,4804,YES
CUST23003,Phone Stand,EXPIRED,3727,YES
CUST23003,Power Bank,EXPIRED,4443,YES
CUST23003,Screen Guard,EXPIRED,3900,NO
CUST23003,Smart Watch,ACTIVE,912,YES
CUST23003,Bluetooth Speaker,ACTIVE,1802,YES
CUST82433,Phone Stand,PENDING,4979,NO
CUST82433,Smart Watch,ACTIVE,4212,NO
CUST82433,Mobile Cover,ACTIVE,1832,YES
CUST82433,Power Bank,PENDING,1945,YES
CUST82433,Smart Watch,EXPIRED,4713,YES
CUST82433,Phone Stand,ACTIVE,2092,NO
CUST82433,Charger,PENDING,2871,NO
CUST82433,Charger,PENDING,4646,YES
CUST82433,Memory Card,EXPIRED,1241,YES
CUST82433,Phone Stand,EXPIRED,2064,NO
CUST82433,Smart Watch,EXPIRED,2246,NO
CUST82433,Power Bank,PENDING,3134,NO
CUST82433,Power Bank,ACTIVE,4626,NO
CUST82433,Smart Watch,EXPIRED,3883,NO
CUST82433,Power Bank,ACTIVE,2304,NO
CUST10950,Earphones,EXPIRED,2821,YES
CUST10950,Bluetooth Speaker,EXPIRED,3217,NO
CUST10950,Power Bank,ACTIVE,2993,NO
CUST10950,Mobile Cover,EXPIRED,3756,YES
CUST10950,Bluetooth Speaker,EXPIRED,4351,YES
CUST61660,Smart Watch,PENDING,4025,YES
CUST61660,Power Bank,PENDING,1047,NO
CUST61660,Charger,PENDING,3005,YES
CUST61660,Power Bank,EXPIRED,4314,NO
CUST61660,Smart Watch,EXPIRED,4599,NO
CUST61660,Bluetooth Speaker,EXPIRED,1556,NO
CUST61660,Power Bank,ACTIVE,551,NO
CUST61660,USB Cable,EXPIRED,4631,NO
CUST61660,Smart Watch,PENDING,232,NO
CUST61660,USB Cable,PENDING,2862,YES
CUST61660,Phone Stand,EXPIRED,540,YES
CUST61660,Mobile Cover,ACTIVE,2360,NO
CUST61660,Smart Watch,ACTIVE,2855,YES
CUST61660,Smart Watch,PENDING,4860,YES
CUST61660,Mobile Cover,ACTIVE,1812,NO
CUST78406,Phone Stand,EXPIRED,1291,NO
CUST78406,Bluetooth Speaker,EXPIRED,4439,NO
CUST78406,Phone Stand,EXPIRED,4171,YES
CUST78406,Power Bank,PENDING,3491,YES
CUST78406,Memory Card,EXPIRED,2263,NO
CUST78406,Memory Card,EXPIRED,2791,YES
CUST78406,Earphones,PENDING,2218,YES
CUST78406,Charger,PENDING,3217,NO
CUST88139,Screen Guard,PENDING,4281,NO
CUST88139,Screen Guard,EXPIRED,627,NO
CUST88139,Memory Card,PENDING,3239,YES
CUST88139,Power Bank,ACTIVE,1925,NO
CUST88139,Memory Card,PENDING,518,YES
CUST88139,Smart Watch,ACTIVE,529,NO
CUST88139,Screen Guard,PENDING,405,NO
CUST88139,Earphones,PENDING,2863,YES
CUST88139,Memory Card,PENDING,1626,NO
CUST88139,Charger,ACTIVE,1767,YES
CUST88139,Power Bank,EXPIRED,3114,YES
CUST88139,Memory Card,EXPIRED,3929,NO
CUST88139,Phone Stand,EXPIRED,3456,YES
CUST88139,Bluetooth Speaker,PENDING,3438,YES
CUST15879,Charger,EXPIRED,2633,NO
CUST15879,Memory Card,PENDING,2890,NO
CUST15879,Mobile Cover,ACTIVE,1484,NO
CUST15879,Memory Card,EXPIRED,965,YES
CUST15879,Earphones,PENDING,2358,YES
CUST15879,Smart Watch,ACTIVE,2138,YES
CUST39463,Power Bank,EXPIRED,2672,NO
CUST39463,Mobile Cover,EXPIRED,3436,NO
CUST39463,Bluetooth Speaker,EXPIRED,957,NO
CUST39463,Mobile Cover,ACTIVE,2191,NO
CUST39463,Memory Card,ACTIVE,4860,YES
CUST39463,Bluetooth Speaker,ACTIVE,3472,NO
CUST39463,Power Bank,PENDING,266,NO
CUST39463,Charger,ACTIVE,1841,YES
CUST39463,Smart Watch,PENDING,3608,YES
CUST39463,Screen Guard,EXPIRED,4705,YES
CUST41820,Power Bank,EXPIRED,4448,NO
CUST41820,Power Bank,PENDING,2196,NO
CUST41820,Charger,ACTIVE,1370,YES
CUST41820,Bluetooth Speaker,EXPIRED,3218,YES
CUST41820,Screen Guard,ACTIVE,3074,YES
CUST41820,Screen Guard,ACTIVE,1076,NO
CUST41820,Charger,PENDING,1919,YES
CUST41820,Smart Watch,ACTIVE,959,YES
CUST41820,USB Cable,PENDING,738,YES
CUST41820,Memory Card,EXPIRED,4224,YES
CUST66694,USB Cable,EXPIRED,2265,YES
CUST66694,Mobile Cover,ACTIVE,4433,YES
CUST66694,Power Bank,ACTIVE,4083,NO
CUST66694,USB Cable,PENDING,1844,NO
CUST66694,Memory Card,EXPIRED,3869,NO
CUST66694,Smart Watch,ACTIVE,1002,YES
CUST66694,Power Bank,PENDING,152,NO
CUST66694,Memory Card,PENDING,1246,YES
CUST66694,Smart Watch,EXPIRED,189,NO
CUST66694,Mobile Cover,PENDING,2197,YES
CUST66694,Bluetooth Speaker,EXPIRED,3763,NO
CUST66694,Screen Guard,ACTIVE,4218,NO
CUST66694,Power Bank,EXPIRED,171,YES
CUST66694,Power Bank,PENDING,1840,NO
CUST66694,Power Bank,PENDING,278,NO
CUST50488,Earphones,ACTIVE,4443,YES
CUST50488,Mobile Cover,PENDING,4361,YES
CUST50488,Smart Watch,EXPIRED,3253,NO
CUST50488,Mobile Cover,EXPIRED,3166,YES
CUST50488,Memory Card,EXPIRED,3386,NO
CUST50488,Smart Watch,PENDING,3352,NO
CUST50488,Screen Guard,ACTIVE,3266,YES
CUST50488,Mobile Cover,PENDING,1231,YES
CUST50488,Charger,ACTIVE,3956,NO
CUST50488,Memory Card,ACTIVE,1011,YES
CUST78507,Smart Watch,EXPIRED,2304,YES
CUST78507,USB Cable,ACTIVE,133,YES
CUST78507,Smart Watch,EXPIRED,5000,NO
CUST78507,Mobile Cover,ACTIVE,3941,YES
CUST78507,Smart Watch,PENDING,2278,YES
CUST78507,Screen Guard,EXPIRED,2406,YES
CUST78507,USB Cable,PENDING,3898,YES
CUST78507,Power Bank,EXPIRED,3664,YES
CUST78507,Mobile Cover,EXPIRED,704,NO
CUST78507,Smart Watch,EXPIRED,1154,NO
CUST78507,Phone Stand,EXPIRED,4101,NO
CUST78507,USB Cable,ACTIVE,3914,NO
CUST78507,USB Cable,PENDING,2163,YES
CUST78507,Earphones,PENDING,3832,YES
CUST41257,Screen Guard,EXPIRED,320,YES
CUST41257,Smart Watch,EXPIRED,2034,NO
CUST41257,USB Cable,ACTIVE,4205,YES
CUST41257,Charger,EXPIRED,3781,NO
CUST41257,Screen Guard,PENDING,3972,YES
CUST41257,Power Bank,ACTIVE,2850,YES
CUST41257,Memory Card,PENDING,2583,NO
CUST41257,Bluetooth Speaker,ACTIVE,356,YES
CUST41257,Charger,EXPIRED,2307,YES
CUST86204,Phone Stand,EXPIRED,4685,NO
CUST86204,Mobile Cover,ACTIVE,977,NO
CUST86204,Smart Watch,ACTIVE,3066,NO
CUST86204,Phone Stand,ACTIVE,4983,YES
CUST86204,Screen Guard,EXPIRED,3994,YES
CUST86204,Bluetooth Speaker,EXPIRED,1441,NO
CUST86204,Memory Card,ACTIVE,3945,NO
CUST86204,Earphones,EXPIRED,4997,NO
CUST86204,Memory Card,PENDING,3775,NO
CUST86204,Mobile Cover,ACTIVE,3089,NO
CUST86204,Phone Stand,PENDING,901,NO
CUST86204,Bluetooth Speaker,ACTIVE,4301,NO
CUST86204,Mobile Cover,ACTIVE,375,NO
CUST86204,Memory Card,PENDING,2345,YES
CUST62764,Power Bank,PENDING,928,YES
CUST62764,Screen Guard,ACTIVE,1464,YES
CUST62764,Earphones,PENDING,461,YES
CUST62764,Earphones,ACTIVE,1729,YES
CUST62764,USB Cable,EXPIRED,4444,YES
CUST62764,Charger,ACTIVE,423,YES
CUST62764,Earphones,PENDING,4581,NO
CUST62764,Bluetooth Speaker,ACTIVE,1948,YES
CUST81534,Power Bank,ACTIVE,4116,YES
CUST81534,Mobile Cover,EXPIRED,609,NO
CUST81534,Screen Guard,ACTIVE,182,YES
CUST81534,Power Bank,PENDING,2981,YES
CUST81534,Bluetooth Speaker,ACTIVE,4986,NO
CUST81534,Screen Guard,PENDING,2930,YES
CUST81534,Memory Card,EXPIRED,4799,YES
CUST81534,Earphones,EXPIRED,4578,YES
CUST81534,USB Cable,ACTIVE,2298,YES
CUST81534,USB Cable,PENDING,1943,YES
CUST81534,Power Bank,ACTIVE,3678,YES
CUST81534,Mobile Cover,PENDING,4041,NO
CUST81534,Memory Card,PENDING,4889,NO
CUST79006,Mobile Cover,ACTIVE,1498,YES
