feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
2792178,2929883167,41146001,4,"Excellent quality, will buy again!",Product Quality,Positive,2023-12-05
6800809,9045592834,84119685,1,Items were missing from my order.,App Experience,Negative,2024-10-30
6834592,7128308885,76604145,4,Will definitely order again.,App Experience,Positive,2023-12-14
7464459,2060028411,27694927,3,Taste was not as expected.,Product Quality,Negative,2023-11-15
5131050,3856301920,63339001,5,"Excellent quality, will buy again!",Delivery,Positive,2024-07-05
6115336,7248479077,31940833,4,Very happy with the service!,Product Quality,Positive,2023-09-23
6233073,2738466605,49147776,3,Delivery was late and I was unhappy.,Delivery,Negative,2024-08-23
5872114,9801353230,96853930,3,Very disappointed with the quality.,Delivery,Negative,2023-05-18
3366563,2103613260,67528368,1,Delivery was late and I was unhappy.,App Experience,Negative,2024-07-01
7289755,7624166218,29525287,4,"Average experience, could improve.",Delivery,Neutral,2024-01-04
2209082,4692680597,97185284,5,"Overall good experience, thank you!",Product Quality,Positive,2023-06-20
5689645,2028074931,33998721,4,"Overall good experience, thank you!",App Experience,Positive,2024-06-23
6974458,6247819401,57526322,4,Very happy with the service!,Delivery,Positive,2023-03-30
9588384,6299879620,48160359,2,I had a bad experience.,Product Quality,Negative,2023-11-10
8075474,3398014747,87823209,5,Very fresh and well-packaged.,Customer Service,Positive,2023-06-15
3984709,4526087670,54923640,4,"Overall good experience, thank you!",App Experience,Positive,2023-11-03
7316281,4473653758,4597433,3,The product met my expectations.,Product Quality,Neutral,2024-08-26
4928116,1286821727,32003512,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-08-04
3754335,5566617391,81822935,4,Customer service was very helpful.,Delivery,Positive,2024-08-21
8366455,6630935939,67708491,4,Very fresh and well-packaged.,App Experience,Positive,2024-10-31
2012244,8676443273,47215976,2,Items were missing from my order.,App Experience,Negative,2024-05-24
5969571,439562091,36400756,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-04-26
8138462,7361440096,82529927,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-12
293761,2480611325,30823988,3,"It was okay, nothing special.",Product Quality,Neutral,2024-02-25
9583761,5091640382,64141971,5,Very happy with the service!,Product Quality,Positive,2024-01-31
517627,1443292147,8395610,4,Will definitely order again.,App Experience,Positive,2024-04-16
9092014,3342653518,6319646,4,Great prices and fast delivery!,App Experience,Positive,2023-07-22
1326262,3836073957,54952806,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-07-16
2505564,4192669219,44589829,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-04-22
8059849,6922121165,97928781,3,"It was okay, nothing special.",App Experience,Neutral,2024-01-04
5722347,4850653474,66932104,3,"Average experience, could improve.",Customer Service,Neutral,2024-03-05
7352469,1229660813,54748429,3,The product met my expectations.,Product Quality,Neutral,2023-11-02
8833965,5194396051,12338529,5,Great prices and fast delivery!,App Experience,Positive,2024-10-26
7192391,8971899775,92118758,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-03-04
2398116,5619049608,56572297,1,The order was incorrect.,Delivery,Negative,2024-05-06
7456523,9943996342,3282647,4,Highly recommended!,Product Quality,Positive,2023-09-12
4988262,4548721519,93018527,2,The packaging was poor.,Customer Service,Negative,2024-08-20
1326483,6211537502,2164524,5,Items were in perfect condition.,App Experience,Positive,2023-09-06
7151122,347093563,31026200,1,Very disappointed with the quality.,Customer Service,Negative,2024-09-23
4813244,1855924568,33472376,5,Great prices and fast delivery!,App Experience,Positive,2024-08-20
4889801,5914484553,4378755,3,Not worth the price I paid.,Customer Service,Negative,2023-11-17
3266475,8068903161,11705793,4,The product met my expectations.,Customer Service,Neutral,2024-02-14
480882,2147159735,50527764,4,Great prices and fast delivery!,Product Quality,Positive,2023-05-13
5847587,9006983686,68063317,3,"Average experience, could improve.",Delivery,Neutral,2023-10-10
651690,7606134274,69034027,3,The product met my expectations.,App Experience,Neutral,2024-05-28
4163524,4034750827,10019218,5,"Excellent quality, will buy again!",Delivery,Positive,2023-06-24
5287988,851062565,49457685,4,Great prices and fast delivery!,App Experience,Positive,2024-03-15
4556349,4283323746,93321933,3,Customer service was not helpful.,Product Quality,Negative,2023-11-01
4729316,7842390585,6637282,1,The order was incorrect.,Customer Service,Negative,2023-10-11
7610317,2449548943,68486301,3,Taste was not as expected.,Product Quality,Negative,2023-09-23
2783359,7067924535,95371787,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-11-28
4771442,1602291242,19581959,3,I had a bad experience.,Customer Service,Negative,2023-03-29
2899399,7067630786,75082508,3,The product met my expectations.,Delivery,Neutral,2023-09-28
5988461,9726762425,75674671,5,"Excellent quality, will buy again!",Delivery,Positive,2023-08-13
9491648,1129887168,21201299,4,"It was okay, nothing special.",Delivery,Neutral,2024-02-16
8476521,3371892236,81763298,4,"Overall good experience, thank you!",Delivery,Positive,2024-05-06
7868009,6532953824,93924203,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-11-02
1054815,252964377,89531595,4,Good selection of products.,Customer Service,Positive,2024-05-31
2754287,6270495384,12272282,4,The product met my expectations.,Customer Service,Neutral,2023-09-11
8017624,2450770184,45323391,3,"Average experience, could improve.",App Experience,Neutral,2023-08-11
8465155,7543192113,82898985,3,Customer service was not helpful.,Product Quality,Negative,2023-12-28
2702769,9890817032,12967305,5,Customer service was very helpful.,App Experience,Positive,2023-04-24
6086225,183165359,73098723,4,Very happy with the service!,Delivery,Positive,2023-05-24
9203337,2136907826,7591711,3,The product met my expectations.,App Experience,Neutral,2023-12-21
8795229,2801605687,16561710,3,Very disappointed with the quality.,Customer Service,Negative,2024-03-04
3355628,8869292457,12851610,5,Items were in perfect condition.,Product Quality,Positive,2024-09-25
7826361,5414471648,46741896,3,Product was damaged during delivery.,Delivery,Negative,2023-05-20
8443908,7827370415,97770901,5,"Overall good experience, thank you!",Customer Service,Positive,2023-06-23
1628493,7216662926,76327561,5,Very happy with the service!,App Experience,Positive,2024-07-11
2749027,349410429,42514124,3,The packaging was poor.,Customer Service,Negative,2024-01-29
6687658,8512030806,77768189,4,"Overall good experience, thank you!",Delivery,Positive,2024-10-26
3551968,8003807551,76917159,3,Items were missing from my order.,Product Quality,Negative,2024-08-25
8883212,274320517,18567760,4,Good selection of products.,App Experience,Positive,2024-08-23
8914299,2150447285,93370787,4,"It was okay, nothing special.",Delivery,Neutral,2024-06-13
3467668,5089385450,33608451,3,"It was okay, nothing special.",Delivery,Neutral,2023-06-16
3201520,8622799862,5386246,3,"It was okay, nothing special.",Delivery,Neutral,2024-02-10
3143899,2773034272,36400756,4,Items were in perfect condition.,Delivery,Positive,2024-06-27
7019941,4028266143,19216141,1,Product was damaged during delivery.,Delivery,Negative,2023-03-16
3673686,9691888826,54680459,1,I had a bad experience.,App Experience,Negative,2023-10-31
1706687,8891340263,87718744,3,Product was damaged during delivery.,Customer Service,Negative,2024-09-02
5389697,1149293318,43459807,3,Not worth the price I paid.,Delivery,Negative,2023-11-25
3563092,1288695184,46885873,4,Great prices and fast delivery!,Delivery,Positive,2023-10-03
2514848,5229336544,72857290,1,Very disappointed with the quality.,Product Quality,Negative,2023-09-22
4386699,196885435,88045094,1,The packaging was poor.,App Experience,Negative,2023-06-25
7711849,6961457996,89704218,5,Will definitely order again.,Customer Service,Positive,2024-10-26
8588485,5059907679,65963876,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-04-18
3944704,9046226901,38728779,5,Items were in perfect condition.,App Experience,Positive,2024-02-28
5282173,515408216,3408982,4,Good selection of products.,Product Quality,Positive,2023-12-25
9297025,9048597167,75510747,3,The packaging was poor.,App Experience,Negative,2024-06-17
2533889,4308216668,6335221,5,Good selection of products.,App Experience,Positive,2024-07-11
1359445,8671875127,13383642,4,Good selection of products.,App Experience,Positive,2023-06-05
2441398,9622968817,96042320,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-06-12
6060236,7832599414,18889370,3,"Average experience, could improve.",App Experience,Neutral,2023-08-07
5299479,5533307028,21577948,3,The product met my expectations.,Customer Service,Neutral,2023-05-27
911310,752185231,24633671,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-03-02
1216662,5859787209,8628482,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-09-30
2999062,1736713150,46741896,2,The packaging was poor.,App Experience,Negative,2024-01-07
5734305,3620570172,25829710,4,The product met my expectations.,Customer Service,Neutral,2024-04-16
4389565,5758119413,22694456,5,Very happy with the service!,App Experience,Positive,2024-10-10
7352466,2204489775,79257353,5,Customer service was very helpful.,Customer Service,Positive,2024-05-03
7748391,5881059783,2219590,4,Very fresh and well-packaged.,App Experience,Positive,2023-08-01
2800449,9475167773,48418662,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-07-24
8221210,4635228647,6459100,4,Very happy with the service!,Delivery,Positive,2023-08-27
5469967,8394536341,6459100,2,Delivery was late and I was unhappy.,Product Quality,Negative,2024-08-17
1489198,4726427550,93699264,4,"Average experience, could improve.",Customer Service,Neutral,2024-02-04
7923296,5387935727,22694456,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-10-02
2956991,1886705751,73393269,4,Very happy with the service!,Customer Service,Positive,2023-04-19
3303921,4224014067,85218071,2,Delivery was late and I was unhappy.,Product Quality,Negative,2023-05-15
7755068,8726515908,82900175,1,Product was damaged during delivery.,Product Quality,Negative,2024-10-01
7747355,7388091459,10562528,4,Will definitely order again.,Product Quality,Positive,2024-10-16
6506510,9320256091,32595806,4,Will definitely order again.,Customer Service,Positive,2024-01-11
2610256,3872093894,67729191,2,Taste was not as expected.,Customer Service,Negative,2023-11-01
6376996,992848455,44269569,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-09-18
253961,4458723519,38902882,5,Very fresh and well-packaged.,Customer Service,Positive,2024-09-01
77045,7755662096,10700664,5,Very fresh and well-packaged.,Product Quality,Positive,2024-01-30
6968162,5779793224,95971469,5,"Overall good experience, thank you!",Product Quality,Positive,2024-05-13
4970357,8253576531,57063557,5,Very happy with the service!,Customer Service,Positive,2023-08-22
6887307,4993169316,90649019,5,Good selection of products.,Product Quality,Positive,2024-07-10
3193693,828017545,12622901,4,Will definitely order again.,App Experience,Positive,2024-03-12
4970110,2012368621,71252391,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-07-21
6671478,6603205997,37702698,1,I had a bad experience.,Customer Service,Negative,2024-05-17
4405098,833581472,31026200,3,Not worth the price I paid.,App Experience,Negative,2023-08-19
9140847,8755782101,50557979,2,Product was damaged during delivery.,Customer Service,Negative,2023-12-30
8345455,1049830215,44828791,3,Items were missing from my order.,Customer Service,Negative,2024-08-06
9450095,2399383238,79789048,5,Very fresh and well-packaged.,Product Quality,Positive,2023-11-09
3268804,143399998,46686696,5,"Overall good experience, thank you!",Customer Service,Positive,2024-10-17
1000172,2444273306,32003512,2,Items were missing from my order.,Delivery,Negative,2024-06-27
1814406,1309618968,91228580,5,Highly recommended!,Customer Service,Positive,2023-04-04
4751485,3972788794,67708491,5,Items were in perfect condition.,App Experience,Positive,2024-03-26
1457627,2356073413,29902416,3,"It was okay, nothing special.",Product Quality,Neutral,2024-03-16
6994032,3775683944,57217288,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-07-31
1903008,8994776653,3002538,2,Very disappointed with the quality.,Customer Service,Negative,2023-12-22
5438484,8124075720,46741896,4,Highly recommended!,Delivery,Positive,2024-10-11
9336436,5534171862,97664747,5,Customer service was very helpful.,App Experience,Positive,2023-11-19
4954209,4825558658,41008070,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-08-11
4016236,1541676341,73660582,4,Items were in perfect condition.,Delivery,Positive,2023-08-26
1925543,5360755658,68341636,4,Very happy with the service!,App Experience,Positive,2023-06-22
5383033,844328418,29584848,2,Delivery was late and I was unhappy.,Customer Service,Negative,2023-04-11
3166321,1843468816,55425478,3,"It was okay, nothing special.",Customer Service,Neutral,2023-07-03
3139068,3771484570,60319216,1,I had a bad experience.,Customer Service,Negative,2023-08-15
6146487,2458783424,1497747,4,The product met my expectations.,Product Quality,Neutral,2023-06-02
4333600,2272849018,6982488,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-11-04
5457177,8549503132,63238941,3,"It was okay, nothing special.",Delivery,Neutral,2023-03-29
5890747,4032847942,10857389,4,Will definitely order again.,Product Quality,Positive,2024-09-28
4236760,8224665612,27727819,5,Highly recommended!,Customer Service,Positive,2023-07-16
9683683,8007222259,31940833,5,Very happy with the service!,Delivery,Positive,2024-02-05
8418874,3522030676,46313756,4,Highly recommended!,Delivery,Positive,2023-06-01
7559774,3224743071,17805991,4,The product met my expectations.,App Experience,Neutral,2023-10-04
7877597,7474790671,43256928,2,Taste was not as expected.,App Experience,Negative,2023-10-13
4706710,7884745950,13585482,3,Items were missing from my order.,App Experience,Negative,2024-04-09
2965349,8269502930,11616535,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-06-01
276169,985347383,50080663,3,"Average experience, could improve.",App Experience,Neutral,2024-05-22
5560900,5932091553,80571942,3,The packaging was poor.,App Experience,Negative,2024-10-22
6548273,69932727,83236183,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-08-28
528634,2715027145,26903313,3,The product met my expectations.,App Experience,Neutral,2024-05-25
8895689,5234261944,18113428,1,Delivery was late and I was unhappy.,Customer Service,Negative,2023-06-30
9491660,2818967815,74212242,4,"It was okay, nothing special.",Delivery,Neutral,2024-04-08
6512032,1598213217,37947202,4,"Overall good experience, thank you!",App Experience,Positive,2023-08-09
1968724,9087747856,31681710,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-05-28
9128705,9606925547,45659330,3,I had a bad experience.,App Experience,Negative,2024-03-10
4835697,9866554851,63793401,1,Delivery was late and I was unhappy.,App Experience,Negative,2023-07-03
9928580,3719294769,64316806,1,Delivery was late and I was unhappy.,Product Quality,Negative,2024-08-27
5785812,3576529840,13383642,5,Good selection of products.,Customer Service,Positive,2024-07-15
3612724,5478986113,72089140,4,The product met my expectations.,Product Quality,Neutral,2023-04-16
3174876,6724582316,14991661,4,Good selection of products.,Delivery,Positive,2023-10-29
2909023,4391559649,60904312,4,Customer service was very helpful.,Customer Service,Positive,2023-06-25
5670528,9530258400,84850688,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-10-24
4876692,609162117,85233498,4,The product met my expectations.,Customer Service,Neutral,2023-09-23
1296900,755143077,6856445,4,"It was okay, nothing special.",App Experience,Neutral,2023-07-31
1622017,5239439928,67908555,4,"Average experience, could improve.",App Experience,Neutral,2023-08-25
3090328,1328248068,51556553,1,Product was damaged during delivery.,Product Quality,Negative,2024-05-14
7512998,1440606577,76917159,2,I had a bad experience.,Delivery,Negative,2024-04-30
7675531,8884389971,95858939,1,The order was incorrect.,App Experience,Negative,2024-08-18
2165856,7307977336,95858939,3,"Average experience, could improve.",Delivery,Neutral,2023-09-02
5713900,5953535252,79630614,3,Delivery was late and I was unhappy.,App Experience,Negative,2024-06-08
3093468,6133025410,6061349,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-09-09
1668566,798088726,89699655,5,Highly recommended!,Customer Service,Positive,2023-09-07
8949302,3372412988,89036169,5,Great prices and fast delivery!,Customer Service,Positive,2024-01-22
5345716,4910060567,24323106,5,Will definitely order again.,Delivery,Positive,2023-04-02
7292721,8708211566,38420886,3,"It was okay, nothing special.",Customer Service,Neutral,2023-04-30
8753712,2126853184,92509376,4,Highly recommended!,Delivery,Positive,2024-10-15
679090,4390795259,66932104,4,Very happy with the service!,App Experience,Positive,2023-09-20
5883678,9030686359,5961261,4,"Excellent quality, will buy again!",Delivery,Positive,2023-05-01
7616251,8565611606,85854265,4,The product met my expectations.,Customer Service,Neutral,2024-02-01
6834789,6782020758,23380116,4,"Overall good experience, thank you!",Product Quality,Positive,2023-11-30
6832935,561884159,84066402,4,Highly recommended!,Customer Service,Positive,2023-09-01
9438761,2767430579,16424635,3,"Average experience, could improve.",Customer Service,Neutral,2023-10-21
7851198,5934372451,56441247,3,Product was damaged during delivery.,App Experience,Negative,2023-04-10
9768226,6833977302,97475543,3,Not worth the price I paid.,App Experience,Negative,2023-06-05
4580019,8396649871,2517955,5,Customer service was very helpful.,Delivery,Positive,2024-02-27
7798785,1937188757,57392064,4,"Average experience, could improve.",Delivery,Neutral,2023-09-05
3236002,3142198801,49152878,1,Customer service was not helpful.,App Experience,Negative,2024-07-16
9636021,6087109745,84824280,4,"It was okay, nothing special.",Customer Service,Neutral,2023-03-18
4313698,8895262247,191616,4,Very happy with the service!,App Experience,Positive,2023-03-20
8162531,5138524153,7522036,3,The product met my expectations.,App Experience,Neutral,2023-08-09
8447553,9789995549,34567918,4,Items were in perfect condition.,App Experience,Positive,2024-01-24
9992406,7485459856,89784343,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-09-15
2945788,4033626537,66943324,1,Taste was not as expected.,Customer Service,Negative,2023-05-03
2084296,9370915142,95372766,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-10-28
7103274,7211325894,70976153,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-04-21
6059980,3482827003,77869660,3,Delivery was late and I was unhappy.,Delivery,Negative,2023-05-08
4915026,6656246719,19180962,1,Very disappointed with the quality.,Product Quality,Negative,2024-09-09
6745359,6092663288,51341672,4,Great prices and fast delivery!,Delivery,Positive,2024-09-28
9780783,9346041594,77559557,4,Great prices and fast delivery!,Customer Service,Positive,2023-06-08
3900222,9105127475,87213891,3,"It was okay, nothing special.",Product Quality,Neutral,2023-11-10
3713853,6120818381,34768050,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-05-02
2214877,5174370629,31156674,3,Customer service was not helpful.,App Experience,Negative,2024-07-09
718191,3244930036,67386193,1,Items were missing from my order.,Customer Service,Negative,2023-05-15
8580872,2976493998,820740,5,Very happy with the service!,Delivery,Positive,2024-10-26
7891894,7971593791,92209869,2,Product was damaged during delivery.,Product Quality,Negative,2023-06-14
6647320,4052544342,58214883,4,"Excellent quality, will buy again!",Product Quality,Positive,2024-04-30
1170860,6264003424,26863280,2,Taste was not as expected.,App Experience,Negative,2024-08-03
2137807,3436107152,64141971,2,Taste was not as expected.,Customer Service,Negative,2024-04-04
6265719,8546631319,10541231,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-10-30
9500005,640960551,34237583,4,The product met my expectations.,App Experience,Neutral,2023-06-09
4497601,1141173434,5961261,2,The packaging was poor.,Product Quality,Negative,2023-11-24
1426176,528309380,52409516,4,"Overall good experience, thank you!",App Experience,Positive,2024-04-30
3300958,2387509904,63310076,3,The product met my expectations.,Product Quality,Neutral,2024-07-26
1137648,6791931269,38133873,1,Items were missing from my order.,App Experience,Negative,2024-07-05
9561520,4063689432,6025470,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-10-14
9342158,1206887762,59909004,5,Customer service was very helpful.,Delivery,Positive,2024-06-19
3941682,6409437174,3399251,4,"Average experience, could improve.",Product Quality,Neutral,2023-12-06
4593552,1355164713,28995786,5,Highly recommended!,Product Quality,Positive,2023-09-03
5457202,2604772138,15144290,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-05-21
6037486,5868093790,61618079,4,Great prices and fast delivery!,App Experience,Positive,2023-04-06
3707503,10161194,63238941,3,"Average experience, could improve.",Product Quality,Neutral,2023-12-24
1147617,8930380639,98540377,5,Customer service was very helpful.,Product Quality,Positive,2023-10-03
9869403,2247940574,11202130,3,"Average experience, could improve.",Delivery,Neutral,2024-04-09
7700925,6190907327,64151769,4,"Overall good experience, thank you!",Customer Service,Positive,2023-11-03
8726393,127277515,35455991,4,Highly recommended!,Delivery,Positive,2023-09-30
2760214,8209093135,2558646,3,Product was damaged during delivery.,Product Quality,Negative,2023-10-30
4182232,4419380079,1989720,3,"Average experience, could improve.",Delivery,Neutral,2023-12-15
6445069,2954606845,14294171,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-10-26
8440388,5128739359,57081917,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-07-25
5766318,8183315245,80499378,3,"It was okay, nothing special.",App Experience,Neutral,2024-02-27
7302984,8820606892,8395343,5,Good selection of products.,App Experience,Positive,2023-04-13
4865908,7779228340,8395343,4,"It was okay, nothing special.",Customer Service,Neutral,2023-06-09
308786,8459230018,50899600,3,The product met my expectations.,App Experience,Neutral,2024-06-03
5093913,7060468800,83867512,1,Customer service was not helpful.,Delivery,Negative,2024-07-03
1158149,218821567,95428692,3,The product met my expectations.,Customer Service,Neutral,2024-03-08
598479,7795766861,79135318,5,Very happy with the service!,Product Quality,Positive,2023-05-10
5855190,4285804383,23755474,2,The order was incorrect.,App Experience,Negative,2023-05-01
9864308,5961051248,20834589,4,Customer service was very helpful.,Customer Service,Positive,2024-10-28
6324886,5630323534,98218863,5,Very fresh and well-packaged.,Delivery,Positive,2024-03-08
1237429,4642824835,76327561,3,Delivery was late and I was unhappy.,Product Quality,Negative,2024-07-07
2706442,3060527554,75213636,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-03-27
8054142,4048252396,75213636,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-04-12
5492345,1271431612,18082040,1,Not worth the price I paid.,App Experience,Negative,2024-04-16
9869482,8981940261,31537100,2,Very disappointed with the quality.,Customer Service,Negative,2024-05-24
9514321,3896239510,90856813,4,The product met my expectations.,App Experience,Neutral,2023-05-19
1465773,711316410,25587553,5,Very happy with the service!,Customer Service,Positive,2024-02-20
4508836,9863502398,31619915,4,"Excellent quality, will buy again!",Product Quality,Positive,2023-12-19
7644958,293770293,45066676,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-09-20
1545260,890800429,95594611,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-03-28
4604799,1270503169,8791577,3,Customer service was not helpful.,Delivery,Negative,2024-07-09
5969540,168180571,89910157,4,"Average experience, could improve.",App Experience,Neutral,2023-03-16
8269050,111296281,28413467,3,"Average experience, could improve.",Delivery,Neutral,2024-05-28
4187929,7329085364,53392567,3,The product met my expectations.,App Experience,Neutral,2023-06-07
7486363,1129130498,62243869,4,Customer service was very helpful.,Delivery,Positive,2023-12-01
5370895,996939836,23794330,4,Items were in perfect condition.,App Experience,Positive,2024-05-15
8628202,8263379807,14479168,4,Very happy with the service!,App Experience,Positive,2023-04-16
208523,5735975899,83304571,5,Very fresh and well-packaged.,App Experience,Positive,2023-09-14
758812,9651034668,70615775,4,Highly recommended!,App Experience,Positive,2024-09-07
619434,3103539793,75244116,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-07-31
5396870,1611921781,48776805,4,Great prices and fast delivery!,Customer Service,Positive,2023-06-01
2442580,7532381028,73392739,1,I had a bad experience.,App Experience,Negative,2023-03-21
5639495,7803665404,63571453,2,Items were missing from my order.,Delivery,Negative,2023-05-27
4081341,466184886,40277444,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-08-16
4900007,4692518050,46989310,3,"Average experience, could improve.",Delivery,Neutral,2024-03-29
8024214,9408428,31456752,4,The product met my expectations.,Delivery,Neutral,2023-08-30
3972829,8766330526,85907588,1,The order was incorrect.,Delivery,Negative,2023-04-14
7795054,9221423039,42208242,2,Not worth the price I paid.,Customer Service,Negative,2024-10-27
2308622,4268661538,22694456,3,Taste was not as expected.,Customer Service,Negative,2023-10-24
1603047,1378809665,52409516,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-03-18
4819549,4917941248,83701325,1,Product was damaged during delivery.,Product Quality,Negative,2024-05-19
7746441,5132792285,19080489,4,The product met my expectations.,App Experience,Neutral,2024-04-10
9251398,3776678112,34655710,4,"It was okay, nothing special.",Delivery,Neutral,2023-12-09
6687072,6940411801,59009727,5,"Excellent quality, will buy again!",Delivery,Positive,2023-07-01
2163358,7422521525,92509376,4,The product met my expectations.,Product Quality,Neutral,2024-03-16
8836456,4419022028,23961725,2,The packaging was poor.,Product Quality,Negative,2023-12-13
5169467,8016651984,90745023,3,I had a bad experience.,Product Quality,Negative,2023-04-30
3667498,2361722422,89412038,2,Taste was not as expected.,App Experience,Negative,2023-04-27
4009881,1001453982,34668988,5,Great prices and fast delivery!,Product Quality,Positive,2023-07-31
98663,9093918346,74038361,1,I had a bad experience.,Product Quality,Negative,2024-03-31
1062711,3969014433,61982521,5,Very happy with the service!,Customer Service,Positive,2023-08-09
5364138,9684561720,61121421,2,Product was damaged during delivery.,Product Quality,Negative,2023-09-04
8695298,7031115362,27878182,4,Highly recommended!,App Experience,Positive,2024-10-25
9327414,8204766849,76020843,5,Highly recommended!,Product Quality,Positive,2024-07-29
9684063,2785412612,60210778,4,"Overall good experience, thank you!",Customer Service,Positive,2024-03-18
7675201,2624138741,31718565,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-04-18
4730546,748376248,66766629,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-08-29
4022827,6096787440,25128143,3,"Average experience, could improve.",Delivery,Neutral,2023-03-18
7180248,8787660233,90586029,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-05-26
2486239,3845481278,63870636,4,The product met my expectations.,Delivery,Neutral,2023-07-05
6165350,4636134267,57642258,4,The product met my expectations.,Product Quality,Neutral,2024-02-28
1410361,4538825340,45700739,4,"Average experience, could improve.",Delivery,Neutral,2024-04-05
5905399,4553101047,39301587,1,Items were missing from my order.,Delivery,Negative,2024-05-31
5868626,2193853405,42208242,3,Taste was not as expected.,Product Quality,Negative,2023-05-30
9439816,1642059453,7378768,1,The order was incorrect.,App Experience,Negative,2023-08-12
3708995,5890339330,2188994,5,"Overall good experience, thank you!",App Experience,Positive,2024-05-21
1670300,313663478,6959437,4,Customer service was very helpful.,Product Quality,Positive,2024-02-21
7032178,8591576320,79916464,3,Not worth the price I paid.,Customer Service,Negative,2023-07-29
7648056,4728104591,31389750,3,The product met my expectations.,App Experience,Neutral,2023-11-06
7815295,8276401643,88252625,5,Highly recommended!,App Experience,Positive,2024-10-17
862586,8709694061,6724509,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-10-17
5980183,4080156881,97770901,2,Product was damaged during delivery.,Delivery,Negative,2024-04-03
7082273,7485829116,49050014,3,I had a bad experience.,App Experience,Negative,2024-03-30
9799066,7378865582,30643619,3,"It was okay, nothing special.",Product Quality,Neutral,2023-05-23
2038929,335575667,32929817,1,Product was damaged during delivery.,App Experience,Negative,2023-09-07
2730011,1621109077,87450286,4,"Average experience, could improve.",Delivery,Neutral,2024-03-25
6005897,7468088555,21697638,1,Product was damaged during delivery.,Delivery,Negative,2023-05-10
3703483,3676517886,57505804,3,Very disappointed with the quality.,Customer Service,Negative,2024-06-08
1832641,1746921111,56604077,4,"It was okay, nothing special.",App Experience,Neutral,2024-08-28
2337523,7774691391,42514124,4,The product met my expectations.,App Experience,Neutral,2023-07-20
3189619,8220678247,63858550,3,Not worth the price I paid.,Product Quality,Negative,2024-06-23
4330280,6048604080,98218863,4,Very fresh and well-packaged.,Delivery,Positive,2023-09-06
1577339,8545716586,98540377,1,Delivery was late and I was unhappy.,Customer Service,Negative,2024-01-12
898054,530870056,39140039,5,Very happy with the service!,Delivery,Positive,2024-08-15
4292010,4055690435,15568831,4,"Average experience, could improve.",Product Quality,Neutral,2023-04-05
8449694,7096530350,97411107,4,Great prices and fast delivery!,Product Quality,Positive,2024-06-26
9915723,7083649345,75464725,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-05-20
2114281,836457367,2365348,5,"Overall good experience, thank you!",Product Quality,Positive,2024-06-02
