INVENTORY_DATE,STORE_ID,PRODUCT_ID,OPENING_STOCK,PURCHASES,SALES,CLOSING_STOCK,REGION_ID,SHRINKAGE,REORDER_TRIGGERED
2023-08-13,STR043,PRD0096,677,410,486,601,R1,2.83,0
2024-03-17,STR028,PRD0108,143,145,86,202,R3,4.85,0
2024-06-09,STR044,PRD0023,143,252,336,59,R5,3.04,1
2024-12-22,STR032,PRD0033,413,348,306,455,R2,3.92,0
2023-01-15,STR034,PRD0048,123,266,341,48,R4,2.66,1
2023-06-11,STR043,PRD0131,681,431,120,992,R1,1.86,0
2023-02-26,STR005,PRD0003,408,343,489,262,R1,2.07,0
2023-12-03,STR020,PRD0010,475,324,498,301,R3,0.77,0
2024-05-12,STR046,PRD0136,455,447,359,543,R3,4.48,0
2023-12-31,STR035,PRD0110,396,405,345,456,R5,1.32,0
2023-11-26,STR007,PRD0015,397,67,249,215,R5,3.81,0
2024-05-19,STR006,PRD0133,222,311,225,308,R2,0.28,0
2024-07-21,STR039,PRD0041,656,54,256,454,R5,3.84,0
2023-01-22,STR047,PRD0121,944,137,208,873,R2,0.8,0
2023-10-22,STR024,PRD0056,110,455,204,361,R5,4.14,0
2024-01-21,STR012,PRD0147,742,387,187,942,R4,2.65,0
2023-04-16,STR017,PRD0039,648,142,184,606,R2,1.1,0
2023-12-31,STR019,PRD0080,880,334,493,721,R3,1.58,0
2023-04-09,STR022,PRD0054,439,358,581,216,R3,2.35,0
2024-03-03,STR017,PRD0116,878,215,381,712,R2,0.76,0
2024-04-07,STR033,PRD0037,666,186,95,757,R1,3.72,0
2023-05-14,STR049,PRD0101,353,3,46,310,R3,0.61,0
2023-11-05,STR003,PRD0144,545,13,150,408,R3,2.15,0
2023-02-12,STR046,PRD0042,692,287,458,521,R3,1.38,0
2024-07-28,STR040,PRD0109,672,302,239,735,R2,1.43,0
2024-08-25,STR004,PRD0110,165,487,118,534,R4,4.74,0
2024-12-01,STR013,PRD0080,784,101,139,746,R2,0.71,0
2024-06-09,STR028,PRD0143,179,498,488,189,R3,2.44,0
2024-03-10,STR046,PRD0116,754,188,409,533,R3,2.86,0
2023-06-25,STR014,PRD0026,964,73,41,996,R5,0.32,0
2023-07-23,STR005,PRD0109,576,484,23,1037,R1,1.21,0
2023-05-14,STR037,PRD0041,177,428,103,502,R1,2.94,0
2023-03-05,STR027,PRD0073,561,183,297,447,R1,2.18,0
2023-02-26,STR039,PRD0146,120,234,351,3,R5,3.23,1
2023-07-09,STR005,PRD0100,741,71,317,495,R1,4.89,0
2024-12-01,STR041,PRD0008,818,406,340,884,R5,4.52,0
2024-11-03,STR028,PRD0141,655,358,216,797,R3,0.38,0
2023-12-10,STR029,PRD0012,702,69,62,709,R2,3.96,0
2023-10-15,STR035,PRD0034,336,453,195,594,R5,4.9,0
2023-09-24,STR015,PRD0041,754,391,463,682,R5,0.27,0
2024-10-20,STR015,PRD0106,437,461,374,524,R5,0.13,0
2023-05-14,STR004,PRD0075,400,202,360,242,R4,1.05,0
2024-08-18,STR022,PRD0038,985,166,488,663,R3,3.2,0
2024-04-21,STR044,PRD0123,384,189,25,548,R5,1.91,0
2024-08-11,STR003,PRD0127,189,353,312,230,R3,0.94,0
2024-09-15,STR003,PRD0025,857,380,27,1210,R3,0.92,0
2023-09-03,STR034,PRD0145,654,177,204,627,R4,0.55,0
2024-09-01,STR018,PRD0115,499,142,342,299,R5,4.02,0
2024-04-28,STR045,PRD0093,931,235,476,690,R4,0.04,0
2023-07-09,STR016,PRD0075,766,132,465,433,R2,1.69,0
2023-12-24,STR046,PRD0127,286,163,128,321,R3,0.3,0
2024-05-26,STR016,PRD0153,818,361,155,1024,R2,3.24,0
2023-10-01,STR015,PRD0042,193,159,48,304,R5,0.57,0
2023-02-05,STR020,PRD0070,782,309,315,776,R3,0.8,0
2023-12-24,STR010,PRD0100,578,249,370,457,R1,0.14,0
2024-04-28,STR026,PRD0084,939,149,346,742,R3,3.65,0
2023-10-29,STR019,PRD0023,399,148,68,479,R3,0.42,0
2023-12-31,STR006,PRD0128,770,42,251,561,R2,3.46,0
2023-04-02,STR022,PRD0023,525,210,584,151,R3,0.11,0
2023-08-27,STR043,PRD0105,653,416,93,976,R1,4.59,0
2023-09-03,STR036,PRD0141,825,18,138,705,R3,1.32,0
2024-06-02,STR036,PRD0138,458,0,358,100,R3,4.03,0
2024-05-26,STR001,PRD0143,388,305,64,629,R2,3.3,0
2023-12-31,STR024,PRD0097,628,90,158,560,R5,3.53,0
2023-04-09,STR026,PRD0145,516,113,541,88,R3,1.73,1
2024-03-10,STR030,PRD0073,815,309,477,647,R5,4.13,0
2024-11-10,STR026,PRD0130,322,332,89,565,R3,2.78,0
2023-12-10,STR001,PRD0006,595,466,475,586,R2,1.19,0
2023-07-16,STR041,PRD0124,948,444,560,832,R5,2.12,0
2024-05-19,STR021,PRD0090,975,28,346,657,R3,1.46,0
2024-06-30,STR021,PRD0063,646,195,158,683,R3,4.09,0
2023-12-10,STR049,PRD0070,105,104,20,189,R3,3.12,0
2024-05-12,STR028,PRD0123,949,131,388,692,R3,0.73,0
2024-08-11,STR014,PRD0050,695,170,327,538,R5,3.38,0
2024-11-03,STR047,PRD0074,319,482,225,576,R2,0.37,0
2024-08-04,STR027,PRD0069,224,55,38,241,R1,1.94,0
2024-09-29,STR021,PRD0039,409,81,213,277,R3,2.87,0
2024-01-21,STR022,PRD0033,463,349,33,779,R3,0.3,0
2023-04-09,STR003,PRD0042,973,434,495,912,R3,3.95,0
2024-02-18,STR049,PRD0056,641,251,62,830,R3,0.3,0
2024-07-07,STR034,PRD0081,687,2,54,635,R4,4.07,0
2024-04-14,STR028,PRD0132,310,165,32,443,R3,2.69,0
2023-03-05,STR041,PRD0052,917,366,141,1142,R5,2.53,0
2024-07-28,STR007,PRD0121,959,407,578,788,R5,1.51,0
2023-03-19,STR018,PRD0081,496,404,596,304,R5,1.69,0
2024-03-17,STR031,PRD0020,130,9,55,84,R5,4.96,1
2024-08-18,STR007,PRD0136,229,386,383,232,R5,4.21,0
2023-06-04,STR042,PRD0003,285,246,265,266,R3,3.84,0
2024-07-07,STR042,PRD0113,385,102,300,187,R3,0.4,0
2023-09-10,STR038,PRD0156,753,193,471,475,R3,0.24,0
2023-12-24,STR047,PRD0058,957,64,563,458,R2,2.67,0
2023-07-16,STR049,PRD0088,730,153,327,556,R3,1.73,0
2023-08-20,STR031,PRD0106,475,414,399,490,R5,4.81,0
2024-01-28,STR008,PRD0047,796,211,331,676,R2,3.58,0
2024-10-06,STR044,PRD0158,976,400,446,930,R5,4.12,0
2023-04-30,STR010,PRD0144,851,449,97,1203,R1,0.39,0
2023-07-16,STR047,PRD0019,404,340,330,414,R2,2.89,0
2023-12-31,STR002,PRD0054,925,282,201,1006,R2,1.76,0
2023-11-19,STR021,PRD0129,978,211,548,641,R3,3.49,0
2024-10-20,STR036,PRD0095,276,121,37,360,R3,3.11,0
2023-03-12,STR033,PRD0127,136,200,113,223,R1,3.54,0
2024-05-26,STR006,PRD0058,704,13,74,643,R2,0.59,0
2023-07-02,STR048,PRD0072,279,93,149,223,R2,1.51,0
2023-10-15,STR027,PRD0029,710,160,52,818,R1,3.91,0
2023-01-29,STR016,PRD0064,457,434,316,575,R2,1.0,0
2024-02-11,STR029,PRD0047,301,196,361,136,R2,3.8,0
2024-03-31,STR009,PRD0160,261,0,170,91,R5,4.8,1
2024-12-01,STR032,PRD0116,391,73,31,433,R2,4.85,0
2024-10-27,STR007,PRD0088,321,0,69,252,R5,4.09,0
2024-09-08,STR039,PRD0038,305,53,102,256,R5,0.3,0
2023-10-01,STR015,PRD0101,854,130,316,668,R5,3.32,0
2024-06-02,STR004,PRD0042,310,299,120,489,R4,0.19,0
2023-10-29,STR033,PRD0099,925,448,240,1133,R1,3.63,0
2023-07-23,STR050,PRD0021,725,404,538,591,R2,1.24,0
2024-07-14,STR028,PRD0110,406,470,448,428,R3,4.13,0
2024-09-08,STR049,PRD0006,511,469,52,928,R3,3.12,0
2024-12-22,STR003,PRD0019,707,246,189,764,R3,2.36,0
2024-09-08,STR032,PRD0089,587,135,418,304,R2,0.03,0
2024-03-24,STR015,PRD0006,511,65,41,535,R5,0.42,0
2023-12-24,STR017,PRD0015,357,437,422,372,R2,0.57,0
2024-12-01,STR033,PRD0136,435,227,133,529,R1,1.09,0
2023-05-28,STR050,PRD0093,577,119,93,603,R2,1.97,0
2024-09-22,STR048,PRD0036,650,415,126,939,R2,0.3,0
2024-01-07,STR033,PRD0023,702,427,151,978,R1,3.12,0
2023-09-03,STR034,PRD0092,437,175,551,61,R4,2.84,1
2023-10-15,STR044,PRD0159,164,56,149,71,R5,2.14,1
2024-01-07,STR016,PRD0040,715,191,576,330,R2,2.03,0
2023-06-18,STR022,PRD0145,963,482,134,1311,R3,1.25,0
2023-10-01,STR032,PRD0097,340,198,250,288,R2,3.73,0
2024-06-09,STR007,PRD0078,626,355,504,477,R5,1.3,0
2023-05-14,STR050,PRD0140,959,123,85,997,R2,3.06,0
2024-10-13,STR004,PRD0115,429,421,16,834,R4,2.37,0
2024-08-18,STR008,PRD0124,289,399,396,292,R2,1.73,0
2023-12-24,STR044,PRD0063,848,62,548,362,R5,2.03,0
2024-04-21,STR024,PRD0019,390,260,116,534,R5,1.76,0
2023-06-04,STR005,PRD0088,986,379,235,1130,R1,1.54,0
2023-05-28,STR002,PRD0122,626,141,268,499,R2,3.91,0
2023-10-22,STR022,PRD0103,695,299,228,766,R3,4.65,0
2023-02-26,STR048,PRD0048,634,86,474,246,R2,4.44,0
2024-10-13,STR044,PRD0130,524,2,219,307,R5,2.52,0
2024-11-24,STR010,PRD0150,233,290,233,290,R1,3.6,0
2024-08-04,STR049,PRD0139,357,299,365,291,R3,4.18,0
2023-03-19,STR038,PRD0104,439,267,79,627,R3,2.63,0
2024-07-07,STR028,PRD0003,250,128,12,366,R3,1.91,0
2023-12-31,STR030,PRD0102,290,126,128,288,R5,3.5,0
2023-03-12,STR011,PRD0143,790,147,58,879,R4,1.57,0
2024-09-08,STR033,PRD0002,395,388,265,518,R1,2.75,0
2023-05-21,STR042,PRD0088,933,455,150,1238,R3,4.0,0
2024-11-17,STR011,PRD0042,553,439,474,518,R4,2.42,0
2024-03-31,STR008,PRD0067,735,447,422,760,R2,0.43,0
2024-10-27,STR044,PRD0006,583,293,68,808,R5,2.71,0
2023-04-16,STR012,PRD0158,619,97,276,440,R4,1.13,0
2024-10-06,STR011,PRD0042,439,27,377,89,R4,3.1,1
2024-02-11,STR049,PRD0111,911,288,568,631,R3,2.55,0
2023-11-26,STR028,PRD0060,463,419,16,866,R3,3.12,0
2024-04-14,STR007,PRD0106,729,34,549,214,R5,3.13,0
2024-06-30,STR028,PRD0044,675,8,57,626,R3,2.57,0
2023-10-08,STR035,PRD0151,700,296,42,954,R5,0.93,0
2024-05-05,STR036,PRD0157,421,92,71,442,R3,1.96,0
2023-01-08,STR047,PRD0088,557,130,457,230,R2,3.28,0
2024-03-17,STR014,PRD0036,300,446,273,473,R5,0.3,0
2023-11-19,STR005,PRD0005,992,157,279,870,R1,4.86,0
2023-10-15,STR030,PRD0130,936,4,68,872,R5,3.59,0
2024-11-17,STR004,PRD0070,864,151,285,730,R4,1.57,0
2023-11-05,STR011,PRD0101,332,480,419,393,R4,1.3,0
2023-02-12,STR015,PRD0037,932,478,104,1306,R5,3.57,0
2023-08-27,STR009,PRD0148,744,457,315,886,R5,2.7,0
2024-04-21,STR015,PRD0093,838,496,380,954,R5,3.41,0
2023-12-10,STR015,PRD0086,616,423,591,448,R5,1.03,0
2024-07-21,STR039,PRD0102,740,229,534,435,R5,2.13,0
2024-01-14,STR008,PRD0054,817,210,158,869,R2,1.25,0
2023-09-17,STR040,PRD0099,472,169,69,572,R2,1.83,0
2024-12-15,STR021,PRD0016,582,437,28,991,R3,3.99,0
2023-09-10,STR015,PRD0110,725,441,592,574,R5,3.25,0
2024-07-14,STR038,PRD0114,940,490,5,1425,R3,1.24,0
2024-02-04,STR049,PRD0015,756,388,486,658,R3,3.84,0
2023-07-23,STR047,PRD0017,102,316,269,149,R2,4.14,0
2024-06-16,STR034,PRD0121,339,189,148,380,R4,0.35,0
2023-08-13,STR036,PRD0033,855,465,518,802,R3,2.07,0
2023-09-24,STR042,PRD0067,882,139,494,527,R3,4.33,0
2023-12-17,STR003,PRD0011,598,485,381,702,R3,2.04,0
2023-03-26,STR024,PRD0028,309,335,341,303,R5,3.91,0
2023-12-31,STR047,PRD0027,982,364,455,891,R2,1.45,0
2023-02-26,STR050,PRD0085,253,250,157,346,R2,1.61,0
2023-12-03,STR004,PRD0058,688,172,4,856,R4,4.7,0
2023-12-31,STR046,PRD0132,239,179,211,207,R3,0.88,0
2023-08-13,STR045,PRD0041,238,40,182,96,R4,2.47,1
2024-10-20,STR005,PRD0116,100,444,366,178,R1,0.47,0
2023-12-03,STR034,PRD0062,831,318,352,797,R4,3.8,0
2024-02-25,STR020,PRD0018,443,74,240,277,R3,1.05,0
2023-11-05,STR028,PRD0157,623,414,13,1024,R3,4.11,0
2024-06-09,STR017,PRD0009,749,205,300,654,R2,3.75,0
2024-06-09,STR008,PRD0096,644,375,414,605,R2,3.46,0
2024-10-20,STR028,PRD0060,335,226,482,79,R3,2.69,1
2024-02-18,STR015,PRD0028,584,309,582,311,R5,4.72,0
2024-09-22,STR036,PRD0117,684,204,55,833,R3,3.96,0
2023-01-22,STR006,PRD0157,653,479,116,1016,R2,1.36,0
2023-10-15,STR046,PRD0123,831,255,278,808,R3,3.1,0
2024-02-18,STR038,PRD0078,180,273,35,418,R3,0.05,0
2023-10-29,STR016,PRD0148,353,20,12,361,R2,3.94,0
2024-07-28,STR035,PRD0073,569,68,550,87,R5,3.76,1
2024-05-12,STR036,PRD0158,107,18,57,68,R3,3.7,1
2023-10-01,STR002,PRD0055,274,20,196,98,R2,0.38,1
2023-10-22,STR037,PRD0156,453,54,505,2,R1,4.21,1
2023-01-01,STR005,PRD0116,668,431,544,555,R1,1.56,0
2024-02-11,STR013,PRD0076,943,242,104,1081,R2,1.32,0
2024-03-31,STR034,PRD0028,967,494,269,1192,R4,1.52,0
2023-07-30,STR020,PRD0105,944,85,210,819,R3,4.02,0
2024-10-20,STR005,PRD0141,395,422,244,573,R1,4.73,0
2024-07-14,STR036,PRD0153,239,142,226,155,R3,3.62,0
2023-12-10,STR013,PRD0083,859,393,224,1028,R2,0.52,0
2023-02-26,STR025,PRD0004,959,473,85,1347,R4,1.15,0
2023-04-02,STR040,PRD0004,515,12,444,83,R2,3.54,1
2024-02-04,STR016,PRD0005,712,469,154,1027,R2,4.97,0
2023-02-26,STR044,PRD0108,333,195,169,359,R5,0.99,0
2023-07-09,STR024,PRD0070,261,349,297,313,R5,4.13,0
2024-02-25,STR011,PRD0105,747,347,333,761,R4,0.57,0
2023-12-17,STR026,PRD0090,888,108,250,746,R3,0.54,0
2023-04-30,STR018,PRD0154,123,313,261,175,R5,4.22,0
2024-01-28,STR044,PRD0067,500,482,272,710,R5,2.57,0
2023-12-31,STR024,PRD0090,551,434,350,635,R5,0.83,0
2023-01-08,STR031,PRD0066,853,94,339,608,R5,2.13,0
2024-06-09,STR033,PRD0140,310,481,395,396,R1,0.53,0
2023-11-05,STR028,PRD0027,487,333,472,348,R3,1.95,0
2023-04-23,STR021,PRD0112,624,166,26,764,R3,1.25,0
2023-07-23,STR039,PRD0091,495,291,248,538,R5,3.97,0
2024-06-23,STR041,PRD0133,878,377,566,689,R5,3.52,0
2023-12-17,STR040,PRD0037,539,74,552,61,R2,3.64,1
2023-03-05,STR036,PRD0105,417,292,207,502,R3,1.86,0
2023-02-19,STR049,PRD0127,123,234,308,49,R3,1.18,1
2024-05-05,STR034,PRD0037,392,483,346,529,R4,4.28,0
2023-09-24,STR036,PRD0014,816,95,91,820,R3,2.68,0
2024-04-28,STR033,PRD0137,283,36,100,219,R1,3.18,0
2024-04-07,STR038,PRD0045,148,419,248,319,R3,1.34,0
2023-06-04,STR019,PRD0142,638,102,419,321,R3,4.98,0
2024-05-26,STR037,PRD0065,418,410,210,618,R1,1.86,0
2023-06-04,STR043,PRD0098,198,450,478,170,R1,2.44,0
2024-03-24,STR034,PRD0083,113,135,225,23,R4,4.76,1
2023-07-16,STR033,PRD0077,790,102,180,712,R1,4.41,0
2023-04-02,STR012,PRD0023,319,224,306,237,R4,2.25,0
2023-02-26,STR013,PRD0015,364,345,413,296,R2,1.27,0
2024-03-03,STR044,PRD0130,846,7,523,330,R5,4.42,0
2024-12-08,STR013,PRD0025,792,246,158,880,R2,2.7,0
2023-05-28,STR035,PRD0032,597,473,76,994,R5,1.77,0
2023-01-01,STR041,PRD0073,190,286,104,372,R5,1.35,0
2023-10-22,STR049,PRD0158,101,403,314,190,R3,0.28,0
2024-09-01,STR026,PRD0100,130,431,537,24,R3,2.38,1
2024-01-07,STR047,PRD0036,574,164,200,538,R2,0.84,0
2023-03-19,STR030,PRD0157,175,430,431,174,R5,0.77,0
2023-02-12,STR030,PRD0076,769,3,450,322,R5,4.25,0
2023-06-04,STR007,PRD0127,603,382,549,436,R5,3.84,0
2024-03-31,STR006,PRD0079,425,496,352,569,R2,1.86,0
2024-08-11,STR048,PRD0021,272,52,201,123,R2,4.21,0
2024-07-28,STR049,PRD0103,703,260,425,538,R3,3.72,0
2024-08-04,STR049,PRD0067,593,286,562,317,R3,0.04,0
2024-08-18,STR008,PRD0043,851,456,373,934,R2,1.91,0
2023-06-11,STR001,PRD0160,206,187,294,99,R2,3.85,1
2023-10-01,STR025,PRD0063,257,129,97,289,R4,2.07,0
2023-10-01,STR002,PRD0043,454,201,250,405,R2,2.92,0
2023-12-17,STR034,PRD0069,761,112,180,693,R4,1.2,0
2023-04-16,STR022,PRD0091,822,156,530,448,R3,0.84,0
2023-05-07,STR005,PRD0018,806,441,434,813,R1,3.88,0
2024-09-15,STR042,PRD0110,654,383,325,712,R3,0.61,0
2023-05-21,STR045,PRD0012,825,141,445,521,R4,1.32,0
2023-05-28,STR008,PRD0109,666,409,273,802,R2,4.81,0
2023-08-20,STR037,PRD0079,203,356,528,31,R1,3.12,1
2023-02-12,STR007,PRD0139,157,330,344,143,R5,2.83,0
2024-09-01,STR044,PRD0031,362,340,58,644,R5,1.37,0
2024-04-28,STR010,PRD0015,215,105,66,254,R1,4.03,0
2023-04-30,STR026,PRD0068,484,40,334,190,R3,1.26,0
2023-07-02,STR038,PRD0087,219,402,294,327,R3,4.95,0
2024-05-19,STR028,PRD0121,375,408,422,361,R3,2.25,0
2024-05-12,STR043,PRD0006,244,250,324,170,R1,4.3,0
2023-07-16,STR005,PRD0060,660,235,125,770,R1,2.69,0
2024-08-18,STR044,PRD0078,312,43,151,204,R5,1.24,0
2024-10-27,STR012,PRD0016,243,494,482,255,R4,4.71,0
2024-01-28,STR007,PRD0053,232,55,232,55,R5,0.13,1
2023-10-08,STR021,PRD0009,130,113,42,201,R3,2.72,0
2023-03-05,STR046,PRD0075,790,9,266,533,R3,0.41,0
2024-11-17,STR031,PRD0097,131,399,246,284,R5,2.12,0
2023-05-14,STR026,PRD0115,859,217,313,763,R3,4.4,0
2024-12-01,STR033,PRD0013,835,32,52,815,R1,2.5,0
2023-01-01,STR022,PRD0023,989,24,256,757,R3,4.23,0
2024-12-08,STR036,PRD0072,175,131,52,254,R3,4.85,0
2024-12-22,STR019,PRD0105,586,473,81,978,R3,2.52,0
2023-08-06,STR034,PRD0066,262,65,126,201,R4,4.33,0
2024-05-19,STR013,PRD0017,835,70,205,700,R2,1.56,0
2023-08-20,STR014,PRD0100,140,358,212,286,R5,0.04,0
2023-12-03,STR017,PRD0048,292,202,170,324,R2,2.6,0
2024-04-14,STR043,PRD0038,538,239,340,437,R1,4.75,0
2024-03-24,STR036,PRD0129,783,96,415,464,R3,3.11,0
2024-08-25,STR019,PRD0091,880,75,15,940,R3,0.35,0
2023-08-27,STR007,PRD0028,234,456,243,447,R5,3.38,0
2024-04-28,STR022,PRD0038,609,242,107,744,R3,2.96,0
2024-07-21,STR013,PRD0018,693,486,102,1077,R2,0.24,0
2023-09-03,STR031,PRD0003,137,273,65,345,R5,1.84,0
2023-06-04,STR028,PRD0133,717,437,255,899,R3,4.8,0
2024-04-07,STR043,PRD0113,490,242,452,280,R1,2.25,0
2024-10-13,STR012,PRD0133,960,463,219,1204,R4,3.43,0
2024-08-11,STR006,PRD0079,993,90,192,891,R2,0.98,0
2023-08-20,STR017,PRD0051,240,379,407,212,R2,1.21,0
2024-02-04,STR034,PRD0093,115,284,183,216,R4,2.62,0
2023-11-12,STR020,PRD0141,896,56,475,477,R3,1.21,0
2024-12-15,STR032,PRD0123,207,384,201,390,R2,1.85,0
2024-12-15,STR027,PRD0033,131,223,104,250,R1,2.74,0
2024-11-24,STR023,PRD0105,306,142,31,417,R5,0.17,0
2024-12-29,STR004,PRD0136,831,233,77,987,R4,4.89,0
2024-12-01,STR015,PRD0102,470,338,398,410,R5,0.05,0
2024-09-08,STR031,PRD0145,111,342,233,220,R5,2.56,0
2024-09-22,STR017,PRD0015,243,73,87,229,R2,0.46,0
2024-09-22,STR023,PRD0055,279,255,186,348,R5,1.51,0
2024-07-14,STR027,PRD0084,312,336,259,389,R1,4.79,0
2023-11-19,STR039,PRD0082,719,348,177,890,R5,2.9,0
2024-12-29,STR046,PRD0032,694,75,175,594,R3,2.96,0
2023-08-06,STR019,PRD0099,382,376,460,298,R3,0.17,0
2024-06-30,STR015,PRD0009,556,436,116,876,R5,4.59,0
2024-04-14,STR015,PRD0026,174,420,49,545,R5,4.1,0
2024-10-13,STR050,PRD0019,762,446,254,954,R2,4.27,0
2023-01-29,STR017,PRD0046,144,106,116,134,R2,0.93,0
2023-03-26,STR001,PRD0150,332,185,27,490,R2,1.65,0
2023-10-08,STR022,PRD0058,899,98,557,440,R3,3.89,0
2024-03-10,STR028,PRD0141,182,342,13,511,R3,4.4,0
2023-03-12,STR025,PRD0081,724,46,137,633,R4,0.05,0
2024-07-21,STR048,PRD0043,284,181,383,82,R2,1.54,1
2023-10-08,STR001,PRD0141,219,422,115,526,R2,1.71,0
2023-12-03,STR017,PRD0099,391,134,96,429,R2,1.6,0
2023-07-16,STR022,PRD0012,680,479,324,835,R3,1.2,0
2024-03-31,STR005,PRD0074,338,300,276,362,R1,4.51,0
2023-04-30,STR024,PRD0097,534,44,360,218,R5,3.99,0
2024-01-28,STR046,PRD0109,628,97,315,410,R3,1.55,0
2023-10-08,STR004,PRD0060,341,250,437,154,R4,1.01,0
2023-02-26,STR029,PRD0040,998,249,131,1116,R2,1.19,0
2024-11-10,STR007,PRD0001,799,420,34,1185,R5,3.54,0
2023-07-30,STR004,PRD0112,278,392,77,593,R4,0.91,0
2023-02-26,STR029,PRD0063,166,431,313,284,R2,0.72,0
2023-03-12,STR013,PRD0025,209,352,208,353,R2,1.94,0
2024-08-18,STR033,PRD0032,321,96,183,234,R1,5.0,0
2024-10-20,STR043,PRD0108,350,164,414,100,R1,3.91,0
2023-04-02,STR037,PRD0070,394,290,44,640,R1,0.79,0
2024-08-18,STR040,PRD0040,853,282,391,744,R2,4.32,0
2023-07-02,STR004,PRD0135,216,202,302,116,R4,4.93,0
2023-11-19,STR038,PRD0079,496,265,578,183,R3,4.59,0
2024-05-19,STR029,PRD0080,307,426,199,534,R2,0.21,0
2023-03-05,STR004,PRD0082,407,133,24,516,R4,4.63,0
2024-07-28,STR046,PRD0001,123,417,463,77,R3,1.53,1
2024-01-28,STR034,PRD0083,886,281,464,703,R4,4.85,0
2023-08-13,STR005,PRD0014,224,82,231,75,R1,4.39,1
2024-07-28,STR020,PRD0033,665,491,80,1076,R3,4.68,0
2023-02-26,STR029,PRD0106,360,234,440,154,R2,3.37,0
2023-01-22,STR002,PRD0062,451,202,440,213,R2,3.42,0
2023-07-02,STR014,PRD0014,198,273,109,362,R5,0.63,0
2024-12-08,STR022,PRD0070,546,144,490,200,R3,3.76,0
2023-11-05,STR017,PRD0096,279,393,463,209,R2,3.73,0
2023-01-01,STR037,PRD0006,638,36,181,493,R1,3.64,0
2024-04-21,STR006,PRD0149,757,495,511,741,R2,4.5,0
2024-05-12,STR045,PRD0034,589,412,373,628,R4,0.45,0
2024-08-04,STR017,PRD0044,890,288,293,885,R2,4.89,0
2023-02-05,STR036,PRD0001,444,489,558,375,R3,1.66,0
2023-05-07,STR007,PRD0026,266,276,375,167,R5,2.62,0
2024-03-31,STR014,PRD0064,799,250,238,811,R5,2.87,0
2024-03-03,STR017,PRD0154,780,424,162,1042,R2,4.08,0
2024-03-03,STR008,PRD0058,804,137,149,792,R2,2.19,0
2023-08-20,STR032,PRD0022,938,18,235,721,R2,2.21,0
2024-05-05,STR049,PRD0116,134,392,24,502,R3,4.47,0
2023-07-23,STR011,PRD0007,451,96,50,497,R4,0.34,0
2024-03-17,STR020,PRD0119,968,214,519,663,R3,1.49,0
2023-11-26,STR003,PRD0142,903,152,459,596,R3,1.05,0
2023-07-09,STR031,PRD0119,852,496,545,803,R5,1.49,0
2024-05-05,STR037,PRD0110,593,434,175,852,R1,4.57,0
2023-07-23,STR025,PRD0062,593,370,268,695,R4,1.8,0
2024-03-10,STR049,PRD0006,168,193,21,340,R3,4.69,0
2024-10-13,STR035,PRD0103,771,406,72,1105,R5,1.5,0
2023-02-26,STR001,PRD0128,928,386,582,732,R2,1.33,0
2023-10-08,STR007,PRD0019,217,57,156,118,R5,4.76,0
2024-11-24,STR021,PRD0104,480,310,550,240,R3,4.92,0
2024-02-11,STR005,PRD0158,382,11,304,89,R1,4.49,1
2024-12-22,STR028,PRD0009,574,472,341,705,R3,1.38,0
2024-07-07,STR029,PRD0041,442,384,424,402,R2,3.44,0
2024-04-28,STR005,PRD0120,170,436,129,477,R1,3.18,0
2023-12-24,STR031,PRD0055,273,468,348,393,R5,3.97,0
2024-06-09,STR035,PRD0123,567,107,539,135,R5,3.23,0
2023-03-26,STR034,PRD0137,895,55,106,844,R4,2.25,0
2024-02-18,STR036,PRD0142,392,342,171,563,R3,2.99,0
2024-09-22,STR012,PRD0039,231,155,234,152,R4,1.34,0
2023-10-22,STR033,PRD0020,615,88,210,493,R1,0.36,0
2023-09-24,STR047,PRD0042,224,312,332,204,R2,1.58,0
2023-12-10,STR035,PRD0026,246,182,166,262,R5,4.66,0
2023-03-12,STR011,PRD0025,517,25,378,164,R4,2.85,0
2023-07-02,STR024,PRD0064,363,22,146,239,R5,0.45,0
2023-01-01,STR020,PRD0086,237,2,69,170,R3,3.01,0
2024-09-15,STR022,PRD0153,179,308,419,68,R3,2.85,1
2023-08-13,STR038,PRD0051,736,84,34,786,R3,4.51,0
2024-09-15,STR020,PRD0123,860,200,427,633,R3,1.41,0
2024-03-31,STR025,PRD0011,340,5,329,16,R4,3.34,1
2023-08-06,STR027,PRD0041,991,124,193,922,R1,1.12,0
2024-08-04,STR047,PRD0033,319,91,139,271,R2,3.29,0
2024-09-15,STR002,PRD0140,994,458,92,1360,R2,3.74,0
2023-01-22,STR010,PRD0081,214,321,40,495,R1,3.38,0
2023-01-08,STR035,PRD0160,851,476,144,1183,R5,3.52,0
2023-10-29,STR006,PRD0084,168,381,409,140,R2,3.12,0
2023-04-16,STR022,PRD0056,477,118,356,239,R3,1.17,0
2023-08-13,STR046,PRD0066,604,5,255,354,R3,1.37,0
2023-09-24,STR024,PRD0100,577,110,508,179,R5,0.37,0
2023-10-29,STR014,PRD0159,832,336,443,725,R5,3.89,0
2024-07-14,STR038,PRD0134,309,97,95,311,R3,1.28,0
2023-07-02,STR020,PRD0145,375,30,129,276,R3,3.95,0
2023-09-03,STR010,PRD0133,457,66,246,277,R1,1.71,0
2023-01-01,STR033,PRD0133,486,157,516,127,R1,1.5,0
