ORDER_ID,ORDER_DATE,PRODUCT_ID,PRODUCT_NAME,BRAND,CATEGORY,QUANTITY,UNIT_PRICE,DISCOUNT_PCT,TOTAL_SALES,CUSTOMER_ID,STORE_ID,CITY,STATE,REGION_ID,CHANNEL_ID,ORDER_STATUS,PAYMENT_METHOD,DELIVERY_DAYS,RETURN_REASON
ORD0015432,2024-12-22,PRD0121,Building Blocks Set,Funskool,Toys,6,1972.8,10,10653.12,CUS04762,STR011,Nagpur,Maharashtra,R4,CH03,Delivered,Debit Card,2.0,
ORD0015433,2023-01-09,PRD0132,Action Figure,Mattel,Toys,7,3033.69,10,19112.25,CUS00139,STR040,Kochi,Kerala,R2,CH03,Delivered,Debit Card,2.0,
ORD0015434,2023-03-22,PRD0139,Musical Set,Lego,Toys,5,3083.38,5,14646.06,CUS03592,STR007,Mumbai,Maharashtra,R5,CH02,Shipped,Debit Card,3.0,
ORD0015435,2024-10-24,PRD0063,Yoga Mat,Cosco,Sports,5,3091.13,10,13910.09,CUS04717,STR041,Chandigarh,Punjab,R5,CH01,Cancelled,Credit Card,,
ORD0015436,2023-02-11,PRD0038,Polo T-Shirt,H&M,Clothing,9,2311.08,15,17679.76,CUS01443,STR017,Hyderabad,Telangana,R2,CH02,Delivered,COD,7.0,
ORD0015437,2024-11-06,PRD0006,LED Monitor,Samsung,Electronics,9,30264.22,20,217902.38,CUS01363,STR023,Chennai,Tamil Nadu,R5,CH01,Delivered,UPI,10.0,
ORD0015438,2024-05-09,PRD0031,Winter Jacket,Levi's,Clothing,7,2620.01,0,18340.07,CUS00370,STR007,Mumbai,Maharashtra,R5,CH02,Shipped,Wallet,8.0,
ORD0015439,2024-10-09,PRD0014,Gaming Mouse,Apple,Electronics,7,18605.43,10,117214.21,CUS01828,STR041,Chandigarh,Punjab,R5,CH01,Cancelled,Wallet,,
ORD0015440,2024-09-07,PRD0076,Water Bottle,Adidas,Sports,8,3548.45,10,25548.84,CUS01183,STR001,Chandigarh,Punjab,R2,CH03,Pending,UPI,,
ORD0015441,2023-10-06,PRD0125,Puzzle 1000pc,Funskool,Toys,6,2364.66,5,13478.56,CUS02982,STR039,Delhi,Delhi,R5,CH03,Delivered,Credit Card,2.0,
ORD0015442,2024-06-13,PRD0130,Soft Toy Bear,Lego,Toys,3,2678.25,0,8034.75,CUS04189,STR009,Kochi,Kerala,R5,CH02,Delivered,Wallet,7.0,
ORD0015443,2024-11-22,PRD0144,Refined Oil 1L,Amul,Grocery,9,298.6,20,2149.92,CUS01218,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,COD,6.0,
ORD0015444,2024-12-10,PRD0023,Women's Kurti,Levi's,Clothing,5,1126.37,5,5350.26,CUS01984,STR046,Delhi,Delhi,R3,CH01,Cancelled,Debit Card,,
ORD0015445,2023-10-22,PRD0016,Keyboard Mechanical,Apple,Electronics,7,21367.81,20,119659.74,CUS03917,STR014,Chandigarh,Punjab,R5,CH02,Delivered,Wallet,7.0,
ORD0015446,2023-08-01,PRD0131,Action Figure,Lego,Toys,3,1530.47,5,4361.84,CUS03938,STR042,Chennai,Tamil Nadu,R3,CH01,Delivered,Net Banking,2.0,
ORD0015447,2023-01-14,PRD0063,Yoga Mat,Cosco,Sports,1,3091.13,0,3091.13,CUS02846,STR011,Nagpur,Maharashtra,R4,CH03,Delivered,UPI,9.0,
ORD0015448,2024-11-29,PRD0156,Tea Leaves,Britannia,Grocery,7,349.09,5,2321.45,CUS00769,STR034,Surat,Gujarat,R4,CH01,Shipped,COD,8.0,
ORD0015449,2023-06-20,PRD0020,Smart Watch,Sony,Electronics,9,13878.8,5,118663.74,CUS02040,STR034,Surat,Gujarat,R4,CH01,Delivered,Credit Card,10.0,
ORD0015450,2024-08-01,PRD0140,Musical Set,Nerf,Toys,5,827.04,5,3928.44,CUS03711,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,Credit Card,4.0,
ORD0015451,2024-02-22,PRD0001,Wireless Earbuds,Samsung,Electronics,1,8250.32,10,7425.29,CUS00101,STR030,Mumbai,Maharashtra,R5,CH02,Delivered,UPI,5.0,
ORD0015452,2023-09-15,PRD0121,Building Blocks Set,Funskool,Toys,3,1972.8,0,5918.4,CUS03834,STR029,Ahmedabad,Gujarat,R2,CH03,Delivered,COD,4.0,
ORD0015453,2024-03-28,PRD0022,Men's T-Shirt,Levi's,Clothing,9,2392.83,10,19381.92,CUS01198,STR001,Chandigarh,Punjab,R2,CH03,Delivered,Credit Card,9.0,
ORD0015454,2024-01-19,PRD0101,Python for Beginners,Penguin,Books,4,443.1,0,1772.4,CUS02318,STR048,Bengaluru,Karnataka,R2,CH01,Returned,Wallet,5.0,
ORD0015455,2023-08-08,PRD0001,Wireless Earbuds,Samsung,Electronics,4,8250.32,15,28051.09,CUS04543,STR047,Kochi,Kerala,R2,CH02,Delivered,UPI,8.0,
ORD0015456,2024-03-05,PRD0131,Action Figure,Lego,Toys,2,1530.47,5,2907.89,CUS01837,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,COD,9.0,
ORD0015457,2024-07-05,PRD0099,BB Cream,L'Oreal,Beauty,10,1287.06,5,12227.07,CUS01834,STR041,Chandigarh,Punjab,R5,CH01,Delivered,UPI,6.0,
ORD0015458,2023-01-03,PRD0041,Non-Stick Cookware,Cello,Home & Kitchen,8,3291.52,20,21065.73,CUS03532,STR021,Kolkata,West Bengal,R3,CH01,Pending,Wallet,,
ORD0015459,2024-08-01,PRD0093,Kajal Black,L'Oreal,Beauty,8,1098.23,10,7907.26,CUS04465,STR031,Mumbai,Maharashtra,R5,CH01,Pending,UPI,,
ORD0015460,2024-10-18,PRD0087,Face Serum,L'Oreal,Beauty,4,888.31,20,2842.59,CUS04913,STR038,Surat,Gujarat,R3,CH02,Delivered,Debit Card,3.0,
ORD0015461,2023-10-03,PRD0006,LED Monitor,Samsung,Electronics,2,30264.22,0,60528.44,CUS00390,STR025,Chennai,Tamil Nadu,R4,CH03,Shipped,Wallet,5.0,
ORD0015462,2024-11-02,PRD0145,Whole Wheat Atta,MDH,Grocery,5,448.77,15,1907.27,CUS02667,STR014,Chandigarh,Punjab,R5,CH02,Delivered,Credit Card,7.0,
ORD0015463,2023-01-31,PRD0058,Pressure Cooker,Bajaj,Home & Kitchen,2,2150.16,20,3440.26,CUS03296,STR041,Chandigarh,Punjab,R5,CH01,Delivered,Wallet,1.0,
ORD0015464,2023-08-25,PRD0129,Soft Toy Bear,Lego,Toys,4,3470.79,0,13883.16,CUS03596,STR014,Chandigarh,Punjab,R5,CH02,Shipped,Net Banking,1.0,
ORD0015465,2024-01-13,PRD0133,Art & Craft Kit,Funskool,Toys,4,1506.81,10,5424.52,CUS00327,STR020,Pune,Maharashtra,R3,CH03,Delivered,COD,9.0,
ORD0015466,2023-08-31,PRD0136,Science Kit,Hasbro,Toys,7,1348.08,10,8492.9,CUS02861,STR027,Bengaluru,Karnataka,R1,CH01,Delivered,COD,10.0,
ORD0015467,2023-04-04,PRD0088,Face Serum,Lakme,Beauty,4,1456.05,10,5241.78,CUS04329,STR050,Chennai,Tamil Nadu,R2,CH02,Returned,UPI,6.0,
ORD0015468,2024-05-18,PRD0118,Zero to One,Oxford,Books,1,551.9,5,524.3,CUS04733,STR030,Mumbai,Maharashtra,R5,CH02,Cancelled,UPI,,
ORD0015469,2023-07-01,PRD0154,Coffee Powder,MDH,Grocery,4,130.08,10,468.29,CUS01911,STR010,Jaipur,Rajasthan,R1,CH01,Shipped,COD,5.0,
ORD0015470,2023-07-13,PRD0033,Track Pants,Zara,Clothing,1,2037.47,15,1731.85,CUS01380,STR029,Ahmedabad,Gujarat,R2,CH03,Shipped,Debit Card,8.0,
ORD0015471,2023-05-30,PRD0001,Wireless Earbuds,Samsung,Electronics,2,8250.32,0,16500.64,CUS00658,STR007,Mumbai,Maharashtra,R5,CH02,Cancelled,Debit Card,,
ORD0015472,2024-10-24,PRD0068,Badminton Racket,Adidas,Sports,8,2478.11,10,17842.39,CUS00332,STR047,Kochi,Kerala,R2,CH02,Delivered,Credit Card,9.0,
ORD0015473,2023-12-27,PRD0022,Men's T-Shirt,Levi's,Clothing,8,2392.83,15,16271.24,CUS01601,STR028,Chennai,Tamil Nadu,R3,CH02,Shipped,Credit Card,6.0,
ORD0015474,2023-08-05,PRD0099,BB Cream,L'Oreal,Beauty,10,1287.06,20,10296.48,CUS00629,STR026,Jaipur,Rajasthan,R3,CH02,Delivered,Net Banking,10.0,
ORD0015475,2023-07-31,PRD0139,Musical Set,Lego,Toys,1,3083.38,15,2620.87,CUS01222,STR005,Kolkata,West Bengal,R1,CH01,Delivered,Debit Card,9.0,
ORD0015476,2024-04-29,PRD0160,Breakfast Cereal,Nestle,Grocery,7,185.33,5,1232.44,CUS02890,STR020,Pune,Maharashtra,R3,CH03,Pending,Net Banking,,
ORD0015477,2023-05-13,PRD0075,Water Bottle,Decathlon,Sports,2,4317.39,20,6907.82,CUS04286,STR043,Ahmedabad,Gujarat,R1,CH01,Delivered,Credit Card,8.0,
ORD0015478,2024-05-15,PRD0008,Laptop Stand,Samsung,Electronics,7,18897.82,15,112442.03,CUS02843,STR046,Delhi,Delhi,R3,CH01,Delivered,Wallet,10.0,
ORD0015479,2023-01-25,PRD0126,Puzzle 1000pc,Hasbro,Toys,3,2214.69,15,5647.46,CUS00541,STR046,Delhi,Delhi,R3,CH01,Delivered,Net Banking,9.0,
ORD0015480,2023-09-18,PRD0095,Blush Palette,Biotique,Beauty,10,1880.92,0,18809.2,CUS01005,STR043,Ahmedabad,Gujarat,R1,CH01,Shipped,Wallet,8.0,
ORD0015481,2023-03-17,PRD0121,Building Blocks Set,Funskool,Toys,1,1972.8,15,1676.88,CUS03397,STR029,Ahmedabad,Gujarat,R2,CH03,Delivered,Debit Card,2.0,
ORD0015482,2023-07-04,PRD0051,Water Purifier,Cello,Home & Kitchen,3,2435.36,5,6940.78,CUS03978,STR023,Chennai,Tamil Nadu,R5,CH01,Shipped,Net Banking,3.0,
ORD0015483,2023-09-15,PRD0086,Mascara Volume,Lakme,Beauty,10,1773.75,15,15076.88,CUS03734,STR034,Surat,Gujarat,R4,CH01,Cancelled,Wallet,,
ORD0015484,2023-10-22,PRD0125,Puzzle 1000pc,Funskool,Toys,8,2364.66,15,16079.69,CUS02113,STR010,Jaipur,Rajasthan,R1,CH01,Delivered,Net Banking,10.0,
ORD0015485,2024-05-16,PRD0052,Water Purifier,Prestige,Home & Kitchen,9,8532.97,0,76796.73,CUS01767,STR034,Surat,Gujarat,R4,CH01,Delivered,Net Banking,8.0,
ORD0015486,2024-01-22,PRD0055,Rice Cooker,Milton,Home & Kitchen,2,3746.74,10,6744.13,CUS00904,STR050,Chennai,Tamil Nadu,R2,CH02,Delivered,UPI,7.0,
ORD0015487,2024-04-20,PRD0110,Rich Dad Poor Dad,Penguin,Books,10,914.13,5,8684.23,CUS00371,STR048,Bengaluru,Karnataka,R2,CH01,Returned,COD,5.0,Defective
ORD0015488,2023-12-07,PRD0013,Gaming Mouse,Samsung,Electronics,5,18903.79,15,80341.11,CUS01005,STR044,Jaipur,Rajasthan,R5,CH01,Delivered,Net Banking,4.0,
ORD0015489,2023-03-28,PRD0056,Rice Cooker,Cello,Home & Kitchen,8,6383.1,15,43405.08,CUS04001,STR024,Chennai,Tamil Nadu,R5,CH03,Delivered,Credit Card,4.0,
ORD0015490,2024-10-18,PRD0022,Men's T-Shirt,Levi's,Clothing,5,2392.83,0,11964.15,CUS00522,STR026,Jaipur,Rajasthan,R3,CH02,Delivered,Credit Card,7.0,
ORD0015491,2023-07-24,PRD0121,Building Blocks Set,Funskool,Toys,1,1972.8,5,1874.16,CUS03152,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,Credit Card,10.0,
ORD0015492,2024-11-06,PRD0096,Blush Palette,Maybelline,Beauty,4,982.75,5,3734.45,CUS01666,STR023,Chennai,Tamil Nadu,R5,CH01,Delivered,Net Banking,4.0,
ORD0015493,2023-01-31,PRD0019,Smart Watch,Sony,Electronics,7,9485.66,10,59759.66,CUS02021,STR044,Jaipur,Rajasthan,R5,CH01,Shipped,Debit Card,6.0,
ORD0015494,2024-05-04,PRD0013,Gaming Mouse,Samsung,Electronics,6,18903.79,0,113422.74,CUS00244,STR039,Delhi,Delhi,R5,CH03,Delivered,COD,3.0,
ORD0015495,2023-08-26,PRD0145,Whole Wheat Atta,MDH,Grocery,7,448.77,0,3141.39,CUS02307,STR025,Chennai,Tamil Nadu,R4,CH03,Delivered,UPI,6.0,
ORD0015496,2024-04-09,PRD0024,Women's Kurti,Zara,Clothing,2,2413.88,0,4827.76,CUS01142,STR046,Delhi,Delhi,R3,CH01,Pending,Wallet,,
ORD0015497,2024-09-11,PRD0007,Laptop Stand,Sony,Electronics,3,12164.38,0,36493.14,CUS04094,STR033,Hyderabad,Telangana,R1,CH02,Returned,Credit Card,10.0,
ORD0015498,2023-11-25,PRD0128,Board Game Family,Hasbro,Toys,4,3271.52,0,13086.08,CUS01869,STR045,Lucknow,Uttar Pradesh,R4,CH02,Cancelled,Net Banking,,
ORD0015499,2023-12-17,PRD0156,Tea Leaves,Britannia,Grocery,5,349.09,15,1483.63,CUS04607,STR037,Chennai,Tamil Nadu,R1,CH01,Delivered,Wallet,6.0,
ORD0015500,2023-09-15,PRD0070,Football,Nike,Sports,5,3671.45,20,14685.8,CUS04170,STR007,Mumbai,Maharashtra,R5,CH02,Delivered,COD,10.0,
ORD0015501,2024-01-25,PRD0073,Resistance Bands,Adidas,Sports,6,3749.99,5,21374.94,CUS01896,STR035,Kolkata,West Bengal,R5,CH03,Delivered,UPI,3.0,
ORD0015502,2024-03-24,PRD0059,Microwave Oven,Cello,Home & Kitchen,6,2852.03,10,15400.96,CUS02606,STR022,Surat,Gujarat,R3,CH01,Shipped,UPI,3.0,
ORD0015503,2024-07-15,PRD0098,Nail Polish Set,Biotique,Beauty,1,894.86,15,760.63,CUS01971,STR003,Hyderabad,Telangana,R3,CH03,Cancelled,Net Banking,,
ORD0015504,2024-07-12,PRD0086,Mascara Volume,Lakme,Beauty,4,1773.75,0,7095.0,CUS04857,STR043,Ahmedabad,Gujarat,R1,CH01,Shipped,UPI,9.0,
ORD0015505,2023-08-10,PRD0073,Resistance Bands,Adidas,Sports,5,3749.99,5,17812.45,CUS02400,STR013,Jaipur,Rajasthan,R2,CH02,Shipped,Wallet,3.0,
ORD0015506,2023-10-27,PRD0023,Women's Kurti,Levi's,Clothing,4,1126.37,5,4280.21,CUS01895,STR024,Chennai,Tamil Nadu,R5,CH03,Delivered,Credit Card,3.0,
ORD0015507,2023-11-02,PRD0113,The Alchemist,Rupa,Books,9,306.67,15,2346.03,CUS03015,STR044,Jaipur,Rajasthan,R5,CH01,Delivered,COD,2.0,
ORD0015508,2024-09-09,PRD0140,Musical Set,Nerf,Toys,9,827.04,15,6326.86,CUS03030,STR042,Chennai,Tamil Nadu,R3,CH01,Delivered,Credit Card,7.0,
ORD0015509,2024-10-25,PRD0013,Gaming Mouse,Samsung,Electronics,2,18903.79,5,35917.2,CUS00666,STR004,Mumbai,Maharashtra,R4,CH01,Pending,COD,,
ORD0015510,2024-01-20,PRD0089,Hair Mask,Lakme,Beauty,9,1947.02,20,14018.54,CUS03758,STR020,Pune,Maharashtra,R3,CH03,Delivered,Net Banking,6.0,
ORD0015511,2024-05-14,PRD0071,Gym Gloves,Adidas,Sports,5,2057.86,20,8231.44,CUS03443,STR022,Surat,Gujarat,R3,CH01,Delivered,Net Banking,8.0,
ORD0015512,2023-08-06,PRD0106,The Midnight Library,Oxford,Books,3,379.71,10,1025.22,CUS03650,STR021,Kolkata,West Bengal,R3,CH01,Shipped,COD,4.0,
ORD0015513,2023-10-26,PRD0160,Breakfast Cereal,Nestle,Grocery,8,185.33,20,1186.11,CUS03451,STR023,Chennai,Tamil Nadu,R5,CH01,Returned,Net Banking,2.0,Not Needed
ORD0015514,2024-11-25,PRD0020,Smart Watch,Sony,Electronics,9,13878.8,15,106172.82,CUS01902,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Wallet,2.0,
ORD0015515,2024-12-16,PRD0045,Air Fryer,Philips,Home & Kitchen,8,7242.34,5,55041.78,CUS02590,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,COD,7.0,
ORD0015516,2023-10-23,PRD0110,Rich Dad Poor Dad,Penguin,Books,5,914.13,15,3885.05,CUS02506,STR005,Kolkata,West Bengal,R1,CH01,Delivered,Wallet,9.0,
ORD0015517,2023-12-30,PRD0018,Power Bank 20K,Samsung,Electronics,2,14371.44,15,24431.45,CUS03874,STR018,Chandigarh,Punjab,R5,CH03,Delivered,COD,5.0,
ORD0015518,2023-03-05,PRD0158,Honey 500g,Britannia,Grocery,3,401.74,5,1144.96,CUS02012,STR019,Bhopal,Madhya Pradesh,R3,CH02,Delivered,COD,1.0,
ORD0015519,2024-02-01,PRD0135,Science Kit,Lego,Toys,3,3093.7,10,8352.99,CUS03641,STR023,Chennai,Tamil Nadu,R5,CH01,Pending,Wallet,,
ORD0015520,2023-02-06,PRD0070,Football,Nike,Sports,3,3671.45,20,8811.48,CUS01267,STR033,Hyderabad,Telangana,R1,CH02,Delivered,COD,7.0,
ORD0015521,2023-03-15,PRD0136,Science Kit,Hasbro,Toys,3,1348.08,20,3235.39,CUS01225,STR046,Delhi,Delhi,R3,CH01,Delivered,Credit Card,5.0,
ORD0015522,2024-09-26,PRD0038,Polo T-Shirt,H&M,Clothing,1,2311.08,0,2311.08,CUS04920,STR045,Lucknow,Uttar Pradesh,R4,CH02,Returned,Debit Card,9.0,Wrong Item
ORD0015523,2024-08-08,PRD0137,Doll House,Hasbro,Toys,4,2170.68,20,6946.18,CUS02737,STR007,Mumbai,Maharashtra,R5,CH02,Delivered,Debit Card,7.0,
ORD0015524,2024-05-27,PRD0104,Business Analytics,HarperCollins,Books,4,727.08,0,2908.32,CUS04411,STR005,Kolkata,West Bengal,R1,CH01,Shipped,Debit Card,8.0,
ORD0015525,2023-07-05,PRD0084,Foundation SPF30,Maybelline,Beauty,9,1578.5,10,12785.85,CUS03937,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,UPI,2.0,
ORD0015526,2024-05-12,PRD0057,Pressure Cooker,Philips,Home & Kitchen,9,8530.97,10,69100.86,CUS04742,STR050,Chennai,Tamil Nadu,R2,CH02,Delivered,Wallet,2.0,
ORD0015527,2023-04-04,PRD0019,Smart Watch,Sony,Electronics,8,9485.66,0,75885.28,CUS03858,STR037,Chennai,Tamil Nadu,R1,CH01,Delivered,UPI,1.0,
ORD0015528,2024-05-05,PRD0108,Atomic Habits,Rupa,Books,3,531.55,0,1594.65,CUS02559,STR044,Jaipur,Rajasthan,R5,CH01,Delivered,UPI,3.0,
ORD0015529,2024-02-16,PRD0065,Cricket Bat,Puma,Sports,6,2828.9,10,15276.06,CUS00316,STR045,Lucknow,Uttar Pradesh,R4,CH02,Delivered,UPI,2.0,
ORD0015530,2024-09-02,PRD0097,Nail Polish Set,Biotique,Beauty,2,902.27,5,1714.31,CUS03445,STR021,Kolkata,West Bengal,R3,CH01,Delivered,Debit Card,9.0,
ORD0015531,2023-11-20,PRD0074,Resistance Bands,Puma,Sports,6,4621.35,10,24955.29,CUS02684,STR007,Mumbai,Maharashtra,R5,CH02,Returned,COD,9.0,
ORD0015532,2023-08-07,PRD0132,Action Figure,Mattel,Toys,10,3033.69,20,24269.52,CUS01811,STR049,Ahmedabad,Gujarat,R3,CH02,Shipped,Credit Card,5.0,
ORD0015533,2023-07-02,PRD0091,Sunscreen SPF50,Lakme,Beauty,9,1803.26,10,14606.41,CUS04834,STR026,Jaipur,Rajasthan,R3,CH02,Delivered,UPI,5.0,
ORD0015534,2024-09-07,PRD0105,The Midnight Library,Bloomsbury,Books,5,468.15,5,2223.71,CUS02376,STR038,Surat,Gujarat,R3,CH02,Delivered,Wallet,8.0,
ORD0015535,2024-11-05,PRD0053,Food Processor,Philips,Home & Kitchen,7,4594.9,15,27339.65,CUS02594,STR044,Jaipur,Rajasthan,R5,CH01,Shipped,UPI,7.0,
ORD0015536,2024-01-07,PRD0144,Refined Oil 1L,Amul,Grocery,7,298.6,15,1776.67,CUS02606,STR037,Chennai,Tamil Nadu,R1,CH01,Delivered,COD,3.0,
ORD0015537,2024-07-18,PRD0137,Doll House,Hasbro,Toys,4,2170.68,0,8682.72,CUS01143,STR034,Surat,Gujarat,R4,CH01,Returned,Debit Card,1.0,Not Needed
ORD0015538,2023-07-07,PRD0112,Deep Work,Rupa,Books,1,240.17,10,216.15,CUS03227,STR014,Chandigarh,Punjab,R5,CH02,Shipped,COD,7.0,
ORD0015539,2024-01-12,PRD0082,Lipstick Matte,Biotique,Beauty,8,1599.16,15,10874.29,CUS01180,STR028,Chennai,Tamil Nadu,R3,CH02,Delivered,Wallet,1.0,
ORD0015540,2024-06-19,PRD0130,Soft Toy Bear,Lego,Toys,3,2678.25,0,8034.75,CUS02640,STR008,Lucknow,Uttar Pradesh,R2,CH02,Delivered,UPI,8.0,
ORD0015541,2024-11-20,PRD0061,Running Shoes,Decathlon,Sports,10,1479.55,15,12576.17,CUS02407,STR009,Kochi,Kerala,R5,CH02,Pending,Debit Card,,
ORD0015542,2023-06-09,PRD0087,Face Serum,L'Oreal,Beauty,6,888.31,5,5063.37,CUS02342,STR004,Mumbai,Maharashtra,R4,CH01,Shipped,Net Banking,6.0,
ORD0015543,2024-02-09,PRD0132,Action Figure,Mattel,Toys,3,3033.69,20,7280.86,CUS00393,STR050,Chennai,Tamil Nadu,R2,CH02,Delivered,Credit Card,3.0,
ORD0015544,2023-11-25,PRD0104,Business Analytics,HarperCollins,Books,8,727.08,10,5234.98,CUS02901,STR035,Kolkata,West Bengal,R5,CH03,Delivered,COD,8.0,
ORD0015545,2024-08-04,PRD0011,Webcam HD,Sony,Electronics,5,24820.56,0,124102.8,CUS02535,STR018,Chandigarh,Punjab,R5,CH03,Shipped,Credit Card,6.0,
ORD0015546,2024-10-07,PRD0047,Mixer Grinder,Prestige,Home & Kitchen,9,6463.55,20,46537.56,CUS02594,STR040,Kochi,Kerala,R2,CH03,Shipped,Net Banking,5.0,
ORD0015547,2024-04-19,PRD0086,Mascara Volume,Lakme,Beauty,9,1773.75,10,14367.38,CUS00202,STR032,Jaipur,Rajasthan,R2,CH02,Delivered,UPI,2.0,
ORD0015548,2024-10-12,PRD0137,Doll House,Hasbro,Toys,6,2170.68,20,10419.26,CUS04535,STR011,Nagpur,Maharashtra,R4,CH03,Delivered,Net Banking,9.0,
ORD0015549,2023-11-25,PRD0148,Assorted Dal,ITC,Grocery,10,432.96,20,3463.68,CUS03070,STR040,Kochi,Kerala,R2,CH03,Delivered,Net Banking,3.0,
ORD0015550,2023-04-04,PRD0054,Food Processor,Prestige,Home & Kitchen,10,2902.46,20,23219.68,CUS00041,STR003,Hyderabad,Telangana,R3,CH03,Delivered,Wallet,8.0,
ORD0015551,2023-02-05,PRD0106,The Midnight Library,Oxford,Books,10,379.71,0,3797.1,CUS03391,STR033,Hyderabad,Telangana,R1,CH02,Delivered,Net Banking,5.0,
ORD0015552,2023-05-17,PRD0078,Cycling Helmet,Adidas,Sports,6,3182.36,0,19094.16,CUS03157,STR002,Surat,Gujarat,R2,CH02,Cancelled,Credit Card,,
ORD0015553,2024-05-11,PRD0052,Water Purifier,Prestige,Home & Kitchen,2,8532.97,10,15359.35,CUS02830,STR032,Jaipur,Rajasthan,R2,CH02,Delivered,Credit Card,2.0,
ORD0015554,2023-02-14,PRD0063,Yoga Mat,Cosco,Sports,5,3091.13,10,13910.09,CUS00654,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,Net Banking,9.0,
ORD0015555,2024-07-28,PRD0065,Cricket Bat,Puma,Sports,8,2828.9,20,18104.96,CUS01227,STR001,Chandigarh,Punjab,R2,CH03,Delivered,UPI,3.0,
ORD0015556,2024-12-02,PRD0100,BB Cream,Maybelline,Beauty,10,1384.82,0,13848.2,CUS02095,STR050,Chennai,Tamil Nadu,R2,CH02,Pending,Net Banking,,
ORD0015557,2024-05-16,PRD0106,The Midnight Library,Oxford,Books,2,379.71,15,645.51,CUS02006,STR002,Surat,Gujarat,R2,CH02,Delivered,Credit Card,5.0,
ORD0015558,2023-05-19,PRD0041,Non-Stick Cookware,Cello,Home & Kitchen,8,3291.52,5,25015.55,CUS03962,STR031,Mumbai,Maharashtra,R5,CH01,Delivered,COD,3.0,
ORD0015559,2024-03-20,PRD0038,Polo T-Shirt,H&M,Clothing,6,2311.08,0,13866.48,CUS01030,STR016,Surat,Gujarat,R2,CH01,Pending,COD,,
ORD0015560,2023-06-01,PRD0094,Kajal Black,Biotique,Beauty,6,704.13,20,3379.82,CUS02087,STR050,Chennai,Tamil Nadu,R2,CH02,Pending,Wallet,,
ORD0015561,2023-01-02,PRD0090,Hair Mask,Nykaa,Beauty,9,1487.23,20,10708.06,CUS00597,STR011,Nagpur,Maharashtra,R4,CH03,Pending,Wallet,,
ORD0015562,2023-12-17,PRD0119,Ikigai,Oxford,Books,1,455.77,15,387.4,CUS00778,STR012,Chandigarh,Punjab,R4,CH02,Delivered,UPI,10.0,
ORD0015563,2024-07-25,PRD0157,Honey 500g,Britannia,Grocery,10,470.89,15,4002.56,CUS02391,STR021,Kolkata,West Bengal,R3,CH01,Delivered,UPI,10.0,
ORD0015564,2023-06-17,PRD0061,Running Shoes,Decathlon,Sports,3,1479.55,5,4216.72,CUS00103,STR004,Mumbai,Maharashtra,R4,CH01,Cancelled,Wallet,,
ORD0015565,2023-03-04,PRD0157,Honey 500g,Britannia,Grocery,10,470.89,15,4002.56,CUS04772,STR004,Mumbai,Maharashtra,R4,CH01,Pending,Debit Card,,
ORD0015566,2023-02-23,PRD0148,Assorted Dal,ITC,Grocery,1,432.96,0,432.96,CUS00324,STR040,Kochi,Kerala,R2,CH03,Delivered,COD,4.0,
ORD0015567,2023-07-30,PRD0003,"Smart TV 43""",LG,Electronics,5,8453.48,10,38040.66,CUS01951,STR037,Chennai,Tamil Nadu,R1,CH01,Delivered,Credit Card,7.0,
ORD0015568,2023-10-10,PRD0050,Induction Cooktop,Bajaj,Home & Kitchen,5,4988.4,10,22447.8,CUS01965,STR011,Nagpur,Maharashtra,R4,CH03,Shipped,UPI,2.0,
ORD0015569,2023-11-22,PRD0122,Building Blocks Set,Hasbro,Toys,2,3248.67,5,6172.47,CUS04527,STR003,Hyderabad,Telangana,R3,CH03,Pending,Credit Card,,
ORD0015570,2023-08-08,PRD0133,Art & Craft Kit,Funskool,Toys,8,1506.81,0,12054.48,CUS02749,STR007,Mumbai,Maharashtra,R5,CH02,Delivered,UPI,1.0,
ORD0015571,2024-06-22,PRD0150,Amul Butter,Nestle,Grocery,5,540.37,5,2566.76,CUS01594,STR026,Jaipur,Rajasthan,R3,CH02,Shipped,COD,6.0,
ORD0015572,2023-03-27,PRD0024,Women's Kurti,Zara,Clothing,2,2413.88,5,4586.37,CUS03453,STR050,Chennai,Tamil Nadu,R2,CH02,Pending,Net Banking,,
ORD0015573,2023-09-27,PRD0154,Coffee Powder,MDH,Grocery,10,130.08,15,1105.68,CUS04577,STR038,Surat,Gujarat,R3,CH02,Delivered,Net Banking,8.0,
ORD0015574,2024-03-20,PRD0110,Rich Dad Poor Dad,Penguin,Books,4,914.13,5,3473.69,CUS03297,STR037,Chennai,Tamil Nadu,R1,CH01,Pending,Net Banking,,
ORD0015575,2023-06-11,PRD0159,Breakfast Cereal,ITC,Grocery,5,300.91,0,1504.55,CUS01579,STR022,Surat,Gujarat,R3,CH01,Delivered,COD,2.0,
