transaction_id,transaction_date,product_category,customer_id,product_id,region,sales_amount,units_sold
8130,2022-12-25,Electronics,2668,61021,North,368.13,3
8131,2024-08-09,Electronics,3278,22511,South,806.09,9
8132,2024-04-20,Home & Kitchen,2989,66482,South,792.57,8
8133,2023-04-22,Home & Kitchen,6559,48460,North,484.73,3
8134,2020-07-19,Home & Kitchen,4349,54164,South,498.94,7
8135,2023-12-18,Clothing,7853,98423,East,265.41,1
8136,2019-10-15,Electronics,2621,93266,North,19.08,10
8137,2020-01-22,Toys,1434,40580,East,782.96,2
8138,2021-08-30,Clothing,2309,55381,West,527.87,8
8139,2023-04-03,Clothing,3201,64193,West,393.02,4
8140,2021-10-25,Sports,3621,26291,South,227.69,6
8141,2020-05-13,Toys,3425,47050,South,621.52,6
8142,2019-10-25,Electronics,2652,81458,North,745.27,4
8143,2023-04-26,Toys,8991,39211,East,270.15,5
8144,2021-12-28,Home & Kitchen,3221,90219,North,162.61,10
8145,2020-05-30,Electronics,7795,15834,South,407.4,4
8146,2020-09-24,Electronics,5555,59174,North,133.26,8
8147,2023-02-11,Clothing,7359,82831,South,521.34,7
8148,2022-07-06,Toys,1612,94697,East,356.32,10
8149,2020-07-18,Clothing,2890,39211,West,215.07,9
8150,2024-05-19,Toys,1609,28177,South,732.38,4
8151,2024-07-15,Electronics,2762,50462,North,978.6,5
8152,2023-04-11,Toys,2847,84669,South,894.19,6
8153,2020-06-23,Home & Kitchen,3572,29492,North,210.57,3
8154,2022-10-27,Toys,3844,49154,East,720.84,1
8155,2021-03-05,Clothing,5093,53801,West,464.63,6
8156,2024-09-26,Clothing,9964,35175,West,647.13,3
8157,2023-11-17,Sports,5067,48755,West,342.03,9
8158,2021-07-08,Toys,6299,13204,South,421.87,7
8159,2022-06-22,Sports,9310,45467,West,816.94,7
8160,2021-07-07,Electronics,3533,77082,West,769.45,10
8161,2021-03-24,Home & Kitchen,4162,23090,East,229.93,7
8162,2020-04-07,Clothing,3949,79544,East,964.23,2
8163,2020-05-06,Home & Kitchen,8358,94697,East,775.89,8
8164,2022-09-13,Electronics,7493,70849,South,555.14,9
8165,2020-08-29,Toys,6111,21791,East,271.54,9
8166,2023-10-21,Electronics,6365,63789,West,954.9,1
8167,2023-10-29,Clothing,9101,97874,East,778.5,10
8168,2021-06-10,Home & Kitchen,1695,15422,East,522.67,3
8169,2020-12-24,Clothing,9351,26291,North,529.02,7
8170,2020-08-14,Home & Kitchen,7846,84669,North,131.24,8
8171,2022-02-03,Clothing,4564,48755,North,54.52,9
8172,2022-04-07,Home & Kitchen,8158,95213,East,47.98,5
8173,2024-04-14,Clothing,9483,53494,West,443.68,8
8174,2021-10-05,Electronics,7576,92889,West,795.47,3
8175,2021-05-27,Toys,9501,80353,East,111.71,2
8176,2024-02-13,Clothing,3563,17622,North,289.66,8
8177,2022-10-11,Toys,7375,15468,North,700.32,8
8178,2022-05-08,Home & Kitchen,8414,59340,North,870.53,7
8179,2024-01-31,Clothing,3078,33610,East,605.99,4
8180,2022-01-19,Toys,1674,47050,East,878.71,9
8181,2022-05-31,Electronics,2557,35450,North,130.74,3
8182,2020-04-03,Electronics,4745,95435,West,470.27,5
8183,2021-04-20,Clothing,2566,84669,South,273.98,9
8184,2021-10-20,Electronics,8618,16377,South,27.99,8
8185,2021-10-15,Toys,4904,30353,North,873.2,5
8186,2020-01-10,Electronics,5568,10348,South,986.12,10
8187,2024-01-02,Toys,5945,36373,South,453.15,2
8188,2021-04-25,Electronics,6502,16699,East,38.85,5
8189,2020-01-21,Sports,9831,26929,West,624.27,4
8190,2020-05-13,Toys,5551,20641,West,466.0,10
8191,2021-08-15,Electronics,6249,11728,West,55.71,6
8192,2024-05-11,Home & Kitchen,9637,35091,South,33.02,9
8193,2022-11-22,Sports,4020,30531,West,150.28,4
8194,2023-06-02,Electronics,7245,56847,South,813.8,7
8195,2020-10-21,Toys,8326,75613,North,705.33,5
8196,2023-10-13,Home & Kitchen,6902,85275,South,716.19,7
8197,2021-09-27,Sports,7726,76941,East,510.71,8
8198,2022-07-04,Toys,2277,78093,East,618.43,1
8199,2024-05-12,Sports,3884,82459,South,627.59,2
8200,2024-07-18,Sports,1880,35450,East,950.51,6
8201,2024-01-14,Clothing,4298,35091,East,970.97,5
8202,2020-09-10,Electronics,6377,75613,North,181.49,2
8203,2024-04-27,Sports,3884,98423,North,765.66,1
8204,2020-12-17,Toys,3727,53494,North,424.18,8
8205,2024-06-13,Sports,6529,44029,West,201.39,4
8206,2022-08-23,Toys,2190,16857,North,782.19,2
8207,2023-07-25,Sports,1422,16377,West,209.37,5
8208,2021-01-12,Electronics,8255,21791,East,510.21,5
8209,2021-05-16,Home & Kitchen,5435,63282,South,250.99,5
8210,2022-09-24,Home & Kitchen,4314,33757,North,578.71,6
8211,2021-01-31,Clothing,7493,89975,East,479.03,7
8212,2023-01-25,Toys,1252,79606,West,723.5,8
8213,2021-05-11,Toys,7795,30531,East,597.33,7
8214,2021-07-12,Sports,4725,28027,South,623.59,1
8215,2020-05-15,Electronics,3288,86240,East,144.74,1
8216,2020-12-22,Toys,7080,20641,South,508.34,9
8217,2021-07-21,Electronics,2705,64766,West,699.77,7
8218,2020-04-16,Home & Kitchen,7493,67261,East,200.92,5
8219,2022-01-15,Electronics,7415,75613,West,286.62,9
8220,2020-02-08,Clothing,8098,96248,South,449.58,9
8221,2019-10-07,Electronics,5551,32010,North,906.21,10
8222,2022-11-05,Electronics,9884,37859,South,565.7,10
8223,2022-12-13,Clothing,9492,30967,East,944.51,1
8224,2021-04-11,Sports,2921,25683,North,355.11,9
8225,2023-09-18,Sports,1597,82760,South,327.54,5
8226,2024-07-01,Home & Kitchen,7493,30967,North,198.35,9
8227,2022-01-12,Clothing,2996,74269,East,174.63,9
8228,2021-03-07,Toys,8382,30476,North,639.4,8
8229,2023-07-20,Home & Kitchen,7819,68669,North,712.3,4
8230,2023-08-03,Toys,3738,80067,East,992.96,1
8231,2023-04-20,Electronics,2255,44212,East,261.88,10
8232,2022-07-10,Clothing,4590,44859,East,427.8,3
8233,2020-09-01,Home & Kitchen,5030,59480,East,857.83,10
8234,2022-05-14,Toys,4992,44859,South,778.92,1
8235,2021-04-17,Clothing,8837,85062,East,142.62,1
8236,2022-09-20,Electronics,9970,76313,South,488.85,1
8237,2021-09-01,Sports,1838,76941,West,277.75,4
8238,2021-10-22,Sports,9637,14694,North,495.24,9
8239,2020-03-16,Sports,2347,26915,West,278.66,10
8240,2023-04-27,Clothing,3078,26929,West,47.43,5
8241,2020-11-30,Clothing,4130,84380,East,946.88,2
8242,2021-04-08,Clothing,7675,12086,North,156.25,10
8243,2022-02-03,Electronics,1143,90219,West,692.86,8
8244,2022-02-27,Home & Kitchen,3864,35091,South,973.09,2
8245,2020-10-27,Home & Kitchen,3238,82459,North,20.35,8
8246,2023-05-01,Sports,8783,63058,South,805.0,7
8247,2020-01-25,Sports,8869,25683,South,234.24,7
8248,2022-07-08,Home & Kitchen,7480,73249,South,290.82,8
8249,2023-04-14,Sports,2830,75613,West,209.52,6
8250,2023-02-07,Home & Kitchen,2054,28027,North,290.93,9
8251,2021-07-27,Electronics,3897,21791,East,704.52,9
8252,2020-06-30,Electronics,4934,61019,East,778.34,1
8253,2022-07-19,Toys,9492,45020,East,900.98,5
8254,2024-07-25,Toys,6962,17622,East,433.77,10
8255,2021-10-22,Electronics,7753,11550,East,891.48,5
8256,2021-06-03,Sports,6082,12086,East,982.67,9
8257,2024-06-08,Home & Kitchen,7793,95435,North,453.93,7
8258,2021-12-29,Home & Kitchen,8584,26546,East,790.68,1
8259,2024-06-17,Toys,2003,49154,West,893.43,4
8260,2022-12-22,Home & Kitchen,4646,82459,South,268.88,2
8261,2021-06-06,Toys,6029,58489,East,582.45,5
8262,2020-10-21,Clothing,8700,96505,South,623.22,5
8263,2022-07-27,Electronics,6533,82760,West,299.75,1
8264,2021-10-12,Toys,2178,61019,West,850.61,10
8265,2024-03-05,Home & Kitchen,3190,44409,East,254.13,2
8266,2021-09-29,Sports,2921,72400,North,175.09,9
8267,2021-07-27,Electronics,7024,43282,East,464.11,10
8268,2024-06-27,Sports,3980,42976,West,669.28,7
8269,2023-02-05,Electronics,9253,57145,North,262.19,10
8270,2021-07-28,Clothing,3803,10178,North,517.56,7
8271,2020-01-11,Toys,6447,76869,West,347.75,2
8272,2021-05-21,Home & Kitchen,9636,38296,East,970.3,1
8273,2024-08-06,Electronics,2070,96974,West,707.66,10
8274,2024-07-13,Sports,9013,54164,South,689.72,9
8275,2020-08-19,Toys,9548,38296,West,44.58,9
8276,2023-10-17,Sports,6273,72756,North,335.8,8
8277,2022-03-27,Home & Kitchen,7872,96974,North,247.25,8
8278,2020-07-10,Electronics,4696,63058,East,244.57,7
8279,2021-08-09,Clothing,6377,45467,South,165.4,10
8280,2023-10-02,Clothing,2847,21880,East,869.02,3
8281,2021-03-13,Toys,7792,82831,South,219.5,10
8282,2024-09-30,Electronics,6089,70849,South,353.84,7
8283,2022-01-31,Electronics,9120,39211,South,96.82,3
8284,2020-06-09,Electronics,2638,76634,West,894.09,9
8285,2021-11-13,Electronics,4397,61517,West,604.64,9
8286,2019-10-24,Toys,8993,12521,South,45.45,5
8287,2023-02-10,Electronics,5571,63789,East,243.4,9
8288,2020-06-30,Toys,1954,90219,South,216.75,2
8289,2021-12-18,Sports,5223,95151,North,649.43,2
8290,2024-09-02,Electronics,9634,70849,East,296.92,5
8291,2019-10-04,Electronics,8346,11550,West,736.84,6
8292,2021-06-25,Home & Kitchen,3024,88600,South,980.41,2
8293,2024-07-14,Sports,4126,40388,West,271.32,5
8294,2021-11-07,Toys,8048,66482,West,286.55,2
8295,2023-03-18,Sports,3423,26929,West,223.75,3
8296,2021-04-03,Home & Kitchen,6692,85185,East,404.29,7
8297,2023-03-12,Electronics,4816,56847,South,741.08,5
8298,2024-02-24,Home & Kitchen,3225,94653,South,324.68,8
8299,2022-04-15,Sports,5569,76941,West,388.89,6
8300,2021-09-12,Toys,3671,64904,North,635.75,2
8301,2022-07-13,Clothing,4298,49154,East,513.72,7
8302,2020-04-09,Clothing,9347,39211,West,130.65,4
8303,2020-02-23,Home & Kitchen,1022,37865,West,165.39,8
8304,2020-04-08,Electronics,8630,59886,North,454.11,10
8305,2024-06-19,Sports,3564,76634,North,513.84,2
8306,2021-07-10,Sports,2676,55381,East,574.73,3
8307,2024-05-25,Electronics,4133,30967,South,569.89,6
8308,2023-07-07,Electronics,3859,84380,South,118.56,1
8309,2024-09-19,Clothing,8683,64193,South,182.09,9
8310,2019-11-21,Sports,6243,23090,West,253.67,2
8311,2023-11-26,Toys,8252,62741,West,548.41,8
8312,2024-03-01,Electronics,7413,75061,East,344.15,4
8313,2023-03-12,Toys,6960,45020,East,985.29,10
8314,2019-11-04,Clothing,6849,28297,East,48.79,2
8315,2024-01-16,Electronics,5161,58489,South,375.06,4
8316,2021-07-30,Home & Kitchen,1363,50462,West,686.49,10
8317,2022-05-07,Electronics,5067,26929,South,660.23,10
8318,2020-05-05,Clothing,4028,38453,East,561.12,5
8319,2022-11-14,Home & Kitchen,4397,49154,East,140.68,2
8320,2021-12-15,Toys,6559,84669,South,704.32,8
8321,2020-01-19,Clothing,9137,83747,South,789.25,8
8322,2024-07-17,Toys,5288,76634,North,175.43,6
8323,2022-12-24,Home & Kitchen,5873,10828,North,61.66,5
8324,2019-12-01,Clothing,7063,33610,North,527.28,9
8325,2023-02-01,Clothing,8377,33610,West,514.12,2
8326,2020-08-01,Electronics,2783,61021,North,728.6,4
8327,2020-06-20,Home & Kitchen,8039,45467,South,512.55,2
8328,2023-09-17,Clothing,1834,63058,West,784.07,7
8329,2023-03-03,Home & Kitchen,9969,36453,North,704.7,9
8330,2022-04-06,Home & Kitchen,7819,64904,West,153.38,7
8331,2020-10-28,Clothing,4662,32010,West,367.57,8
8332,2020-07-28,Electronics,4612,64193,North,887.86,3
8333,2022-09-20,Sports,3941,35175,West,354.81,6
8334,2021-02-13,Sports,3763,44029,West,828.17,7
8335,2021-04-12,Home & Kitchen,6320,87741,North,823.07,4
8336,2022-09-18,Clothing,8947,63967,North,943.91,8
8337,2024-04-27,Clothing,5686,15422,North,949.6,4
8338,2020-03-22,Clothing,2959,81458,South,440.48,9
8339,2024-09-22,Toys,1880,89975,East,676.7,7
8340,2021-02-06,Sports,5393,42747,North,18.6,2
8341,2020-12-03,Toys,5945,18392,East,740.26,6
8342,2021-10-12,Home & Kitchen,1897,42747,West,446.27,3
8343,2023-09-03,Toys,2743,29492,East,508.28,9
8344,2022-06-30,Electronics,3617,68669,South,578.73,8
8345,2022-04-09,Home & Kitchen,4420,44029,North,240.12,7
8346,2021-05-15,Sports,3423,11484,North,745.78,4
8347,2022-11-11,Home & Kitchen,4808,78093,East,216.7,1
8348,2024-02-21,Clothing,4787,63282,South,997.1,8
8349,2020-07-16,Clothing,7415,15834,South,683.79,4
8350,2023-07-30,Home & Kitchen,1233,16613,West,570.37,7
8351,2021-09-08,Home & Kitchen,1847,14694,North,833.83,6
8352,2024-06-14,Clothing,2391,96505,North,363.55,4
8353,2021-04-09,Toys,4627,13204,South,672.12,3
8354,2023-08-03,Toys,8993,68669,West,439.59,7
8355,2021-03-05,Clothing,9048,92078,East,372.84,8
8356,2022-02-01,Home & Kitchen,2647,89975,East,837.73,1
8357,2021-09-22,Electronics,7498,63967,North,78.1,4
8358,2024-08-04,Home & Kitchen,2273,51637,East,79.42,9
8359,2023-01-01,Toys,5149,32390,South,399.92,3
8360,2022-09-16,Electronics,1130,11550,South,112.12,4
8361,2021-12-09,Home & Kitchen,2901,43090,South,354.7,8
8362,2021-04-27,Clothing,4343,48254,West,174.31,2
8363,2024-07-25,Clothing,3104,62741,North,845.98,5
8364,2020-05-27,Clothing,4045,10828,West,865.62,3
8365,2020-06-11,Home & Kitchen,3917,61513,West,853.93,5
8366,2023-06-21,Sports,1326,61650,East,142.07,9
8367,2024-06-04,Home & Kitchen,3252,86240,North,254.72,2
8368,2024-03-12,Toys,2715,79544,North,650.79,9
8369,2024-08-11,Sports,8766,98731,North,422.87,7
8370,2024-04-10,Toys,3020,53801,South,686.21,10
8371,2021-01-07,Sports,6249,28907,South,723.62,2
8372,2024-01-30,Home & Kitchen,5571,30476,North,701.05,7
8373,2021-12-29,Electronics,6435,35091,East,211.37,8
8374,2024-09-10,Sports,5093,40388,East,665.09,7
8375,2022-09-14,Home & Kitchen,8396,79544,West,934.6,2
8376,2020-09-27,Toys,2190,59886,West,139.26,9
8377,2021-04-02,Home & Kitchen,4483,28027,North,871.73,9
8378,2022-09-24,Toys,7375,17622,South,57.06,4
8379,2022-10-30,Home & Kitchen,2875,59721,South,300.35,2
8380,2021-04-09,Clothing,1654,19553,South,892.47,9
8381,2023-12-15,Home & Kitchen,6585,48059,West,704.21,6
8382,2024-01-02,Toys,5945,66482,West,999.27,8
8383,2022-12-07,Sports,1984,67261,East,260.94,3
8384,2024-08-05,Sports,3038,97874,East,358.37,8
8385,2024-01-20,Clothing,8357,88203,East,310.06,8
8386,2022-06-30,Toys,1885,11550,South,589.14,6
8387,2021-12-31,Toys,1329,44212,West,328.85,3
8388,2023-07-16,Toys,6296,60791,South,667.69,5
8389,2020-08-09,Home & Kitchen,6108,64904,South,276.36,1
8390,2022-12-31,Toys,9247,59721,North,834.28,6
8391,2024-08-15,Toys,7038,43282,South,332.87,8
8392,2020-02-22,Toys,2399,40580,North,946.37,9
8393,2021-01-29,Toys,5006,59721,East,645.44,3
8394,2024-09-26,Sports,6296,28907,South,989.65,2
8395,2022-02-02,Toys,6245,73152,North,253.31,4
8396,2020-08-30,Toys,4204,92889,North,328.48,9
8397,2019-11-10,Clothing,2303,23266,North,214.27,2
8398,2023-08-16,Clothing,1735,60791,South,794.34,9
8399,2022-06-07,Electronics,5826,94697,South,686.68,4
8400,2022-02-11,Electronics,4646,12265,West,850.7,7
8401,2020-06-16,Clothing,6818,23090,West,789.57,10
8402,2024-04-01,Clothing,3174,32005,East,490.13,6
8403,2022-03-09,Clothing,2032,43282,South,983.54,9
8404,2021-09-21,Toys,3252,77082,South,550.94,4
8405,2021-11-06,Sports,5127,85185,South,717.83,1
8406,2021-03-21,Electronics,8227,73249,East,507.28,7
8407,2024-09-08,Clothing,1252,11550,North,871.4,9
8408,2020-04-05,Electronics,9936,33610,East,838.9,6
8409,2024-04-11,Sports,6333,40983,West,885.76,7
8410,2020-01-27,Home & Kitchen,2783,13804,South,242.01,9
8411,2022-08-15,Home & Kitchen,6895,10338,West,743.68,5
8412,2023-04-06,Toys,2774,40580,East,544.61,4
8413,2020-11-17,Toys,2995,93266,North,627.03,7
8414,2021-09-16,Electronics,8783,38453,South,17.81,1
8415,2020-06-30,Toys,4241,23857,East,471.46,2
8416,2020-03-17,Home & Kitchen,7498,59340,East,163.49,2
8417,2023-04-28,Home & Kitchen,8654,98731,North,720.36,4
8418,2024-07-02,Home & Kitchen,7516,63789,East,920.15,3
8419,2020-09-19,Home & Kitchen,6320,92889,East,787.37,6
8420,2024-03-11,Toys,7792,33376,North,741.83,9
8421,2020-11-22,Toys,6662,36373,North,693.35,1
8422,2023-06-07,Sports,9787,96974,South,327.02,8
8423,2023-08-02,Toys,7516,21915,South,150.05,5
8424,2021-05-02,Toys,8909,23857,West,626.05,4
8425,2024-07-10,Home & Kitchen,9448,15383,North,279.74,10
8426,2023-11-22,Electronics,4250,40580,East,607.3,4
8427,2024-03-06,Electronics,5438,73152,North,214.08,9
8428,2021-02-15,Clothing,7611,76313,West,45.53,10
8429,2021-09-24,Electronics,2090,55381,North,952.22,10
8430,2021-07-13,Toys,9499,30353,West,829.01,8
8431,2021-06-22,Home & Kitchen,6035,12086,East,855.77,1
8432,2023-02-18,Sports,1597,47050,North,96.78,2
8433,2024-08-12,Electronics,9969,27725,South,137.34,4
8434,2022-09-21,Home & Kitchen,1991,77082,East,266.23,4
8435,2024-07-08,Sports,9820,14694,South,450.6,10
8436,2024-08-10,Sports,6800,44409,East,917.99,3
8437,2021-03-07,Sports,1695,63789,North,314.44,8
8438,2022-09-30,Sports,6801,73152,North,224.67,5
8439,2020-07-28,Sports,3980,79606,West,590.24,4
8440,2020-11-28,Clothing,8993,30531,North,567.58,9
8441,2022-10-25,Toys,4849,19925,North,649.1,7
8442,2023-09-26,Electronics,4801,80353,North,957.64,10
8443,2021-03-07,Electronics,4468,16613,East,69.29,2
8444,2023-04-18,Clothing,1923,62741,West,795.98,10
8445,2023-10-07,Home & Kitchen,5926,28027,North,699.89,2
8446,2024-03-31,Clothing,2311,61650,North,794.0,9
8447,2023-09-30,Toys,6902,53801,West,643.75,4
8448,2023-06-16,Sports,8903,69761,North,271.72,9
8449,2024-07-18,Electronics,3278,20641,North,201.39,10
8450,2019-12-14,Electronics,5451,45020,West,731.66,10
8451,2021-09-21,Home & Kitchen,1939,35548,West,150.32,4
8452,2021-11-25,Sports,8129,38453,South,282.74,5
8453,2020-12-15,Home & Kitchen,7880,16699,West,736.19,8
8454,2024-01-31,Toys,9225,97874,South,659.2,1
8455,2024-04-04,Clothing,3985,23266,West,840.41,8
8456,2021-04-20,Sports,5988,50462,South,204.04,4
8457,2022-08-03,Toys,9961,85275,East,935.02,9
8458,2023-02-09,Toys,4028,58489,West,793.16,4
8459,2023-11-07,Sports,4266,76313,North,868.5,6
8460,2021-08-26,Toys,2591,95471,East,166.39,8
8461,2023-05-15,Home & Kitchen,7479,19553,South,484.56,2
8462,2020-03-10,Clothing,2890,26929,East,577.19,7
8463,2023-01-17,Clothing,9727,73152,West,844.62,8
8464,2021-04-15,Clothing,1774,85062,East,485.6,5
8465,2024-09-23,Toys,2783,76026,West,149.26,5
8466,2023-12-13,Clothing,8218,75061,West,841.64,2
8467,2023-10-09,Clothing,9598,94653,North,85.6,1
8468,2020-09-14,Toys,7624,53494,West,112.47,4
8469,2019-12-26,Sports,3563,28027,North,258.97,2
8470,2022-11-25,Electronics,6274,94697,North,309.71,9
8471,2021-01-10,Electronics,6082,94697,East,847.27,9
8472,2020-04-29,Sports,6105,33757,West,411.85,10
8473,2022-06-06,Clothing,2890,20641,South,667.89,3
8474,2020-06-14,Home & Kitchen,5746,59886,South,627.34,8
8475,2021-01-30,Sports,7152,76869,South,455.68,8
8476,2020-03-07,Home & Kitchen,3646,76634,South,506.26,5
8477,2020-12-22,Sports,2299,88600,West,489.48,2
8478,2024-04-27,Toys,6365,90016,South,933.29,2
8479,2023-06-28,Clothing,2762,90234,North,589.0,10
8480,2021-09-08,Clothing,6692,43950,South,428.54,5
8481,2022-12-20,Toys,4241,15834,North,297.46,10
8482,2021-02-11,Sports,5282,26546,East,437.16,6
8483,2024-09-01,Clothing,8012,35091,North,12.42,9
8484,2022-06-15,Home & Kitchen,7236,84669,South,225.94,6
8485,2024-03-03,Sports,5540,79544,North,940.84,8
8486,2023-04-06,Clothing,1911,64904,East,29.88,7
8487,2024-08-10,Toys,8211,18392,South,23.15,10
8488,2022-06-04,Clothing,6543,21880,South,294.96,1
8489,2020-03-30,Home & Kitchen,6543,92078,South,470.82,8
8490,2021-06-01,Toys,6816,10178,West,994.95,4
8491,2022-01-21,Sports,5409,57437,West,734.66,4
8492,2022-01-20,Clothing,2178,87741,East,173.18,9
8493,2022-06-02,Sports,6245,21880,South,243.59,6
8494,2019-12-12,Toys,6647,48755,North,781.17,5
8495,2022-07-11,Home & Kitchen,2347,39211,East,624.88,3
8496,2021-07-18,Clothing,3567,84669,North,689.71,6
8497,2021-10-09,Clothing,1233,51637,South,603.4,8
8498,2021-02-25,Home & Kitchen,9557,43950,South,151.61,4
8499,2022-03-01,Sports,8589,33757,West,870.97,4
8500,2020-09-07,Toys,6372,21915,East,376.56,8
8501,2021-04-04,Sports,1724,63789,South,477.4,5
8502,2022-07-06,Home & Kitchen,4801,11550,North,642.14,5
8503,2020-12-28,Clothing,9999,25683,East,579.72,1
8504,2021-07-15,Sports,9744,45020,North,226.68,1
8505,2023-12-24,Toys,2228,63789,West,839.16,1
8506,2021-01-27,Electronics,3855,59721,South,838.5,8
8507,2023-12-14,Clothing,2496,70849,West,299.72,7
8508,2021-10-04,Toys,8927,28177,South,650.97,3
8509,2024-04-28,Electronics,4204,68669,West,953.67,4
8510,2022-05-23,Clothing,8326,73249,North,52.57,1
8511,2023-02-08,Electronics,6543,23090,West,466.35,4
8512,2021-04-18,Clothing,7009,80067,East,506.98,10
8513,2024-08-23,Clothing,6152,19553,North,443.36,8
8514,2021-08-11,Sports,3685,23266,North,308.81,10
8515,2019-12-10,Toys,8346,90219,South,65.01,10
8516,2021-11-12,Toys,9218,11484,South,437.29,10
8517,2019-11-28,Toys,7416,10178,West,701.06,9
8518,2023-08-11,Toys,6589,38296,West,499.24,5
8519,2020-07-07,Clothing,5691,12521,South,65.64,2
8520,2023-01-19,Electronics,4942,43282,East,371.76,1
8521,2022-09-16,Sports,4023,97112,North,779.38,2
8522,2023-08-05,Sports,9101,15422,East,989.5,3
8523,2024-01-16,Toys,8768,66482,South,70.23,2
8524,2023-02-26,Toys,9841,35450,North,689.46,9
8525,2020-12-17,Clothing,8106,63058,North,894.25,9
8526,2021-06-20,Electronics,3225,96974,North,189.61,2
8527,2023-04-23,Sports,7426,94653,South,880.77,9
8528,2020-10-23,Home & Kitchen,3166,30476,South,929.96,1
8529,2020-02-12,Electronics,2738,61517,West,959.84,6
8530,2023-07-02,Sports,8882,69761,East,808.03,10
8531,2022-06-04,Clothing,8155,76869,South,199.49,6
8532,2022-12-24,Toys,8073,95151,West,116.72,10
8533,2024-04-11,Sports,3020,44617,South,892.95,4
8534,2020-10-16,Electronics,4418,85592,South,417.66,6
8535,2024-08-16,Home & Kitchen,3694,48460,East,496.33,4
8536,2022-07-11,Electronics,7611,88203,East,539.5,10
8537,2022-01-04,Electronics,4392,18392,East,194.83,1
8538,2020-09-13,Home & Kitchen,8589,42747,North,363.81,2
8539,2022-04-29,Electronics,5282,32005,West,59.51,3
8540,2021-08-07,Electronics,7855,23090,North,286.59,10
8541,2020-05-05,Home & Kitchen,3038,95435,South,156.93,1
8542,2020-08-26,Electronics,9120,43090,North,475.88,2
8543,2022-09-07,Home & Kitchen,5551,98731,East,427.08,4
8544,2021-03-03,Clothing,7119,35175,South,282.15,2
8545,2023-07-26,Toys,9841,82507,West,174.49,6
8546,2021-02-16,Toys,9936,19925,East,565.43,3
8547,2024-06-20,Toys,3073,88203,East,132.24,3
8548,2020-09-12,Clothing,1609,48755,South,523.79,7
8549,2023-10-31,Sports,7624,10828,South,430.14,2
8550,2021-06-19,Sports,8711,54164,South,853.2,5
8551,2020-08-19,Electronics,1348,85062,West,496.08,5
8552,2019-10-28,Sports,4115,74269,West,343.17,8
8553,2020-09-17,Clothing,7723,16377,North,119.48,2
8554,2024-09-27,Sports,8752,64904,South,64.85,4
8555,2019-10-04,Sports,7587,40983,South,758.67,4
8556,2024-05-01,Clothing,4063,48059,South,852.57,6
8557,2020-11-12,Electronics,6132,21791,South,281.65,1
8558,2024-04-10,Home & Kitchen,7587,59480,West,655.92,6
8559,2023-02-04,Toys,2100,63282,North,697.11,4
8560,2021-12-20,Clothing,3362,10338,South,83.44,2
8561,2024-08-06,Clothing,5093,21880,North,714.84,10
8562,2021-03-09,Clothing,1416,85275,West,999.05,7
8563,2023-11-30,Toys,5026,17622,West,407.2,7
8564,2023-05-01,Sports,2347,16850,South,816.93,6
8565,2020-12-30,Toys,8606,60791,North,132.03,3
8566,2024-01-03,Electronics,4992,30531,East,713.1,7
8567,2024-01-18,Toys,3503,96974,East,747.05,9
8568,2021-02-24,Home & Kitchen,8326,96505,South,677.94,4
8569,2021-09-03,Clothing,8615,53801,North,218.95,8
8570,2022-09-21,Home & Kitchen,1896,59886,North,377.62,1
8571,2024-09-08,Sports,3425,84380,South,326.26,4
8572,2022-11-18,Sports,5447,33376,East,151.37,1
8573,2021-03-31,Sports,5661,11728,South,708.75,6
8574,2023-06-13,Home & Kitchen,9911,73152,South,588.1,7
8575,2020-12-09,Electronics,8905,10348,West,658.66,3
8576,2021-05-02,Toys,3949,50462,East,883.94,8
8577,2020-04-27,Electronics,1468,21880,West,971.71,5
8578,2020-09-16,Home & Kitchen,2523,85062,North,834.4,7
8579,2023-04-08,Electronics,2453,26915,East,165.3,2
8580,2022-12-13,Toys,1416,91904,West,537.87,7
8581,2023-10-08,Clothing,8535,32390,South,464.51,9
8582,2023-06-28,Clothing,5604,39211,South,486.95,9
8583,2023-12-22,Toys,2866,40983,South,712.86,5
8584,2022-02-10,Home & Kitchen,8784,18392,East,131.69,1
8585,2023-04-18,Sports,3872,16850,West,46.5,1
8586,2022-07-22,Sports,8711,20641,West,183.38,3
8587,2023-02-28,Clothing,9137,95471,South,929.4,4
8588,2023-07-24,Sports,5960,75061,East,13.96,9
8589,2024-09-08,Home & Kitchen,4734,11484,West,637.57,4
8590,2022-07-14,Clothing,3980,15383,North,454.99,4
8591,2024-08-08,Home & Kitchen,6849,18517,East,315.49,10
8592,2024-04-16,Toys,6111,97529,North,75.14,8
8593,2023-01-01,Electronics,6902,79606,South,925.24,1
8594,2020-02-18,Sports,2162,29727,North,43.67,4
8595,2022-04-07,Toys,6575,44029,South,301.23,4
8596,2020-12-03,Toys,3917,50462,East,835.49,6
8597,2021-06-22,Clothing,8577,27725,North,553.57,6
8598,2021-11-21,Sports,6650,89975,West,115.73,3
8599,2020-01-25,Sports,5945,51987,West,336.14,8
8600,2024-09-10,Electronics,1334,59480,East,266.42,1
8601,2023-06-30,Clothing,2303,16613,South,468.6,1
8602,2023-06-29,Clothing,7413,56847,South,90.8,4
8603,2024-07-22,Home & Kitchen,3238,44212,North,166.22,6
8604,2020-03-21,Clothing,8501,95213,West,828.03,4
