INVENTORY_DATE,STORE_ID,PRODUCT_ID,OPENING_STOCK,PURCHASES,SALES,CLOSING_STOCK,REGION_ID
2023-12-29,S0100,P00406,247,98,54,291,R10
2025-01-10,S0337,P00358,360,65,361,64,R8
2024-03-18,S0327,P00280,38,8,29,17,R10
2023-07-07,S0385,P00247,31,69,14,86,R10
2024-05-18,S0017,P00653,210,81,156,135,R9
2023-03-12,S0331,P00639,146,55,72,129,R10
2025-04-17,S0028,P00449,269,63,96,236,R1
2024-02-08,S0455,P00379,99,94,143,50,R3
2023-11-06,S0419,P00585,54,70,43,81,R2
2024-07-17,S0290,P00587,220,44,224,40,R9
2024-08-05,S0399,P00728,426,51,22,455,R3
2024-03-02,S0380,P00989,63,24,12,75,R1
2023-09-15,S0263,P00315,304,6,23,287,R3
2024-12-22,S0322,P00771,319,6,309,16,R3
2023-06-05,S0295,P00166,391,91,60,422,R5
2024-11-17,S0369,P00701,163,100,85,178,R4
2024-11-07,S0072,P00369,13,39,9,43,R5
2024-01-11,S0409,P00475,161,85,45,201,R6
2023-07-01,S0339,P00015,196,41,210,27,R2
2024-02-14,S0141,P00125,320,84,59,345,R7
2024-08-05,S0117,P00055,485,97,344,238,R7
2024-12-04,S0389,P00624,328,55,304,79,R7
2024-12-31,S0205,P00974,420,51,266,205,R10
2025-07-09,S0221,P00733,292,7,11,288,R5
2023-10-07,S0419,P00453,360,72,274,158,R8
2023-11-29,S0360,P00740,169,46,79,136,R8
2023-11-11,S0335,P00623,150,26,8,168,R8
2024-07-14,S0365,P00442,70,61,113,18,R10
2024-04-28,S0411,P00215,485,5,365,125,R2
2025-06-22,S0205,P00037,106,71,10,167,R6
2025-08-03,S0169,P00168,307,69,278,98,R5
2025-04-03,S0315,P00824,457,77,52,482,R7
2024-03-02,S0393,P00284,348,44,47,345,R7
2024-06-23,S0419,P00980,373,87,225,235,R1
2024-06-06,S0152,P00139,319,32,328,23,R9
2023-07-18,S0184,P00333,84,2,50,36,R4
2024-03-10,S0189,P00671,134,24,71,87,R10
2025-04-06,S0301,P00012,287,26,233,80,R1
2023-09-10,S0421,P00863,104,62,133,33,R5
2023-02-07,S0442,P00207,419,31,216,234,R2
2025-08-09,S0117,P00780,233,8,101,140,R4
2024-08-20,S0168,P00862,387,49,217,219,R8
2025-10-11,S0338,P00549,433,97,50,480,R5
2023-12-07,S0317,P00599,481,51,509,23,R7
2024-05-08,S0368,P00386,188,25,24,189,R10
2023-03-10,S0335,P00376,163,3,4,162,R8
2024-11-02,S0177,P00044,393,43,433,3,R5
2023-05-26,S0379,P00636,500,87,248,339,R8
2024-09-16,S0324,P00033,129,36,61,104,R9
2024-03-12,S0419,P00269,334,46,196,184,R4
2023-12-24,S0226,P00159,177,57,95,139,R4
2025-10-03,S0492,P00083,150,71,75,146,R7
2023-09-23,S0434,P00043,71,5,60,16,R3
2023-10-23,S0275,P00626,380,21,236,165,R7
2023-03-31,S0132,P00270,40,93,116,17,R10
2023-05-17,S0029,P00391,126,23,30,119,R10
2023-03-23,S0153,P00582,463,24,332,155,R6
2024-01-19,S0154,P00622,26,34,41,19,R7
2024-06-07,S0433,P00305,327,47,210,164,R6
2023-07-18,S0138,P00360,255,22,270,7,R8
2025-04-27,S0208,P00972,96,17,77,36,R8
2025-05-30,S0321,P00221,32,46,52,26,R10
2023-02-16,S0133,P00038,315,22,188,149,R1
2023-09-04,S0341,P00461,224,75,197,102,R7
2023-09-01,S0243,P00625,343,6,119,230,R1
2023-05-14,S0425,P00684,448,80,259,269,R10
2024-01-08,S0063,P00529,355,88,168,275,R9
2025-08-29,S0371,P00898,61,2,31,32,R3
2023-01-14,S0128,P00409,456,68,75,449,R10
2024-01-05,S0326,P00324,447,44,183,308,R2
2023-02-23,S0086,P00315,72,68,62,78,R4
2025-10-12,S0117,P00725,82,47,104,25,R7
2023-06-26,S0433,P00022,235,50,224,61,R4
2025-09-05,S0212,P00828,412,77,379,110,R1
2024-03-29,S0365,P00260,442,62,26,478,R6
2023-12-21,S0042,P00042,55,70,91,34,R2
2025-03-24,S0160,P00575,183,28,86,125,R8
2023-07-13,S0028,P00116,345,49,146,248,R10
2025-01-08,S0032,P00667,383,27,183,227,R2
2023-03-20,S0166,P00953,298,25,322,1,R6
2025-06-16,S0002,P00699,364,78,313,129,R1
2023-08-01,S0026,P00101,340,98,42,396,R5
2023-07-07,S0465,P00465,368,63,194,237,R10
2024-12-11,S0274,P00896,429,40,354,115,R2
2023-04-06,S0045,P00662,259,32,241,50,R4
2023-03-12,S0088,P00479,397,29,147,279,R10
2023-12-23,S0218,P00885,320,100,278,142,R6
2024-08-26,S0085,P00790,35,9,32,12,R2
2025-01-06,S0489,P00028,342,15,191,166,R10
2023-07-08,S0070,P00064,28,28,39,17,R10
2024-11-22,S0052,P00382,405,45,349,101,R1
2023-03-05,S0137,P00412,85,77,156,6,R4
2023-01-19,S0405,P00863,238,29,101,166,R3
2024-10-31,S0289,P00870,412,99,22,489,R1
2023-07-07,S0410,P00578,244,56,228,72,R5
2025-03-18,S0473,P00217,341,0,193,148,R10
2024-10-25,S0232,P00814,322,57,184,195,R6
2023-02-09,S0031,P00924,390,46,189,247,R2
2025-01-12,S0051,P00430,337,62,8,391,R6
2024-05-02,S0113,P00797,357,1,246,112,R2
2024-10-03,S0356,P00606,445,66,445,66,R2
2023-12-22,S0007,P00836,478,42,354,166,R1
2024-02-19,S0186,P00545,493,84,396,181,R4
2025-01-06,S0181,P00675,121,12,126,7,R7
2025-04-30,S0063,P00455,488,39,394,133,R5
2023-11-04,S0420,P00803,396,75,459,12,R2
2024-01-04,S0028,P00216,423,65,102,386,R10
2023-04-16,S0190,P00495,80,96,166,10,R6
2023-01-01,S0126,P00895,45,86,111,20,R9
2023-11-23,S0408,P00530,34,9,2,41,R7
2023-09-06,S0390,P00988,413,13,63,363,R3
2025-08-29,S0028,P00901,78,89,148,19,R8
2024-07-09,S0237,P00870,240,66,9,297,R10
2025-10-26,S0169,P00454,83,71,120,34,R1
2023-08-02,S0474,P00829,288,7,222,73,R1
2025-03-28,S0014,P00396,472,8,93,387,R5
2023-02-13,S0470,P00613,335,3,102,236,R8
2024-04-29,S0040,P00107,392,5,20,377,R7
2025-03-26,S0164,P00479,455,93,497,51,R9
2024-01-04,S0498,P00941,463,26,46,443,R5
2023-11-29,S0126,P00805,203,21,64,160,R1
2023-09-29,S0329,P00622,62,69,12,119,R5
2025-03-15,S0156,P00690,18,88,19,87,R4
2024-03-13,S0376,P00633,69,38,96,11,R6
2024-12-21,S0489,P00676,194,21,1,214,R5
2023-09-23,S0125,P00288,174,96,85,185,R3
2023-05-07,S0390,P00906,187,8,42,153,R3
2025-04-19,S0121,P00767,100,30,96,34,R7
2023-12-24,S0469,P00194,422,66,487,1,R6
2024-07-14,S0240,P00863,10,34,0,44,R2
2023-11-10,S0171,P00148,13,15,24,4,R5
2024-06-14,S0006,P00228,390,12,137,265,R3
2024-07-08,S0218,P00721,98,81,115,64,R6
2024-12-19,S0152,P00674,243,7,218,32,R4
2024-09-23,S0165,P00592,462,29,214,277,R6
2024-05-29,S0420,P00075,154,80,81,153,R6
2025-08-06,S0115,P00660,168,42,202,8,R3
2025-04-18,S0002,P00999,400,72,249,223,R2
2024-06-10,S0093,P00104,483,77,190,370,R7
2023-10-17,S0469,P00118,142,1,11,132,R5
2023-01-27,S0034,P00236,161,23,169,15,R7
2024-05-22,S0254,P00205,244,41,182,103,R1
2023-09-11,S0237,P00342,239,65,52,252,R9
2024-07-24,S0061,P00494,239,22,43,218,R2
2023-10-04,S0248,P00037,395,89,299,185,R9
2024-10-18,S0445,P00507,483,69,436,116,R4
2023-01-05,S0209,P00010,156,39,162,33,R9
2025-04-12,S0040,P00972,303,22,310,15,R9
2025-05-10,S0206,P00560,385,42,262,165,R5
2024-11-29,S0169,P00532,219,29,149,99,R2
2025-03-10,S0288,P00680,217,77,169,125,R1
2025-09-26,S0321,P00061,196,24,158,62,R2
2025-06-25,S0307,P00527,151,96,13,234,R7
2025-05-05,S0069,P00999,246,2,93,155,R8
2024-12-08,S0429,P00942,324,98,251,171,R2
2023-12-21,S0253,P00999,280,13,262,31,R8
2024-03-03,S0304,P00372,117,23,75,65,R2
2024-10-06,S0249,P00963,94,17,63,48,R2
2023-06-09,S0011,P00049,298,25,55,268,R10
2025-10-25,S0344,P00042,192,81,268,5,R9
2025-06-21,S0401,P00596,113,7,42,78,R7
2023-09-12,S0169,P00957,46,42,40,48,R10
2024-04-04,S0079,P00303,78,41,25,94,R6
2024-04-12,S0382,P00449,217,57,37,237,R8
2024-09-29,S0106,P00436,448,99,232,315,R2
2023-04-16,S0128,P00599,315,11,56,270,R4
2023-06-14,S0206,P00035,99,17,27,89,R10
2025-05-29,S0440,P00553,315,53,188,180,R2
2023-01-12,S0165,P00056,127,84,140,71,R4
2023-09-04,S0266,P00986,317,85,74,328,R9
2025-03-03,S0312,P00499,171,44,31,184,R9
2023-05-13,S0138,P00743,372,70,244,198,R9
2023-05-29,S0191,P00867,378,58,118,318,R6
2024-05-13,S0397,P00080,337,9,232,114,R9
2024-08-31,S0153,P00103,456,54,138,372,R4
2025-03-29,S0172,P00568,457,22,430,49,R2
2024-09-04,S0044,P00660,489,28,241,276,R8
2025-04-07,S0317,P00424,368,78,322,124,R8
2025-01-28,S0355,P00695,124,30,115,39,R9
2023-09-11,S0032,P00862,344,69,106,307,R9
2024-05-30,S0272,P00058,438,45,460,23,R8
2024-10-15,S0127,P00751,10,82,80,12,R5
2023-08-23,S0180,P00820,110,47,19,138,R7
2023-12-28,S0458,P00081,475,26,449,52,R10
2023-11-11,S0053,P00112,132,18,100,50,R8
2025-10-31,S0176,P00958,256,21,26,251,R2
2025-01-29,S0334,P00640,305,64,12,357,R1
2025-08-24,S0276,P00316,490,6,222,274,R3
2023-07-31,S0465,P00609,11,6,17,0,R7
2025-07-04,S0394,P00600,445,72,65,452,R1
2025-01-23,S0351,P00683,370,98,293,175,R10
2023-03-01,S0359,P00601,130,87,149,68,R4
2024-04-17,S0218,P00465,227,86,233,80,R2
2025-03-29,S0358,P00146,325,68,4,389,R5
2024-07-06,S0189,P00856,128,1,29,100,R9
2023-08-01,S0256,P00740,77,51,0,128,R8
2025-04-22,S0240,P00931,374,62,356,80,R5
2024-03-03,S0447,P00995,390,25,175,240,R5
2024-07-08,S0287,P00149,467,84,404,147,R9
2025-03-31,S0135,P00227,363,8,238,133,R1
2024-06-12,S0159,P00248,431,42,444,29,R10
2023-11-01,S0155,P00446,314,12,325,1,R2
2023-07-15,S0300,P00260,11,60,17,54,R2
2024-12-16,S0342,P00371,386,63,160,289,R4
2023-06-03,S0012,P00207,87,60,79,68,R10
2025-03-02,S0434,P00683,58,88,112,34,R1
2023-09-29,S0291,P00823,78,43,7,114,R1
2024-05-29,S0330,P00974,295,72,194,173,R3
2023-10-16,S0363,P00721,482,10,187,305,R6
2024-05-21,S0285,P00116,408,4,329,83,R4
2024-01-16,S0282,P00547,175,20,99,96,R2
2023-05-10,S0221,P00819,317,97,184,230,R8
2024-02-14,S0108,P00043,288,59,48,299,R8
2023-05-08,S0491,P00404,114,87,171,30,R10
2024-02-10,S0065,P00529,207,6,181,32,R10
2024-01-24,S0499,P00724,352,35,330,57,R9
2025-03-09,S0055,P00996,380,5,93,292,R7
2024-04-30,S0487,P00697,479,85,526,38,R7
2023-07-29,S0275,P00345,132,56,44,144,R4
2024-05-20,S0330,P00307,458,64,314,208,R9
2024-10-02,S0358,P00330,222,49,108,163,R10
2023-07-31,S0350,P00084,300,66,207,159,R10
2023-09-20,S0447,P00528,217,2,213,6,R8
2023-06-14,S0052,P00289,249,78,322,5,R9
2024-10-11,S0307,P00252,389,38,380,47,R7
2024-06-07,S0399,P00526,348,55,9,394,R10
2024-08-12,S0098,P00356,312,72,302,82,R9
2025-01-09,S0295,P00285,383,61,17,427,R7
2024-07-10,S0398,P00677,353,28,38,343,R3
2024-07-10,S0464,P00369,98,80,123,55,R4
2025-01-01,S0056,P00695,496,46,484,58,R1
2024-12-24,S0012,P00339,177,16,80,113,R2
2025-05-01,S0052,P00281,481,8,355,134,R9
2025-04-29,S0236,P00237,113,22,118,17,R7
2025-05-22,S0037,P00015,169,67,184,52,R4
2025-06-09,S0012,P00645,362,96,4,454,R1
2023-08-31,S0492,P00460,146,60,186,20,R1
2023-12-29,S0223,P00585,43,72,63,52,R1
2025-07-20,S0307,P00169,250,79,241,88,R5
2023-10-08,S0241,P00662,164,97,9,252,R7
2023-09-07,S0492,P00266,496,51,233,314,R8
2025-03-23,S0206,P00480,92,42,95,39,R10
2025-05-18,S0467,P00613,124,70,80,114,R4
2023-08-07,S0466,P00587,463,12,219,256,R6
2024-02-25,S0385,P00193,472,85,197,360,R6
2024-01-20,S0295,P00418,430,70,9,491,R9
2025-06-04,S0424,P00248,55,78,33,100,R7
2023-08-01,S0492,P00390,334,1,245,90,R6
2023-07-23,S0145,P00064,73,48,3,118,R8
2024-10-08,S0211,P00242,277,47,129,195,R7
2023-10-15,S0287,P00280,377,67,193,251,R3
2024-05-25,S0347,P00640,112,34,129,17,R8
2023-01-23,S0281,P00091,233,81,258,56,R5
2023-06-01,S0360,P00654,303,41,19,325,R9
2025-04-20,S0182,P00105,474,86,63,497,R4
2024-06-30,S0179,P00865,272,82,77,277,R7
2023-10-28,S0104,P00323,189,69,140,118,R3
2025-01-22,S0036,P00045,272,77,124,225,R10
2024-01-08,S0221,P00017,448,99,201,346,R4
2025-08-13,S0203,P00835,423,60,426,57,R4
2024-12-31,S0354,P00867,394,21,336,79,R4
2025-03-13,S0299,P00727,111,83,107,87,R8
2023-01-12,S0306,P00670,17,76,89,4,R1
2023-10-13,S0262,P00350,388,10,140,258,R6
2025-05-14,S0029,P00854,254,83,1,336,R6
2025-07-16,S0010,P00451,192,50,0,242,R7
2024-01-12,S0189,P00935,191,32,15,208,R5
2024-04-18,S0374,P00559,257,95,261,91,R10
2023-06-18,S0306,P00566,88,29,96,21,R2
2024-12-12,S0186,P00075,220,43,23,240,R8
2024-01-24,S0327,P00180,459,51,229,281,R5
2025-07-15,S0492,P00992,130,63,6,187,R7
2025-10-21,S0128,P00101,402,4,69,337,R1
2024-05-11,S0323,P00291,129,44,140,33,R2
2025-09-26,S0395,P00432,228,71,167,132,R3
2024-03-03,S0105,P00447,491,65,524,32,R7
2025-09-27,S0325,P00772,467,18,127,358,R8
2023-04-12,S0426,P00385,258,74,80,252,R6
2024-08-01,S0494,P00306,231,74,100,205,R10
2024-06-21,S0283,P00332,310,83,114,279,R10
2023-03-12,S0441,P00570,108,25,100,33,R2
2024-10-21,S0388,P00873,276,50,154,172,R6
2023-02-04,S0464,P00208,82,10,61,31,R2
2025-06-19,S0454,P00924,266,46,169,143,R10
2023-04-28,S0229,P00091,95,38,79,54,R2
2023-07-18,S0123,P00477,202,72,139,135,R3
2023-07-15,S0283,P00402,305,43,323,25,R6
2023-10-31,S0206,P00738,314,60,338,36,R3
2025-06-02,S0398,P00246,370,58,306,122,R1
2023-06-11,S0418,P00794,238,61,250,49,R9
2023-04-26,S0498,P00312,489,43,74,458,R4
2025-06-16,S0118,P00019,174,86,175,85,R3
2023-06-27,S0287,P00864,435,60,471,24,R3
2025-02-05,S0035,P00650,190,23,204,9,R9
2024-12-02,S0025,P00856,379,4,36,347,R1
2025-04-25,S0116,P00563,281,52,81,252,R5
2025-06-28,S0078,P00530,290,81,132,239,R2
2023-04-30,S0337,P00823,349,44,2,391,R1
2024-08-05,S0122,P00287,211,82,188,105,R10
2024-11-10,S0030,P00658,114,5,29,90,R9
2023-10-31,S0445,P00146,134,48,10,172,R10
2024-02-06,S0309,P00473,169,86,127,128,R4
2025-04-16,S0061,P00155,73,9,73,9,R5
2023-03-29,S0067,P00080,367,8,54,321,R1
2023-06-14,S0338,P00026,159,23,117,65,R2
2024-07-26,S0354,P00181,471,72,533,10,R8
2024-11-19,S0278,P00693,371,61,159,273,R3
2023-09-10,S0018,P00485,242,21,20,243,R10
2024-01-11,S0311,P00385,83,55,31,107,R4
2024-11-22,S0173,P00475,164,83,41,206,R3
2023-08-05,S0421,P00109,488,84,37,535,R2
2025-05-14,S0443,P00313,18,15,17,16,R7
2023-09-09,S0454,P00324,322,14,279,57,R1
2024-10-07,S0394,P00918,310,41,59,292,R6
2024-11-06,S0176,P00928,415,91,160,346,R1
2024-12-31,S0343,P00961,175,53,75,153,R8
2025-10-08,S0398,P00983,328,78,78,328,R4
2024-08-01,S0435,P00873,203,18,204,17,R2
2023-05-12,S0130,P00294,475,57,468,64,R10
2023-10-08,S0284,P00896,13,91,75,29,R1
2023-09-18,S0473,P00677,397,78,447,28,R4
2025-08-04,S0335,P00532,217,3,7,213,R4
2024-01-12,S0127,P00062,164,31,28,167,R10
2023-12-27,S0230,P00845,104,16,37,83,R2
2024-04-18,S0218,P00998,172,40,12,200,R4
2025-08-07,S0253,P00871,299,93,218,174,R10
2025-04-08,S0367,P00153,420,66,261,225,R3
2023-09-26,S0202,P00847,145,7,58,94,R6
2025-01-06,S0046,P00459,75,66,4,137,R9
2023-06-08,S0030,P00489,312,67,253,126,R6
2023-09-04,S0207,P00243,133,62,95,100,R4
2024-05-04,S0046,P00871,404,67,308,163,R9
2023-08-14,S0352,P00788,392,2,180,214,R8
2024-02-12,S0467,P00439,316,39,55,300,R10
2023-07-10,S0345,P00834,367,90,17,440,R9
2023-06-05,S0258,P00723,281,82,276,87,R8
2023-09-26,S0085,P00160,198,76,148,126,R9
2024-03-04,S0287,P00531,436,87,474,49,R1
2025-07-04,S0063,P00146,430,70,369,131,R6
2024-06-25,S0092,P00259,41,17,44,14,R9
2024-03-24,S0015,P00599,430,57,191,296,R2
2025-02-05,S0366,P00967,312,23,72,263,R5
2025-10-23,S0396,P00847,259,32,225,66,R4
2024-01-31,S0417,P00842,44,18,13,49,R8
2023-05-05,S0215,P00340,390,94,271,213,R3
2023-10-14,S0247,P00380,118,48,158,8,R1
2025-01-20,S0193,P00327,94,20,52,62,R9
2023-07-05,S0287,P00340,389,48,328,109,R10
2023-05-25,S0021,P00984,92,20,92,20,R10
2025-09-03,S0482,P00499,474,73,160,387,R9
2023-11-10,S0348,P00483,359,18,2,375,R6
2023-06-23,S0072,P00057,442,29,2,469,R2
2025-03-09,S0443,P00426,307,41,133,215,R1
2023-02-05,S0317,P00634,319,24,191,152,R5
2024-02-24,S0357,P00179,433,69,163,339,R3
2023-03-27,S0191,P00273,119,48,15,152,R8
2023-11-19,S0389,P00333,107,77,107,77,R9
2025-05-21,S0144,P00653,314,41,66,289,R6
2024-07-20,S0298,P00345,164,34,29,169,R2
2023-11-20,S0057,P00945,192,91,202,81,R10
2024-11-05,S0468,P00589,33,76,86,23,R9
2025-01-11,S0330,P00184,284,27,306,5,R7
2023-06-08,S0410,P00218,392,98,89,401,R5
2024-03-16,S0229,P00585,426,84,498,12,R7
2024-12-04,S0306,P00421,172,40,57,155,R7
2025-06-27,S0108,P00351,362,24,237,149,R3
2024-06-06,S0133,P00424,465,44,85,424,R3
2025-08-04,S0380,P00416,406,8,377,37,R6
2023-07-19,S0319,P00590,305,100,17,388,R4
2024-08-06,S0130,P00032,75,95,19,151,R3
2024-04-11,S0496,P00665,83,9,16,76,R2
2024-09-09,S0409,P00485,218,32,162,88,R1
2023-11-07,S0231,P00540,44,94,24,114,R8
2024-09-03,S0410,P00984,125,65,119,71,R1
2025-04-28,S0039,P00861,482,60,415,127,R2
2025-08-10,S0017,P00682,290,66,289,67,R7
2025-01-09,S0217,P00014,337,91,143,285,R2
2024-10-08,S0154,P00297,478,79,248,309,R9
2024-03-16,S0209,P00554,378,32,84,326,R9
2024-05-21,S0367,P00063,227,5,26,206,R3
2023-08-15,S0323,P00669,86,44,65,65,R1
2023-02-14,S0259,P00309,29,26,28,27,R5
2024-10-16,S0360,P00990,360,27,261,126,R8
2025-06-24,S0380,P00877,190,8,194,4,R1
2023-04-01,S0490,P00234,48,15,39,24,R6
2025-02-02,S0368,P00802,202,84,262,24,R1
2023-03-28,S0355,P00861,332,33,33,332,R6
2023-02-10,S0408,P00136,176,24,28,172,R8
2024-12-31,S0081,P00549,325,33,3,355,R9
2023-09-26,S0178,P00254,285,97,20,362,R7
2024-06-09,S0313,P00292,11,82,73,20,R2
2023-05-17,S0409,P00111,257,90,157,190,R1
2024-06-19,S0041,P00879,116,1,49,68,R7
2024-12-27,S0276,P00172,64,100,61,103,R5
2025-04-30,S0243,P00939,355,15,330,40,R2
2024-12-03,S0090,P00269,315,46,86,275,R1
2023-10-09,S0168,P00271,358,84,101,341,R1
2025-09-04,S0305,P00218,429,48,102,375,R6
2023-04-23,S0108,P00706,108,31,61,78,R8
2023-12-14,S0069,P00375,297,25,182,140,R5
2023-11-15,S0308,P00749,101,7,25,83,R8
2023-05-15,S0483,P00312,35,80,0,115,R7
2023-05-08,S0197,P00229,494,25,286,233,R10
2024-10-31,S0235,P00486,473,13,29,457,R10
2024-01-10,S0153,P00281,54,50,60,44,R8
2024-11-02,S0404,P00724,17,33,25,25,R6
2024-03-12,S0138,P00838,260,80,232,108,R8
2024-05-12,S0413,P00715,27,46,19,54,R3
2024-03-07,S0253,P00017,234,87,310,11,R8
2023-12-20,S0287,P00631,280,60,288,52,R10
2024-01-10,S0404,P00649,334,27,140,221,R4
2025-05-09,S0364,P00684,187,51,182,56,R1
2023-09-19,S0170,P00780,327,9,193,143,R7
2024-03-27,S0031,P00983,22,76,49,49,R1
2025-10-31,S0288,P00732,244,39,130,153,R4
2023-03-01,S0421,P00984,239,65,234,70,R7
2024-09-03,S0267,P00707,250,20,262,8,R8
2024-05-16,S0377,P00630,323,77,375,25,R10
2025-07-29,S0238,P00975,123,97,185,35,R1
2023-05-27,S0031,P00348,134,46,154,26,R7
2023-11-08,S0065,P00120,263,77,200,140,R6
2023-03-30,S0050,P00281,439,62,312,189,R8
2023-03-13,S0118,P00888,438,29,290,177,R2
2024-08-31,S0276,P00723,312,50,357,5,R6
2023-04-12,S0294,P00652,447,78,60,465,R6
2024-08-16,S0063,P00391,250,57,77,230,R9
2024-09-19,S0339,P00853,34,23,38,19,R10
2024-05-28,S0036,P00177,122,74,34,162,R8
2024-12-30,S0357,P00971,399,54,99,354,R2
2023-11-07,S0500,P00150,12,73,15,70,R3
2024-12-23,S0098,P00537,248,53,207,94,R6
2024-02-19,S0449,P00730,495,2,24,473,R1
2024-06-07,S0065,P00049,68,18,51,35,R4
2025-07-29,S0391,P00575,270,6,85,191,R10
2024-01-26,S0031,P00199,144,65,139,70,R7
2023-01-13,S0274,P00458,198,8,109,97,R7
2024-01-17,S0362,P00069,131,30,125,36,R4
2025-09-06,S0190,P00589,350,48,2,396,R2
2025-08-27,S0407,P00918,498,29,509,18,R7
2025-08-29,S0213,P00167,27,2,5,24,R4
2025-08-17,S0083,P00319,50,22,26,46,R2
2023-12-04,S0182,P00712,428,91,451,68,R8
2023-02-25,S0099,P00003,144,57,157,44,R7
2023-10-28,S0443,P00403,19,53,20,52,R3
2024-07-02,S0122,P00046,401,72,373,100,R9
2023-05-10,S0105,P00331,217,78,224,71,R3
2023-09-04,S0450,P00957,155,7,138,24,R1
2025-03-23,S0132,P00768,300,59,10,349,R10
2025-03-08,S0372,P00502,70,11,65,16,R4
2024-08-16,S0052,P00608,368,57,18,407,R7
2024-01-17,S0384,P00877,372,23,62,333,R2
2024-05-05,S0030,P00111,153,64,89,128,R9
2023-05-23,S0302,P00414,416,83,13,486,R6
2023-09-20,S0370,P00375,126,94,43,177,R3
2024-06-01,S0147,P00052,194,18,173,39,R6
2023-08-03,S0023,P00620,210,77,5,282,R3
2024-04-18,S0461,P00381,192,11,36,167,R5
2025-02-18,S0141,P00389,13,87,28,72,R3
2024-02-22,S0142,P00495,438,19,426,31,R7
2023-11-24,S0048,P00768,340,34,287,87,R1
2023-06-21,S0469,P00176,231,74,264,41,R2
2023-03-22,S0390,P00922,234,25,54,205,R3
2023-10-04,S0158,P00558,47,21,23,45,R4
2023-03-05,S0317,P00196,286,56,5,337,R7
2023-07-19,S0338,P00136,187,3,2,188,R9
2024-07-12,S0130,P00604,55,14,44,25,R5
2025-10-10,S0107,P00171,211,18,229,0,R6
2024-06-04,S0148,P00605,431,64,277,218,R5
2024-05-05,S0239,P00416,360,100,302,158,R7
2025-04-02,S0010,P00713,333,64,269,128,R8
2024-05-07,S0095,P00189,481,70,307,244,R5
2025-04-22,S0370,P00204,262,88,270,80,R2
2023-09-12,S0465,P00886,14,51,1,64,R5
2025-10-19,S0137,P00338,29,88,72,45,R2
2024-04-10,S0347,P00545,107,74,8,173,R6
2025-10-27,S0216,P00240,22,28,19,31,R10
2023-10-20,S0111,P00145,223,14,140,97,R1
2024-10-24,S0114,P00208,135,25,36,124,R1
2023-11-26,S0216,P00170,14,90,32,72,R10
2024-01-10,S0099,P00979,487,13,85,415,R5
2025-04-21,S0008,P00950,18,5,8,15,R1
2023-03-31,S0264,P00992,448,72,357,163,R1
2023-10-12,S0160,P00319,206,5,193,18,R1
2024-04-07,S0286,P00892,143,88,188,43,R1
2024-04-03,S0271,P00501,212,18,46,184,R9
2025-04-12,S0048,P00338,366,63,52,377,R6
2023-08-13,S0499,P00006,103,56,95,64,R3
2023-07-23,S0468,P00834,456,65,95,426,R1
2025-05-10,S0143,P00968,75,99,46,128,R2
2023-08-11,S0272,P00717,360,59,105,314,R5
2024-06-16,S0378,P00516,196,47,217,26,R2
2024-04-19,S0073,P00201,399,71,120,350,R9
2023-05-12,S0453,P00153,28,10,13,25,R10
2023-01-11,S0023,P00364,55,91,82,64,R6
2024-11-25,S0192,P00401,136,76,188,24,R6
2024-12-24,S0304,P00801,169,13,165,17,R6
2023-04-02,S0348,P00763,385,93,405,73,R8
2025-07-16,S0330,P00886,153,38,91,100,R5
2024-05-13,S0304,P00187,24,71,62,33,R7
2025-01-11,S0478,P00297,294,35,261,68,R1
2024-05-14,S0264,P00778,178,79,151,106,R10
2025-06-20,S0459,P00709,489,25,211,303,R2
2023-12-04,S0377,P00851,169,41,32,178,R7
2024-01-23,S0105,P00568,327,88,250,165,R1
2023-06-01,S0443,P00368,304,88,112,280,R1
2023-07-26,S0410,P00296,49,91,3,137,R5
2025-07-20,S0074,P00803,221,20,40,201,R4
2024-09-05,S0101,P00844,438,98,197,339,R8
2023-07-07,S0027,P00071,298,10,302,6,R2
2023-05-10,S0224,P00706,405,67,422,50,R4
2024-04-01,S0169,P00083,343,84,336,91,R1
2025-05-10,S0054,P00308,352,76,80,348,R6
2024-06-21,S0370,P00434,167,65,230,2,R2
2023-02-16,S0383,P00309,175,57,53,179,R8
2023-07-10,S0288,P00357,161,33,103,91,R8
2025-06-06,S0223,P00072,345,93,100,338,R6
2023-07-02,S0288,P00648,28,28,41,15,R3
2023-12-16,S0414,P00091,302,94,263,133,R10
2023-08-25,S0375,P00798,60,86,76,70,R10
2023-02-13,S0334,P00736,17,62,73,6,R3
2023-06-19,S0039,P00386,239,86,296,29,R1
2024-11-04,S0082,P00778,26,15,26,15,R2
2024-03-23,S0396,P00509,64,89,14,139,R7
2025-03-14,S0036,P00932,97,56,51,102,R1
2023-11-01,S0410,P00787,126,29,46,109,R6
2024-07-17,S0174,P00073,19,5,17,7,R5
2024-08-04,S0414,P00317,228,20,245,3,R4
2024-12-07,S0203,P00250,166,19,98,87,R8
2023-10-14,S0169,P00234,38,31,58,11,R1
2023-02-04,S0340,P00200,445,15,412,48,R3
2023-03-02,S0286,P00282,203,22,162,63,R6
2024-01-24,S0045,P00974,480,56,6,530,R10
2024-07-31,S0288,P00457,134,33,160,7,R8
2025-02-17,S0246,P00599,454,98,418,134,R7
2023-08-14,S0281,P00542,164,79,208,35,R6
