order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
3163611427,85074810,17-01-2024 06:25,17-01-2024 06:37,17-01-2024 06:42,On Time,342.94,Cash,67659,9445
203136866,91320466,11-06-2024 12:26,11-06-2024 12:37,11-06-2024 12:36,On Time,826.21,Wallet,676,6082
1815555165,58085779,11-09-2023 11:47,11-09-2023 12:01,11-09-2023 12:01,On Time,435.48,Card,3304,3386
1874499212,64162093,30-05-2024 00:09,30-05-2024 00:23,30-05-2024 00:25,On Time,2252.85,Cash,88852,2609
4012779165,84641682,16-09-2024 09:26,16-09-2024 09:44,16-09-2024 09:47,On Time,899.16,Wallet,59519,7146
3669023899,81183415,12-05-2024 09:34,12-05-2024 09:53,12-05-2024 10:04,Slightly Delayed,4292.45,Card,289,8930
9296381620,50630016,28-04-2024 01:33,28-04-2024 01:44,28-04-2024 01:43,On Time,841.56,Card,93839,4885
2725513934,54799731,07-10-2023 06:21,07-10-2023 06:37,07-10-2023 06:39,On Time,5349.56,Wallet,27735,1213
5564338561,61226563,31-03-2024 22:59,31-03-2024 23:16,31-03-2024 23:14,On Time,3295.72,UPI,99128,2964
4701778121,23348269,06-06-2024 21:29,06-06-2024 21:40,06-06-2024 21:44,On Time,786.17,Wallet,18398,1314
9529272337,29973346,11-12-2023 00:03,11-12-2023 00:17,11-12-2023 00:17,On Time,801.81,UPI,34837,2872
869910650,34755436,27-05-2024 00:42,27-05-2024 00:57,27-05-2024 00:52,On Time,2378.93,UPI,45055,8521
2127080399,84468124,16-09-2024 14:58,16-09-2024 15:17,16-09-2024 15:25,Slightly Delayed,2317.2,Card,55501,3298
3547439109,33481252,13-04-2023 00:22,13-04-2023 00:41,13-04-2023 00:39,On Time,3176.34,Cash,91588,7552
997535715,21409946,27-03-2023 11:18,27-03-2023 11:35,27-03-2023 11:37,On Time,1097.17,Wallet,35602,5326
2442453181,16543242,26-03-2023 07:24,26-03-2023 07:40,26-03-2023 07:45,On Time,858.57,Card,21860,4137
1182120536,4386273,26-05-2024 15:40,26-05-2024 15:51,26-05-2024 15:53,On Time,843.97,Cash,6560,1836
2819297954,5540556,07-04-2024 15:53,07-04-2024 16:05,07-04-2024 16:08,On Time,1762.49,Cash,93978,3250
9870956079,39423691,26-10-2023 07:26,26-10-2023 07:43,26-10-2023 07:45,On Time,3130.27,Card,42784,9124
6032675432,63368244,29-09-2024 05:08,29-09-2024 05:22,29-09-2024 05:19,On Time,2708.71,Wallet,29641,371
329790912,76925460,04-08-2024 10:24,04-08-2024 10:38,04-08-2024 10:34,On Time,4636.88,Cash,43584,6949
6459815532,43295656,16-05-2023 21:39,16-05-2023 21:57,16-05-2023 22:09,Slightly Delayed,877.48,Card,10758,1615
9214523757,59619739,20-10-2023 21:30,20-10-2023 21:41,20-10-2023 21:37,On Time,1657.57,Card,45153,8949
9450279027,38694209,30-09-2023 04:35,30-09-2023 04:51,30-09-2023 04:47,On Time,3043.5,Card,31584,4578
6265551101,38568692,13-11-2023 21:52,13-11-2023 22:02,13-11-2023 21:58,On Time,1723.54,Cash,43283,9840
4138526838,33871107,25-10-2023 00:11,25-10-2023 00:22,25-10-2023 00:35,Slightly Delayed,3273.82,Cash,24981,6282
8005579633,89617089,16-08-2023 05:25,16-08-2023 05:37,16-08-2023 06:01,Significantly Delayed,2758.2,UPI,98172,2829
3442984170,55472026,16-09-2024 23:33,16-09-2024 23:48,16-09-2024 23:49,On Time,1398.1,UPI,52151,7510
8711550413,68941950,30-05-2023 14:19,30-05-2023 14:32,30-05-2023 14:54,Significantly Delayed,1022.12,Card,15340,241
2509593585,58111297,05-05-2023 01:42,05-05-2023 02:02,05-05-2023 01:59,On Time,2163.4,Cash,87829,7710
6126557370,61982521,20-04-2024 07:41,20-04-2024 08:00,20-04-2024 08:05,On Time,3776.14,Card,37656,4133
9876119035,29095552,15-04-2023 01:07,15-04-2023 01:22,15-04-2023 01:35,Slightly Delayed,4751.01,Card,83597,5558
3739042166,92416428,23-07-2024 00:49,23-07-2024 01:02,23-07-2024 01:07,On Time,2089.76,UPI,52760,4722
7938944124,85074810,30-03-2024 01:54,30-03-2024 02:13,30-03-2024 02:18,On Time,2183.84,UPI,43293,7894
506804807,9107360,10-07-2024 04:44,10-07-2024 05:02,10-07-2024 04:57,On Time,2368.7,UPI,29740,9702
3577900599,28286754,02-02-2024 08:12,02-02-2024 08:27,02-02-2024 08:22,On Time,3491.53,UPI,32303,2011
8337599633,41073776,21-11-2023 12:48,21-11-2023 13:08,21-11-2023 13:07,On Time,2853.43,Card,23191,5487
8611745429,88045094,12-05-2024 03:21,12-05-2024 03:41,12-05-2024 03:40,On Time,1567.01,Card,97499,924
2990223879,72359843,11-08-2023 18:13,11-08-2023 18:25,11-08-2023 18:35,Slightly Delayed,367.08,Cash,2555,174
52324496,81605722,23-02-2024 17:32,23-02-2024 17:47,23-02-2024 17:52,On Time,560.54,Card,54293,4009
6594929133,45868300,14-04-2023 09:49,14-04-2023 10:02,14-04-2023 10:01,On Time,2352.18,Wallet,30251,4519
2480235830,31324823,19-09-2023 05:40,19-09-2023 05:54,19-09-2023 05:58,On Time,2484.07,Cash,58919,5418
9667072962,50781611,11-04-2023 20:58,11-04-2023 21:09,11-04-2023 21:15,Slightly Delayed,2753.36,Cash,31515,8751
277700053,1174162,15-08-2023 19:15,15-08-2023 19:26,15-08-2023 19:29,On Time,190.09,UPI,29553,3796
5691623788,60757351,16-03-2024 18:58,16-03-2024 19:17,16-03-2024 19:17,On Time,2178.18,Cash,3949,6867
6845696161,37759707,14-07-2023 07:37,14-07-2023 07:49,14-07-2023 08:03,Slightly Delayed,2844.2,Cash,77587,5816
4098488449,60049160,31-03-2023 13:33,31-03-2023 13:48,31-03-2023 13:48,On Time,340.36,Card,5718,6824
5653623743,96461062,30-03-2023 08:43,30-03-2023 08:53,30-03-2023 09:19,Significantly Delayed,4125.04,Wallet,59281,2740
6416399784,34156884,07-08-2023 02:35,07-08-2023 02:45,07-08-2023 02:54,Slightly Delayed,316.02,UPI,31405,5155
4365565386,54145987,30-06-2023 04:15,30-06-2023 04:25,30-06-2023 04:21,On Time,918.86,Card,24899,6311
6423269418,30643619,23-08-2024 09:56,23-08-2024 10:13,23-08-2024 10:27,Slightly Delayed,2648,UPI,67311,4027
1020534590,48150243,12-12-2023 09:55,12-12-2023 10:13,12-12-2023 10:21,Slightly Delayed,3205.74,Wallet,16201,6353
4015289878,72489544,22-03-2024 06:56,22-03-2024 07:09,22-03-2024 07:19,Slightly Delayed,3698.77,Wallet,53358,6661
9959668334,80935110,07-01-2024 08:11,07-01-2024 08:28,07-01-2024 08:25,On Time,494.17,Wallet,81433,94
8054387790,84953008,08-05-2023 18:33,08-05-2023 18:44,08-05-2023 18:40,On Time,4112.71,Card,66757,2442
4795344310,91562028,12-04-2024 15:53,12-04-2024 16:07,12-04-2024 16:37,Significantly Delayed,486.97,Wallet,34016,6505
2205862234,52001314,02-10-2023 13:43,02-10-2023 14:01,02-10-2023 13:57,On Time,2871.57,Cash,68306,738
4686249863,21701991,31-08-2024 03:26,31-08-2024 03:41,31-08-2024 03:38,On Time,2908.98,UPI,34524,9362
1270524770,11478478,11-10-2023 07:18,11-10-2023 07:33,11-10-2023 07:35,On Time,3520.61,Wallet,95994,2800
5743550453,93699264,19-05-2024 05:04,19-05-2024 05:24,19-05-2024 05:29,On Time,3921.27,Card,95126,5655
5309699078,81584486,02-08-2023 17:35,02-08-2023 17:53,02-08-2023 18:07,Slightly Delayed,1026.58,Card,65578,6106
7565768030,15830066,10-02-2024 02:50,10-02-2024 03:08,10-02-2024 03:07,On Time,980.97,UPI,54027,7035
3210260715,68939350,06-04-2023 15:05,06-04-2023 15:21,06-04-2023 15:16,On Time,1793.45,Card,12745,8705
6657245289,820740,20-05-2024 01:54,20-05-2024 02:14,20-05-2024 02:33,Significantly Delayed,1820.28,Card,45050,391
7854526965,48228547,18-08-2023 07:47,18-08-2023 08:06,18-08-2023 08:15,Slightly Delayed,1944.66,Cash,53207,1046
2770948451,22077605,27-04-2023 07:44,27-04-2023 08:03,27-04-2023 08:22,Significantly Delayed,1775.72,Wallet,81011,2637
624070426,41640262,07-10-2023 16:47,07-10-2023 17:05,07-10-2023 17:02,On Time,845.85,Cash,343,7732
891583492,13651980,07-04-2024 04:49,07-04-2024 05:01,07-04-2024 05:02,On Time,3269.6,Card,98655,4623
5811206654,70391758,17-05-2023 05:17,17-05-2023 05:34,17-05-2023 05:48,Slightly Delayed,1917.36,Cash,71923,4685
809894905,82374625,28-12-2023 16:37,28-12-2023 16:51,28-12-2023 16:56,On Time,670.12,Card,86857,274
8209000496,63948546,28-03-2023 19:54,28-03-2023 20:10,28-03-2023 20:25,Slightly Delayed,1239.55,UPI,15353,255
4901288364,44723662,31-07-2023 22:09,31-07-2023 22:26,31-07-2023 22:38,Slightly Delayed,3186.85,Wallet,36597,9585
5890338566,81337068,29-04-2023 02:55,29-04-2023 03:11,29-04-2023 03:12,On Time,4368.22,Cash,58543,2886
2745295248,40643232,28-05-2024 21:19,28-05-2024 21:34,28-05-2024 21:33,On Time,929.37,Wallet,85960,1080
5708700204,40387944,05-05-2023 17:48,05-05-2023 18:08,05-05-2023 18:07,On Time,864.94,UPI,4397,276
8643851643,57360162,21-04-2023 01:31,21-04-2023 01:41,21-04-2023 02:11,Significantly Delayed,1532.33,Cash,17189,8413
4525287277,74174956,29-06-2023 00:08,29-06-2023 00:20,29-06-2023 00:23,On Time,432.39,Wallet,72834,4189
6154459753,82179338,12-06-2024 09:13,12-06-2024 09:28,12-06-2024 09:39,Slightly Delayed,3709.23,Cash,16231,7935
2587790388,45586151,09-06-2024 18:01,09-06-2024 18:18,09-06-2024 18:16,On Time,695.87,Cash,60426,9279
2665891587,86636273,18-03-2024 15:53,18-03-2024 16:10,18-03-2024 16:05,On Time,504.18,Cash,40904,1766
6996561687,3844290,29-06-2024 04:36,29-06-2024 04:52,29-06-2024 04:53,On Time,3469.28,Wallet,75938,2480
961607638,55170753,03-08-2023 23:41,03-08-2023 23:57,04-08-2023 00:25,Significantly Delayed,967.96,Wallet,23890,5325
4385491839,7228206,07-06-2024 20:25,07-06-2024 20:35,07-06-2024 20:30,On Time,2158.72,Cash,48535,3074
1279200190,84468124,10-07-2024 06:00,10-07-2024 06:18,10-07-2024 06:25,Slightly Delayed,2280.01,Wallet,63446,7654
9668698616,76441843,01-11-2023 14:10,01-11-2023 14:24,01-11-2023 14:24,On Time,1813.08,UPI,23600,7782
4813038298,27304827,23-05-2024 13:27,23-05-2024 13:43,23-05-2024 13:53,Slightly Delayed,4047.69,UPI,69529,6741
2030125421,44477365,03-05-2024 14:50,03-05-2024 15:06,03-05-2024 15:10,On Time,2375.26,Cash,88936,1901
6997235339,87669943,12-01-2024 08:55,12-01-2024 09:05,12-01-2024 09:04,On Time,554.83,Wallet,98293,1768
7438342576,82585664,09-05-2023 21:58,09-05-2023 22:11,09-05-2023 22:16,On Time,3835.39,Card,25965,568
9958423263,47503133,15-03-2024 05:55,15-03-2024 06:10,15-03-2024 06:07,On Time,1678.13,Card,97375,2105
3416693628,52428250,03-10-2024 00:22,03-10-2024 00:38,03-10-2024 00:39,On Time,651.23,Card,93184,9611
3440579647,89950235,05-08-2024 15:28,05-08-2024 15:48,05-08-2024 15:48,On Time,1827.9,UPI,76028,5470
5307231496,14330483,23-04-2024 06:16,23-04-2024 06:36,23-04-2024 06:35,On Time,2048.45,Card,84740,4723
4779055734,36587003,30-06-2023 05:45,30-06-2023 06:04,30-06-2023 06:14,Slightly Delayed,1765.22,UPI,49398,2993
3834705841,54375571,09-09-2023 07:18,09-09-2023 07:38,09-09-2023 08:01,Significantly Delayed,1440.56,Card,78388,7102
9080324081,48554440,27-05-2023 09:14,27-05-2023 09:34,27-05-2023 09:33,On Time,2315.52,Card,88838,1583
2500757555,65488134,27-10-2024 10:52,27-10-2024 11:03,27-10-2024 11:00,On Time,4945.86,UPI,52455,665
1292986566,47503133,12-07-2023 03:59,12-07-2023 04:14,12-07-2023 04:10,On Time,2659.09,Wallet,28341,9316
6602362287,5961261,01-02-2024 21:05,01-02-2024 21:18,01-02-2024 21:23,On Time,2491.22,Cash,89221,8022
184844043,33331259,07-12-2023 05:00,07-12-2023 05:13,07-12-2023 05:08,On Time,2146.32,Card,18845,6656
936587253,93699264,18-07-2023 09:42,18-07-2023 10:00,18-07-2023 10:04,On Time,1820.32,Card,93251,9864
2834429147,66742602,04-10-2023 04:52,04-10-2023 05:08,04-10-2023 05:15,Slightly Delayed,1482.38,Wallet,62176,4363
114306835,13251137,06-02-2024 20:32,06-02-2024 20:47,06-02-2024 20:52,On Time,2885.11,Wallet,60947,3692
1675849477,36998375,11-06-2024 20:01,11-06-2024 20:13,11-06-2024 20:18,On Time,1650.66,UPI,70336,5579
5191052705,6579892,19-06-2023 05:32,19-06-2023 05:49,19-06-2023 05:53,On Time,1438.94,Cash,97676,4116
7068834722,45314389,19-11-2023 08:25,19-11-2023 08:43,19-11-2023 08:48,On Time,1559.6,Cash,97953,4564
5051330893,74230420,04-07-2024 02:35,04-07-2024 02:47,04-07-2024 03:01,Slightly Delayed,786.85,Cash,49311,1706
6065496420,12277039,16-05-2023 16:31,16-05-2023 16:44,16-05-2023 16:55,Slightly Delayed,4299.16,Cash,49744,4918
7574848635,79206969,28-06-2023 02:18,28-06-2023 02:31,28-06-2023 02:43,Slightly Delayed,4837.03,UPI,74349,349
8793868975,16256136,01-02-2024 17:22,01-02-2024 17:32,01-02-2024 17:36,On Time,1048.83,UPI,47869,8383
5381466176,64106072,01-06-2023 20:53,01-06-2023 21:05,01-06-2023 21:08,On Time,281.73,UPI,48307,3043
7709366480,91024604,28-08-2024 02:22,28-08-2024 02:38,28-08-2024 02:38,On Time,3998.65,UPI,92788,9961
4936667930,18567760,20-06-2023 09:49,20-06-2023 10:08,20-06-2023 10:09,On Time,2747.08,Wallet,36661,3426
6860925755,14272050,29-09-2023 09:06,29-09-2023 09:20,29-09-2023 09:19,On Time,3219.23,UPI,7299,5226
5486433396,9278983,20-01-2024 18:08,20-01-2024 18:27,20-01-2024 18:32,On Time,776.26,Cash,87165,4581
7089292009,8791577,05-04-2023 23:10,05-04-2023 23:29,05-04-2023 23:30,On Time,1425.76,UPI,70015,5111
5350760367,25587553,13-08-2023 06:06,13-08-2023 06:22,13-08-2023 06:26,On Time,3300.67,Card,56321,7299
5581769906,41164215,14-04-2024 04:04,14-04-2024 04:17,14-04-2024 04:30,Slightly Delayed,2042.47,Wallet,80281,1538
6256637306,3096845,07-11-2023 11:20,07-11-2023 11:37,07-11-2023 11:46,Slightly Delayed,5196.58,Cash,57954,2218
2999946056,92306841,28-06-2024 10:40,28-06-2024 10:50,28-06-2024 10:50,On Time,1554.85,Wallet,6882,5591
5218488175,57833505,03-01-2024 20:29,03-01-2024 20:39,03-01-2024 20:39,On Time,709.02,UPI,38184,4232
8297436592,46802633,20-10-2024 08:34,20-10-2024 08:46,20-10-2024 08:41,On Time,545.49,UPI,20223,1536
1806118907,75752515,25-12-2023 05:25,25-12-2023 05:43,25-12-2023 05:45,On Time,4646.12,Wallet,22727,1154
6999224625,49806393,16-04-2023 00:20,16-04-2023 00:38,16-04-2023 00:39,On Time,2274.19,Card,29986,6931
1809997641,48281892,10-11-2023 10:22,10-11-2023 10:33,10-11-2023 10:56,Significantly Delayed,152.55,UPI,56471,8985
7528090614,73639935,29-06-2024 17:56,29-06-2024 18:07,29-06-2024 18:10,On Time,929.86,Card,91659,2377
4884904912,36737539,24-08-2023 13:58,24-08-2023 14:13,24-08-2023 14:08,On Time,3074.06,UPI,45668,8629
9811235698,58929595,02-03-2024 11:01,02-03-2024 11:21,02-03-2024 11:33,Slightly Delayed,877.43,UPI,50768,3395
5616653529,52001314,23-12-2023 03:20,23-12-2023 03:32,23-12-2023 03:37,On Time,2986.32,Card,34530,1499
7188183056,84953008,06-08-2023 13:35,06-08-2023 13:52,06-08-2023 13:52,On Time,2396.81,Wallet,84857,6024
7898301143,73660582,10-08-2023 21:11,10-08-2023 21:28,10-08-2023 21:31,On Time,3375.53,UPI,68227,5413
5222677885,31582950,15-07-2024 10:44,15-07-2024 11:03,15-07-2024 11:10,Slightly Delayed,3429.93,Wallet,53731,340
8544952346,61618079,23-11-2023 04:50,23-11-2023 05:02,23-11-2023 05:03,On Time,1205.58,UPI,2103,4150
9403371764,3096845,08-06-2023 03:09,08-06-2023 03:29,08-06-2023 03:42,Slightly Delayed,317.8,Cash,20589,8873
3956205476,57892837,12-06-2023 01:00,12-06-2023 01:18,12-06-2023 01:17,On Time,1386.61,Wallet,30143,546
5678362658,58513300,22-07-2024 04:48,22-07-2024 05:06,22-07-2024 05:06,On Time,2100.38,Cash,90700,792
8131610255,90448312,22-03-2024 15:56,22-03-2024 16:15,22-03-2024 16:12,On Time,2409.01,Card,56625,289
4722653990,95428692,19-07-2023 15:59,19-07-2023 16:19,19-07-2023 16:23,On Time,1684.14,Cash,35362,6595
6613853662,75474920,26-01-2024 14:02,26-01-2024 14:17,26-01-2024 14:27,Slightly Delayed,1748.17,Cash,57477,3473
8274987671,19523014,03-10-2024 07:49,03-10-2024 08:02,03-10-2024 08:04,On Time,1766.79,UPI,25394,3696
5519983123,78678612,11-04-2024 14:16,11-04-2024 14:28,11-04-2024 14:26,On Time,1645.97,Wallet,16320,1336
2746329488,35156679,26-08-2023 15:58,26-08-2023 16:09,26-08-2023 16:08,On Time,972.69,Cash,91841,7686
6443285614,2400009,29-08-2023 03:27,29-08-2023 03:47,29-08-2023 03:48,On Time,3136.89,UPI,51921,9814
6932426427,31384626,01-08-2023 19:46,01-08-2023 19:56,01-08-2023 19:51,On Time,1001.25,Cash,24784,3017
1796512004,19741509,13-06-2023 13:37,13-06-2023 13:56,13-06-2023 13:59,On Time,1832.58,Cash,6966,2927
1464518253,12695670,04-07-2023 02:15,04-07-2023 02:26,04-07-2023 02:30,On Time,1022.05,Wallet,86453,1047
3585105627,41168392,10-10-2024 03:43,10-10-2024 03:56,10-10-2024 03:53,On Time,2024.09,Card,68268,9598
5387247994,19182548,28-04-2024 20:22,28-04-2024 20:39,28-04-2024 20:42,On Time,2436.58,Card,13031,5876
7568171531,46504355,02-12-2023 12:47,02-12-2023 12:57,02-12-2023 13:00,On Time,33.76,Wallet,71881,5675
4111193446,85020453,22-01-2024 09:08,22-01-2024 09:25,22-01-2024 09:25,On Time,2318.06,Card,84313,2683
8683154153,89986926,07-09-2024 06:40,07-09-2024 06:50,07-09-2024 06:52,On Time,3588.19,Card,95782,1197
5712367183,85763665,13-06-2024 19:15,13-06-2024 19:31,13-06-2024 19:45,Slightly Delayed,2496.31,Cash,92876,6570
3952854723,88739922,15-09-2023 02:34,15-09-2023 02:54,15-09-2023 02:50,On Time,2653.25,Card,76903,2560
4631387671,86704661,08-10-2024 08:44,08-10-2024 09:00,08-10-2024 09:23,Significantly Delayed,1770.58,UPI,79609,4904
2145309969,35988028,17-09-2023 16:44,17-09-2023 17:01,17-09-2023 17:01,On Time,995.98,UPI,30573,4375
4314762741,61516967,17-06-2023 09:36,17-06-2023 09:46,17-06-2023 09:42,On Time,4040.43,Wallet,5623,638
7401889152,15733078,20-09-2024 01:43,20-09-2024 02:01,20-09-2024 01:57,On Time,2406.32,Cash,91633,6657
1932040824,32987624,15-03-2024 20:40,15-03-2024 20:59,15-03-2024 21:04,On Time,1305.23,UPI,54078,9248
9836424713,53815931,19-11-2023 03:22,19-11-2023 03:38,19-11-2023 03:42,On Time,267.29,Cash,1086,6418
9882312203,65134271,15-05-2024 05:35,15-05-2024 05:53,15-05-2024 06:23,Significantly Delayed,2246.09,Wallet,65591,9384
3082649585,92409489,26-09-2023 18:01,26-09-2023 18:20,26-09-2023 18:22,On Time,127.08,Cash,79821,5968
6033878151,61226563,11-11-2023 18:32,11-11-2023 18:42,11-11-2023 18:37,On Time,572.02,Card,5041,6219
6395547592,43799224,23-10-2024 10:37,23-10-2024 10:53,23-10-2024 11:23,Significantly Delayed,440.19,UPI,94212,7196
372962997,43799224,18-04-2024 00:11,18-04-2024 00:28,18-04-2024 00:41,Slightly Delayed,325.08,UPI,46745,8437
2988215377,46802633,18-08-2024 15:10,18-08-2024 15:23,18-08-2024 15:22,On Time,2731.72,UPI,20480,9744
7081583361,39093069,01-08-2024 20:30,01-08-2024 20:45,01-08-2024 20:50,On Time,2777.11,Card,8253,9532
1860491452,99893898,18-04-2024 11:44,18-04-2024 11:59,18-04-2024 12:12,Slightly Delayed,3744.71,Cash,12552,9865
7499656197,12469338,27-03-2024 09:26,27-03-2024 09:46,27-03-2024 10:01,Slightly Delayed,832.1,Card,28004,8833
4507112412,47577193,30-09-2023 22:08,30-09-2023 22:27,30-09-2023 22:22,On Time,2679.57,Card,49476,5193
9214595868,98211325,01-07-2024 23:42,01-07-2024 23:55,02-07-2024 00:08,Slightly Delayed,3419.53,Wallet,34254,8256
253430904,16543242,08-07-2023 00:55,08-07-2023 01:13,08-07-2023 01:09,On Time,1392.32,UPI,65198,5277
5574588218,48281892,28-06-2024 08:57,28-06-2024 09:07,28-06-2024 09:14,Slightly Delayed,5318.31,Cash,98523,2154
2817281674,73869823,16-09-2023 13:27,16-09-2023 13:39,16-09-2023 13:40,On Time,923.09,UPI,83817,5058
4932779616,90021871,26-07-2024 05:11,26-07-2024 05:24,26-07-2024 05:29,On Time,3548.4,UPI,72875,7930
7932879650,81088747,07-05-2023 18:50,07-05-2023 19:09,07-05-2023 19:35,Significantly Delayed,1885.92,Cash,77996,1758
997698125,97492493,29-11-2023 05:51,29-11-2023 06:04,29-11-2023 06:04,On Time,1552.41,Card,83779,1694
2403547563,59677346,20-05-2024 16:56,20-05-2024 17:08,20-05-2024 17:04,On Time,2309.25,Wallet,38539,3595
8875483494,34787383,12-03-2024 05:26,12-03-2024 05:38,12-03-2024 05:44,Slightly Delayed,827.44,UPI,43097,8225
883548284,3408982,23-05-2024 04:21,23-05-2024 04:36,23-05-2024 04:42,Slightly Delayed,2340.86,Wallet,16742,2475
2364229435,69339331,13-07-2024 05:31,13-07-2024 05:51,13-07-2024 05:47,On Time,4099.53,Wallet,23696,2832
6845869445,54730270,27-05-2024 17:23,27-05-2024 17:39,27-05-2024 17:59,Significantly Delayed,4065.85,UPI,73284,6222
397818832,75467328,22-12-2023 12:59,22-12-2023 13:18,22-12-2023 13:45,Significantly Delayed,3963.84,Card,89520,4358
304166272,34835738,29-10-2023 01:26,29-10-2023 01:37,29-10-2023 01:42,On Time,3896.33,UPI,14802,2812
1575626085,78157360,19-05-2023 13:24,19-05-2023 13:43,19-05-2023 13:39,On Time,58.59,Card,36728,9143
3945644714,92356639,16-05-2023 14:06,16-05-2023 14:23,16-05-2023 14:26,On Time,1226.18,UPI,74071,3084
8370213291,10855630,20-05-2023 14:05,20-05-2023 14:16,20-05-2023 14:30,Slightly Delayed,2721.29,Wallet,40650,3852
2185375786,46313756,25-04-2024 10:38,25-04-2024 10:58,25-04-2024 11:13,Slightly Delayed,2132.32,Card,10502,1639
1828975788,41155125,30-01-2024 13:15,30-01-2024 13:25,30-01-2024 13:32,Slightly Delayed,3658.25,Card,39589,995
4319450104,7288562,16-09-2024 09:57,16-09-2024 10:15,16-09-2024 10:21,Slightly Delayed,1968.01,Card,58079,7352
5059765199,91562028,19-10-2023 05:58,19-10-2023 06:09,19-10-2023 06:15,Slightly Delayed,3092.93,Cash,10225,2988
5360089735,21425168,04-05-2023 05:15,04-05-2023 05:25,04-05-2023 05:28,On Time,3550.74,Wallet,11907,1189
8008211695,77397957,07-09-2023 16:23,07-09-2023 16:39,07-09-2023 16:41,On Time,3773.66,Cash,5891,8657
4400031082,46682777,08-07-2023 20:42,08-07-2023 20:58,08-07-2023 20:55,On Time,765.76,Cash,85402,4314
9582738204,88312515,17-08-2023 02:50,17-08-2023 03:10,17-08-2023 03:29,Significantly Delayed,1728.25,Cash,35952,7696
1368450162,14974554,11-09-2023 00:04,11-09-2023 00:16,11-09-2023 00:13,On Time,3130.36,Card,96642,5455
56705032,63060947,16-11-2023 04:30,16-11-2023 04:40,16-11-2023 04:54,Slightly Delayed,3069.98,UPI,77287,8706
2407168640,78254569,25-07-2024 09:51,25-07-2024 10:04,25-07-2024 10:17,Slightly Delayed,1781.83,Cash,31314,1449
530588807,25722990,01-02-2024 13:40,01-02-2024 13:50,01-02-2024 14:12,Significantly Delayed,2352.13,Wallet,97484,831
9975541696,59890331,12-06-2023 22:41,12-06-2023 23:01,12-06-2023 23:10,Slightly Delayed,3990.22,UPI,65401,9000
8602707005,77673290,02-04-2024 12:58,02-04-2024 13:15,02-04-2024 13:20,On Time,2934.21,Card,18347,6189
2382595056,76377003,09-12-2023 12:30,09-12-2023 12:42,09-12-2023 12:41,On Time,227.22,Wallet,12155,2710
8056162498,11446157,08-05-2023 22:14,08-05-2023 22:27,08-05-2023 22:48,Significantly Delayed,5891.08,Card,21033,9691
4593039089,50015282,14-09-2024 07:00,14-09-2024 07:15,14-09-2024 07:20,On Time,1790.99,Card,58970,2768
7311288658,48358028,15-08-2024 15:36,15-08-2024 15:51,15-08-2024 15:51,On Time,1282.27,UPI,96125,8806
9157217130,8073518,18-06-2023 19:59,18-06-2023 20:12,18-06-2023 20:07,On Time,1448.27,Wallet,22520,8340
9328094731,77086539,21-08-2024 04:31,21-08-2024 04:43,21-08-2024 04:41,On Time,2164.86,Card,87082,8300
3259266120,35049420,08-07-2024 12:40,08-07-2024 13:00,08-07-2024 13:14,Slightly Delayed,3483.31,Cash,98390,8069
4656541041,84572019,30-10-2024 19:05,30-10-2024 19:24,30-10-2024 19:49,Significantly Delayed,87.3,Card,12258,4751
730839483,20148223,23-07-2023 23:59,24-07-2023 00:12,24-07-2023 00:08,On Time,2528.88,Cash,56532,8077
6185824257,1816969,05-08-2024 07:01,05-08-2024 07:15,05-08-2024 07:15,On Time,4093.07,UPI,1663,9890
225195662,76202036,30-08-2024 19:21,30-08-2024 19:41,30-08-2024 19:48,Slightly Delayed,284.69,Card,41237,4605
6771104541,61618079,10-05-2023 10:40,10-05-2023 10:59,10-05-2023 10:58,On Time,97.04,Cash,57250,9739
6146830622,14367270,04-10-2024 13:15,04-10-2024 13:31,04-10-2024 13:27,On Time,271.38,Cash,47626,3967
1380326453,68159723,29-08-2023 20:51,29-08-2023 21:11,29-08-2023 21:14,On Time,4991.05,Cash,81223,5301
728523620,46699982,31-08-2023 19:13,31-08-2023 19:30,31-08-2023 19:33,On Time,1394,Wallet,56472,4697
27296314,64562786,17-10-2024 16:13,17-10-2024 16:24,17-10-2024 16:46,Significantly Delayed,3866.08,UPI,97704,3986
2608278705,51945420,22-10-2023 02:28,22-10-2023 02:40,22-10-2023 02:46,Slightly Delayed,4746.82,Cash,47002,6359
6786366774,5716817,21-03-2024 02:27,21-03-2024 02:38,21-03-2024 02:35,On Time,3962.96,Card,24511,7573
5572475750,40563029,25-04-2023 09:43,25-04-2023 09:54,25-04-2023 09:55,On Time,4045.5,UPI,40263,3548
8276417383,39976965,18-06-2024 02:15,18-06-2024 02:33,18-06-2024 02:36,On Time,1938.45,Cash,12207,5288
784435014,2684440,11-10-2023 14:46,11-10-2023 14:58,11-10-2023 14:56,On Time,415.75,Cash,92792,7308
9442274046,93617659,01-09-2023 10:55,01-09-2023 11:08,01-09-2023 11:14,Slightly Delayed,229.38,UPI,54659,4120
2470025903,81420960,06-06-2024 07:57,06-06-2024 08:07,06-06-2024 08:02,On Time,3939.11,Cash,86113,5295
6774241153,29272253,23-09-2024 05:28,23-09-2024 05:46,23-09-2024 05:44,On Time,915.45,UPI,43384,1503
