campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
592170,Membership Drive,2023-09-07,Inactive,SMS,5682,206,98,2482.29,5869.94,1.53
301416,Category Promotion,2023-09-07,Inactive,Social Media,2071,780,27,1973.17,3076.52,2.84
460882,App Push Notification,2023-09-07,Premium,Email,8744,732,85,3175.86,6528.68,3.76
813257,Email Campaign,2023-09-07,Premium,SMS,7478,933,14,1401.31,6015.47,1.93
936078,Referral Program,2023-09-07,Premium,Social Media,3082,449,82,4893.32,7134.67,2.5
197914,New User Discount,2023-09-06,New Users,Email,2059,943,92,3814.3,5596.62,1.52
344824,Weekend Special,2023-09-06,Premium,SMS,4982,810,51,3617.12,9175.68,1.55
982285,Festival Offer,2023-09-06,All,SMS,6668,688,95,1540.71,5149.74,2.32
29571,Flash Sale,2023-09-06,Inactive,Email,4541,651,58,3104.47,5570.72,2.41
988307,Membership Drive,2023-09-06,New Users,SMS,7831,858,38,2432.78,5498.28,1.68
972517,Category Promotion,2023-09-06,Inactive,App,2500,323,66,4559.98,8433.06,2.36
116331,App Push Notification,2023-09-06,New Users,SMS,5713,750,31,4653.64,6835.62,3.72
850573,Email Campaign,2023-09-06,Premium,Email,5231,170,28,4040.88,3352.7,3.7
540866,Referral Program,2023-09-06,All,Social Media,6999,865,73,3065.54,7062.68,3.79
721231,New User Discount,2023-09-05,Inactive,App,5489,578,42,1939.01,9584.54,1.53
455126,Weekend Special,2023-09-05,Inactive,Social Media,2191,632,14,4562.51,7901.47,1.73
861996,Festival Offer,2023-09-05,Inactive,Social Media,5825,742,84,1356.25,5142.69,3.85
326300,Flash Sale,2023-09-05,Inactive,SMS,5412,498,86,2095.4,4682.45,3.1
751090,Membership Drive,2023-09-05,All,Social Media,1768,894,15,1047.5,2190.78,1.66
930945,Category Promotion,2023-09-05,All,App,5160,647,84,4704.62,4262.66,2.86
204831,App Push Notification,2023-09-05,New Users,Social Media,2351,872,91,2037.52,3856.05,2.38
767059,Email Campaign,2023-09-05,All,Social Media,8159,679,30,2911.55,6278.61,2.04
24677,Referral Program,2023-09-05,Inactive,Social Media,1952,346,45,3176.97,9135.1,2.27
319266,New User Discount,2023-09-04,Inactive,App,3805,756,39,1387.99,9900.82,1.74
485029,Weekend Special,2023-09-04,New Users,Email,2702,302,24,4433.0,5816.42,1.69
47508,Festival Offer,2023-09-04,New Users,Social Media,6027,844,45,1737.08,4557.93,1.58
628327,Flash Sale,2023-09-04,Inactive,App,8069,260,23,3798.22,5103.01,1.93
238629,Membership Drive,2023-09-04,Premium,Social Media,6571,985,76,2533.96,2538.48,3.99
800943,Category Promotion,2023-09-04,Inactive,SMS,1450,663,99,3943.03,8586.35,2.31
909955,App Push Notification,2023-09-04,Premium,App,4038,955,47,1136.0,7418.11,3.23
352877,Email Campaign,2023-09-04,Inactive,Social Media,5497,551,64,3466.9,5508.21,2.99
317661,Referral Program,2023-09-04,New Users,SMS,2745,247,36,3000.92,5781.56,3.23
702630,New User Discount,2023-09-03,All,Social Media,4316,937,68,1274.02,9046.37,2.95
605300,Weekend Special,2023-09-03,New Users,Social Media,9885,630,68,2514.31,5877.53,3.49
611553,Festival Offer,2023-09-03,Inactive,Email,4332,313,25,4140.24,6738.96,3.85
761584,Flash Sale,2023-09-03,Premium,Social Media,5609,952,30,4382.82,9429.18,2.07
504203,Membership Drive,2023-09-03,All,Email,3667,163,30,3682.21,8139.3,3.95
969274,Category Promotion,2023-09-03,New Users,Social Media,4588,559,94,3949.35,9575.99,2.06
906335,App Push Notification,2023-09-03,New Users,App,1340,415,42,2663.37,9462.34,3.57
237870,Email Campaign,2023-09-03,Premium,Email,3423,507,29,2395.56,3193.57,2.61
256474,Referral Program,2023-09-03,New Users,Social Media,4339,483,16,3644.89,5838.22,3.53
161360,New User Discount,2023-09-02,Inactive,Email,3836,191,42,1925.11,6039.37,2.37
650528,Weekend Special,2023-09-02,New Users,Social Media,3295,903,56,2830.0,4604.21,1.62
86830,Festival Offer,2023-09-02,Inactive,App,5856,749,48,4608.58,9997.7,3.11
882779,Flash Sale,2023-09-02,New Users,SMS,9910,666,60,2890.97,7406.48,2.64
587668,Membership Drive,2023-09-02,Inactive,SMS,1032,531,81,4889.66,4458.8,2.05
229514,Category Promotion,2023-09-02,Inactive,App,1448,598,24,3628.87,8317.05,3.51
856812,App Push Notification,2023-09-02,All,App,7791,655,80,4892.46,4098.05,2.53
87168,Email Campaign,2023-09-02,Premium,Social Media,4986,907,38,2794.01,2460.74,3.04
105122,Referral Program,2023-09-02,Premium,Email,7670,281,71,1554.87,2259.0,3.95
80123,New User Discount,2023-09-01,New Users,Social Media,5915,500,20,3919.81,9103.51,1.99
283304,Weekend Special,2023-09-01,Premium,SMS,6818,605,73,4533.01,5054.01,3.68
509107,Festival Offer,2023-09-01,Inactive,Social Media,7806,187,87,4346.98,5141.73,3.23
976425,Flash Sale,2023-09-01,New Users,App,2479,608,85,3233.46,2779.27,3.16
703372,Membership Drive,2023-09-01,New Users,Social Media,8770,361,70,1719.42,7768.21,2.86
30302,Category Promotion,2023-09-01,All,Email,5265,375,37,4831.55,4258.9,2.49
317158,App Push Notification,2023-09-01,New Users,App,1359,266,45,4858.51,3911.23,2.49
422515,Email Campaign,2023-09-01,All,Social Media,1573,665,68,3419.96,3331.68,1.95
686065,Referral Program,2023-09-01,All,Social Media,7542,320,49,3579.45,5235.52,3.0
572929,New User Discount,2023-08-31,Inactive,SMS,1693,413,22,4279.74,6535.86,1.79
861155,Weekend Special,2023-08-31,New Users,Social Media,2228,458,59,2077.29,7680.8,3.54
760043,Festival Offer,2023-08-31,Inactive,App,1952,488,64,3332.46,2614.02,3.08
891736,Flash Sale,2023-08-31,Inactive,Email,1626,867,91,3874.21,7546.12,3.42
825646,Membership Drive,2023-08-31,All,App,2919,219,58,3574.94,5808.01,3.46
839285,Category Promotion,2023-08-31,Premium,SMS,5906,202,31,2462.65,5386.51,1.59
55142,App Push Notification,2023-08-31,Inactive,Social Media,1386,117,55,3348.97,5297.35,3.99
200660,Email Campaign,2023-08-31,Premium,Email,3995,680,67,2318.83,9913.99,2.82
773923,Referral Program,2023-08-31,Premium,Social Media,4487,317,19,2760.46,7388.63,3.36
194106,New User Discount,2023-08-30,Premium,App,2119,242,17,1619.6,2406.62,2.3
162830,Weekend Special,2023-08-30,New Users,Email,6017,487,72,4328.26,2841.93,1.67
124902,Festival Offer,2023-08-30,Premium,SMS,5771,489,30,3234.95,9176.67,2.3
154428,Flash Sale,2023-08-30,New Users,Social Media,6248,871,49,2633.53,9145.57,3.83
430606,Membership Drive,2023-08-30,Inactive,App,3369,599,100,4661.71,2642.93,1.91
425494,Category Promotion,2023-08-30,New Users,Social Media,8648,790,72,4581.84,5509.36,2.67
154348,App Push Notification,2023-08-30,New Users,Social Media,1286,385,23,2358.77,6025.82,2.86
215459,Email Campaign,2023-08-30,All,Social Media,2800,900,60,4334.2,3074.38,1.87
203812,Referral Program,2023-08-30,Inactive,Email,3531,965,55,3488.64,9934.26,1.51
103345,New User Discount,2023-08-29,All,Social Media,7032,592,44,1387.31,6623.74,3.36
829169,Weekend Special,2023-08-29,New Users,SMS,4739,522,31,1403.91,3915.71,1.89
880618,Festival Offer,2023-08-29,New Users,App,5419,367,72,2517.43,4337.99,2.64
360335,Flash Sale,2023-08-29,All,SMS,5288,697,57,2111.86,5190.13,2.01
684280,Membership Drive,2023-08-29,Premium,Email,7166,535,90,1052.86,9528.82,2.22
411722,Category Promotion,2023-08-29,New Users,Social Media,5104,786,79,1124.87,7328.83,1.73
150996,App Push Notification,2023-08-29,New Users,Social Media,8946,692,52,3978.74,2476.27,1.86
412461,Email Campaign,2023-08-29,Premium,SMS,5916,435,43,1894.16,6400.34,2.52
660077,Referral Program,2023-08-29,Premium,Email,4435,211,67,2858.43,5458.02,2.61
393050,New User Discount,2023-08-28,New Users,App,7398,192,31,3417.07,5464.42,3.4
714585,Weekend Special,2023-08-28,Premium,App,9554,320,35,4342.04,7017.7,3.23
690136,Festival Offer,2023-08-28,New Users,SMS,3315,852,49,4864.26,2740.43,3.73
741002,Flash Sale,2023-08-28,Inactive,SMS,4621,844,76,4537.48,9463.52,1.7
27481,Membership Drive,2023-08-28,Inactive,App,5332,613,63,3368.16,6807.1,2.0
981294,Category Promotion,2023-08-28,New Users,Email,2727,431,88,3155.94,7180.35,2.13
957924,App Push Notification,2023-08-28,All,Social Media,2317,401,13,1000.63,6444.48,3.61
695839,Email Campaign,2023-08-28,All,Email,4456,260,86,4739.19,4918.62,3.16
706792,Referral Program,2023-08-28,New Users,Social Media,5353,803,99,3304.96,5685.07,3.9
430217,New User Discount,2023-08-27,Premium,SMS,8328,885,40,4517.52,9471.13,2.33
337480,Weekend Special,2023-08-27,New Users,SMS,1324,339,21,3910.95,4408.03,3.43
561344,Festival Offer,2023-08-27,Inactive,SMS,9734,994,48,3256.52,2572.14,3.6
140583,Flash Sale,2023-08-27,Inactive,SMS,4579,473,60,1561.47,2918.8,2.24
415616,Membership Drive,2023-08-27,All,App,8239,368,88,2381.57,3230.69,3.63
519264,Category Promotion,2023-08-27,Premium,SMS,8700,598,37,2492.1,7021.86,2.23
556631,App Push Notification,2023-08-27,Premium,SMS,5793,301,12,2783.96,5975.3,1.68
753766,Email Campaign,2023-08-27,New Users,SMS,6045,978,20,1220.0,2159.15,2.69
996107,Referral Program,2023-08-27,Premium,App,4018,959,72,2634.45,2478.36,2.57
271129,New User Discount,2023-08-26,New Users,Social Media,8873,623,90,2695.32,8170.46,2.69
930029,Weekend Special,2023-08-26,Premium,Social Media,6337,222,24,4168.52,8798.19,3.19
412610,Festival Offer,2023-08-26,Inactive,Email,6990,518,15,3303.48,2832.59,2.99
57826,Flash Sale,2023-08-26,Inactive,App,9963,378,65,3456.51,6331.38,1.91
91928,Membership Drive,2023-08-26,Premium,Email,2307,932,49,3722.31,6958.92,3.09
12026,Category Promotion,2023-08-26,All,SMS,5024,902,52,4855.37,2766.15,3.47
284949,App Push Notification,2023-08-26,Premium,SMS,3721,764,35,1857.89,8825.54,3.54
987272,Email Campaign,2023-08-26,Premium,Email,2381,879,93,1079.14,3374.52,2.11
513464,Referral Program,2023-08-26,All,SMS,4174,822,71,1449.28,7741.35,3.37
137315,New User Discount,2023-08-25,Inactive,SMS,6830,341,35,2386.12,3053.62,2.07
818907,Weekend Special,2023-08-25,All,Social Media,2062,406,43,2181.33,2479.41,2.21
631938,Festival Offer,2023-08-25,New Users,Social Media,8811,429,24,1351.88,8169.17,3.99
374941,Flash Sale,2023-08-25,Inactive,Social Media,2943,354,30,3319.28,9849.21,3.14
85521,Membership Drive,2023-08-25,All,App,2409,419,71,2333.39,8086.16,1.79
670167,Category Promotion,2023-08-25,Inactive,App,1790,696,40,1231.51,8373.48,3.37
51227,App Push Notification,2023-08-25,Inactive,App,8679,337,78,2001.44,9570.07,2.51
746943,Email Campaign,2023-08-25,New Users,SMS,4460,655,27,2331.31,3872.05,3.85
396352,Referral Program,2023-08-25,Inactive,Email,2923,266,12,1480.41,2450.8,2.41
947325,New User Discount,2023-08-24,New Users,App,2053,650,73,1460.27,4472.37,3.02
127643,Weekend Special,2023-08-24,Inactive,SMS,6510,325,82,2874.48,6035.6,3.55
788458,Festival Offer,2023-08-24,Premium,App,1921,884,26,4017.66,2171.45,3.81
385414,Flash Sale,2023-08-24,New Users,App,5230,727,71,3359.51,6451.21,1.87
586222,Membership Drive,2023-08-24,New Users,SMS,8250,452,76,3007.8,5360.43,2.74
222959,Category Promotion,2023-08-24,Premium,Email,2722,148,11,1428.35,6360.14,3.1
59171,App Push Notification,2023-08-24,New Users,Social Media,1664,322,65,3118.5,6727.77,3.89
521349,Email Campaign,2023-08-24,Inactive,SMS,5393,305,99,1031.78,6586.7,3.94
851845,Referral Program,2023-08-24,Inactive,SMS,7262,317,41,4082.7,2086.26,2.71
910968,New User Discount,2023-08-23,Premium,SMS,6960,612,14,3670.76,8807.53,2.66
533817,Weekend Special,2023-08-23,Premium,SMS,9258,385,33,1751.4,9605.41,3.75
987117,Festival Offer,2023-08-23,All,App,9103,465,63,1468.23,3638.79,2.86
608518,Flash Sale,2023-08-23,Premium,Social Media,1464,613,42,3138.87,3012.84,2.02
646137,Membership Drive,2023-08-23,Inactive,SMS,4939,612,86,3682.44,2933.37,3.48
132207,Category Promotion,2023-08-23,All,Social Media,9930,339,87,3666.47,7439.04,2.1
984926,App Push Notification,2023-08-23,All,Email,3493,151,45,3492.56,8335.5,3.84
579259,Email Campaign,2023-08-23,All,SMS,1587,503,22,4865.85,4875.06,2.12
447219,Referral Program,2023-08-23,Inactive,App,2281,466,41,1256.32,5274.74,2.45
334105,New User Discount,2023-08-22,Inactive,App,3988,475,40,1510.27,9806.78,3.5
150592,Weekend Special,2023-08-22,Inactive,App,9300,358,64,2321.67,2070.92,2.03
129727,Festival Offer,2023-08-22,Inactive,App,3776,778,14,1093.74,6764.11,1.58
191098,Flash Sale,2023-08-22,Premium,Email,9402,856,24,1117.84,2818.65,2.98
64010,Membership Drive,2023-08-22,Inactive,Email,5172,334,38,4124.97,4857.37,2.25
669008,Category Promotion,2023-08-22,Premium,Email,5257,830,40,1473.3,5570.11,2.11
34023,App Push Notification,2023-08-22,Inactive,App,9525,838,36,2764.83,6599.28,2.68
597394,Email Campaign,2023-08-22,Premium,Social Media,3164,217,59,4075.72,8149.88,1.8
873522,Referral Program,2023-08-22,Inactive,App,7418,504,29,4140.24,7467.03,2.66
472255,New User Discount,2023-08-21,Premium,Social Media,4608,975,66,2032.97,2351.02,3.74
157365,Weekend Special,2023-08-21,Inactive,SMS,9529,142,52,2021.16,5152.99,2.12
998178,Festival Offer,2023-08-21,All,Social Media,8159,623,61,4361.27,7463.45,3.54
528128,Flash Sale,2023-08-21,New Users,Social Media,2165,707,72,4340.43,9642.86,3.4
831864,Membership Drive,2023-08-21,Premium,Social Media,8545,724,86,2978.52,2882.95,2.28
413620,Category Promotion,2023-08-21,Premium,App,9427,944,17,1370.09,2840.27,2.23
926807,App Push Notification,2023-08-21,Inactive,SMS,3827,967,46,2355.46,3802.1,2.69
677917,Email Campaign,2023-08-21,New Users,Email,8699,636,75,2514.31,5311.97,1.76
429935,Referral Program,2023-08-21,All,SMS,7253,995,32,3694.09,9026.21,2.99
136959,New User Discount,2023-08-20,Premium,Email,3441,802,36,1837.83,3310.66,2.75
729669,Weekend Special,2023-08-20,Premium,SMS,3578,584,27,2500.34,6201.55,3.14
681350,Festival Offer,2023-08-20,Inactive,Social Media,6261,772,23,2235.3,9223.4,3.06
801601,Flash Sale,2023-08-20,Premium,Email,4655,134,68,3724.59,5057.9,3.58
625499,Membership Drive,2023-08-20,New Users,App,8594,637,78,4311.64,9672.83,3.91
72339,Category Promotion,2023-08-20,Inactive,SMS,1553,700,54,1819.45,5355.32,2.54
54688,App Push Notification,2023-08-20,Inactive,Email,7507,824,77,2677.33,2505.37,2.47
401119,Email Campaign,2023-08-20,All,Email,9064,373,61,2231.94,5789.21,2.27
14119,Referral Program,2023-08-20,All,App,6316,636,32,4317.64,7810.08,1.97
793911,New User Discount,2023-08-19,Inactive,SMS,4204,151,75,1246.11,8361.56,1.81
781150,Weekend Special,2023-08-19,Premium,Social Media,6832,882,93,4679.47,6198.03,1.6
238524,Festival Offer,2023-08-19,All,Social Media,4639,438,23,3256.5,8640.18,2.12
84654,Flash Sale,2023-08-19,All,App,5840,384,81,1923.51,5169.6,3.08
416404,Membership Drive,2023-08-19,New Users,Social Media,6449,141,41,4317.71,7867.67,2.61
57578,Category Promotion,2023-08-19,Inactive,Social Media,2159,866,83,1404.28,8691.79,2.13
270672,App Push Notification,2023-08-19,All,Email,2556,687,33,1108.34,2393.88,2.82
660276,Email Campaign,2023-08-19,All,Email,9373,943,37,2416.12,4615.16,3.23
953508,Referral Program,2023-08-19,All,Social Media,6278,370,84,2908.68,4366.14,3.51
847370,New User Discount,2023-08-18,Premium,Email,2381,900,44,4340.1,2027.37,2.68
299460,Weekend Special,2023-08-18,New Users,Social Media,1676,938,72,4299.94,5669.64,2.77
555322,Festival Offer,2023-08-18,New Users,App,1881,159,43,3015.23,9463.13,2.39
967086,Flash Sale,2023-08-18,New Users,Social Media,5098,907,11,3093.04,4832.68,3.39
372123,Membership Drive,2023-08-18,Inactive,Social Media,2065,340,55,4051.39,2457.87,3.41
153926,Category Promotion,2023-08-18,All,Social Media,2410,828,85,2030.76,2821.65,2.75
506275,App Push Notification,2023-08-18,All,SMS,5446,646,94,2235.85,7334.36,3.52
592006,Email Campaign,2023-08-18,Premium,SMS,1590,664,64,1977.13,3210.89,2.18
690314,Referral Program,2023-08-18,Inactive,App,4114,501,18,2356.75,3196.24,3.25
165951,New User Discount,2023-08-17,All,Social Media,2869,464,86,1908.74,5719.19,3.2
784961,Weekend Special,2023-08-17,Inactive,App,6324,506,17,4352.2,2991.84,3.28
619617,Festival Offer,2023-08-17,New Users,Social Media,8367,574,41,1538.52,7531.27,3.52
592050,Flash Sale,2023-08-17,Premium,SMS,7435,989,81,2662.49,5962.38,1.77
852423,Membership Drive,2023-08-17,All,Email,8938,402,66,2832.76,8463.65,3.08
790005,Category Promotion,2023-08-17,Inactive,Social Media,6334,313,16,1568.47,3259.63,3.21
685868,App Push Notification,2023-08-17,Premium,Social Media,7343,747,95,1440.9,2053.47,3.58
481246,Email Campaign,2023-08-17,All,SMS,2778,575,49,1093.5,2021.55,2.29
844990,Referral Program,2023-08-17,Inactive,SMS,7887,298,82,4905.28,2286.68,2.04
313781,New User Discount,2023-08-16,All,Email,8091,787,34,3474.53,3155.86,3.01
78015,Weekend Special,2023-08-16,All,App,5670,495,74,3211.97,4958.56,3.61
578359,Festival Offer,2023-08-16,Premium,Social Media,6110,250,28,1634.68,9896.85,2.69
911645,Flash Sale,2023-08-16,Inactive,App,6322,691,68,3482.46,9269.22,1.65
991861,Membership Drive,2023-08-16,All,SMS,4694,790,32,1185.26,2972.0,3.29
615466,Category Promotion,2023-08-16,New Users,Social Media,8050,147,20,3559.0,4562.43,1.61
212347,App Push Notification,2023-08-16,Inactive,Social Media,9821,539,93,3033.82,3984.66,2.1
246787,Email Campaign,2023-08-16,All,Email,9711,775,66,2326.47,7646.81,2.37
458854,Referral Program,2023-08-16,Premium,Email,2371,902,45,3577.08,6019.16,1.96
32945,New User Discount,2023-08-15,Inactive,Social Media,6291,259,30,4143.86,9811.63,2.34
559729,Weekend Special,2023-08-15,New Users,App,8091,493,70,1716.52,2860.72,2.9
272663,Festival Offer,2023-08-15,New Users,Email,6951,595,41,1389.26,2671.0,1.82
474425,Flash Sale,2023-08-15,Premium,App,2036,724,49,2680.23,7202.1,1.51
523854,Membership Drive,2023-08-15,Inactive,Social Media,1163,742,88,2688.15,7755.84,2.25
947389,Category Promotion,2023-08-15,New Users,App,8771,134,100,3701.46,9617.18,1.8
326770,App Push Notification,2023-08-15,All,App,8155,360,67,1816.43,9496.53,3.92
222822,Email Campaign,2023-08-15,All,Social Media,3401,705,76,3055.59,2323.13,3.83
218348,Referral Program,2023-08-15,All,Social Media,3359,395,10,4341.71,6635.9,3.53
769223,New User Discount,2023-08-14,All,Social Media,2292,542,77,3200.69,8130.42,3.1
379895,Weekend Special,2023-08-14,Inactive,Social Media,9167,548,47,4404.67,2770.87,1.8
450475,Festival Offer,2023-08-14,New Users,Email,9492,131,91,3233.9,3478.3,2.65
292828,Flash Sale,2023-08-14,New Users,Social Media,5381,315,28,4401.26,9106.69,3.78
520071,Membership Drive,2023-08-14,All,App,9556,585,33,4563.92,6708.94,3.41
245952,Category Promotion,2023-08-14,All,Social Media,4104,796,46,1690.16,5000.69,3.19
808280,App Push Notification,2023-08-14,New Users,App,2759,109,98,4967.12,2558.98,3.89
31613,Email Campaign,2023-08-14,All,Email,4449,179,15,4941.74,5093.66,3.08
331708,Referral Program,2023-08-14,New Users,Email,3899,598,89,1965.68,5216.7,1.52
163963,New User Discount,2023-08-13,New Users,App,3396,281,42,4140.55,5358.68,2.66
160462,Weekend Special,2023-08-13,New Users,App,6929,254,86,3471.27,8306.67,3.97
38843,Festival Offer,2023-08-13,Inactive,SMS,9048,829,44,3993.33,4005.01,3.49
801917,Flash Sale,2023-08-13,New Users,Email,7561,922,41,4793.8,4058.88,1.85
126647,Membership Drive,2023-08-13,Inactive,App,5634,901,57,4438.87,6195.07,3.91
490143,Category Promotion,2023-08-13,New Users,SMS,9843,808,52,3089.55,6218.62,2.57
746785,App Push Notification,2023-08-13,All,App,5783,424,69,3608.57,9343.6,1.51
589241,Email Campaign,2023-08-13,New Users,SMS,6496,370,28,4102.73,9390.05,2.01
905565,Referral Program,2023-08-13,New Users,Email,4145,174,45,3326.39,2633.95,2.71
217989,New User Discount,2023-08-12,New Users,Email,6867,556,20,4054.28,3646.23,3.14
771245,Weekend Special,2023-08-12,Inactive,Social Media,8313,294,77,4696.57,3360.12,3.49
410330,Festival Offer,2023-08-12,New Users,Email,1915,214,20,1270.59,5950.52,3.73
691771,Flash Sale,2023-08-12,All,SMS,7088,863,60,4075.48,3468.76,2.46
988286,Membership Drive,2023-08-12,New Users,SMS,4805,981,73,2049.84,3734.38,1.55
398697,Category Promotion,2023-08-12,All,Email,9881,730,91,1534.22,7932.63,3.15
76606,App Push Notification,2023-08-12,New Users,Social Media,8123,413,79,3282.08,2134.85,1.57
834760,Email Campaign,2023-08-12,All,SMS,4895,234,75,1753.65,4052.43,2.8
419977,Referral Program,2023-08-12,New Users,Email,2849,339,94,4542.97,5136.8,3.85
580064,New User Discount,2023-08-11,Premium,Social Media,7135,519,16,1519.15,9709.16,3.83
570143,Weekend Special,2023-08-11,New Users,App,4271,482,19,4232.01,2789.59,3.42
341388,Festival Offer,2023-08-11,New Users,Email,1322,387,95,4808.4,8510.07,3.19
468655,Flash Sale,2023-08-11,All,Email,8302,777,69,3357.2,6681.98,3.11
382977,Membership Drive,2023-08-11,Inactive,Social Media,3763,560,32,3609.68,3380.03,2.44
54478,Category Promotion,2023-08-11,All,Email,1554,250,34,4320.04,6871.28,1.75
54804,App Push Notification,2023-08-11,All,SMS,1376,559,33,2535.0,6952.36,3.89
735377,Email Campaign,2023-08-11,New Users,Social Media,4887,850,86,4925.8,5271.34,1.93
162178,Referral Program,2023-08-11,Premium,App,1793,722,87,3745.09,2785.86,3.47
279346,New User Discount,2023-08-10,New Users,SMS,9320,779,33,1776.11,6003.37,2.63
624863,Weekend Special,2023-08-10,New Users,App,1300,371,84,3295.4,5681.37,2.8
563698,Festival Offer,2023-08-10,Premium,SMS,4537,555,76,2162.83,2867.1,2.38
410130,Flash Sale,2023-08-10,Inactive,Social Media,9469,790,71,3840.21,3600.14,2.7
893886,Membership Drive,2023-08-10,Inactive,Social Media,3342,677,84,3650.81,5499.66,2.89
458622,Category Promotion,2023-08-10,All,Email,9661,485,15,4573.44,6586.53,2.58
960222,App Push Notification,2023-08-10,Inactive,Social Media,1630,519,25,1931.79,3896.74,3.71
896548,Email Campaign,2023-08-10,Inactive,App,3928,381,34,2256.14,8824.29,3.79
123626,Referral Program,2023-08-10,Premium,App,6959,646,56,3557.13,6057.6,3.55
842644,New User Discount,2023-08-09,Premium,SMS,2898,252,83,1013.78,5049.05,1.71
65073,Weekend Special,2023-08-09,All,App,7298,356,54,1554.1,5678.05,3.07
287582,Festival Offer,2023-08-09,Inactive,App,2836,350,24,4675.14,9241.76,2.88
701871,Flash Sale,2023-08-09,All,App,8950,193,24,1831.04,4424.03,1.95
706486,Membership Drive,2023-08-09,Premium,App,2090,979,34,2575.58,2933.72,3.52
105015,Category Promotion,2023-08-09,Inactive,App,6088,504,21,1001.72,2793.26,1.84
543841,App Push Notification,2023-08-09,New Users,SMS,1777,516,97,1848.09,2921.51,3.49
578542,Email Campaign,2023-08-09,Premium,SMS,7798,975,79,2237.73,2240.52,2.33
812201,Referral Program,2023-08-09,Premium,Social Media,6501,948,62,4170.25,8293.45,3.33
79956,New User Discount,2023-08-08,Premium,App,7471,645,17,1878.52,9074.59,2.46
286922,Weekend Special,2023-08-08,Inactive,Email,4611,123,36,1818.72,3706.82,2.37
121438,Festival Offer,2023-08-08,All,Email,7547,935,85,3932.22,5921.09,2.97
342,Flash Sale,2023-08-08,New Users,Social Media,6335,277,43,2900.46,7711.31,2.34
44688,Membership Drive,2023-08-08,New Users,SMS,8947,553,33,4927.43,5439.27,1.69
990057,Category Promotion,2023-08-08,New Users,App,2835,296,44,1908.19,2900.03,1.71
892504,App Push Notification,2023-08-08,Inactive,SMS,6475,239,37,4464.94,9041.61,3.46
1676,Email Campaign,2023-08-08,Inactive,SMS,8311,894,73,3911.44,4606.78,1.67
203186,Referral Program,2023-08-08,Inactive,Email,1831,626,60,2250.59,6282.18,2.76
865174,New User Discount,2023-08-07,Premium,Email,2657,189,72,4458.07,9381.62,1.72
815641,Weekend Special,2023-08-07,New Users,Email,4570,562,25,1753.52,3412.55,3.09
908905,Festival Offer,2023-08-07,Premium,SMS,5140,782,26,2969.52,2188.62,3.02
296871,Flash Sale,2023-08-07,Inactive,Email,8428,721,54,4303.18,2280.54,3.5
2257,Membership Drive,2023-08-07,All,SMS,8313,563,92,3118.89,6790.26,3.35
147242,Category Promotion,2023-08-07,New Users,SMS,4133,946,31,3272.29,2319.46,3.97
881795,App Push Notification,2023-08-07,New Users,App,4292,736,33,4990.53,5971.19,2.57
36599,Email Campaign,2023-08-07,All,SMS,6856,624,24,1352.03,5185.23,3.42
454884,Referral Program,2023-08-07,New Users,SMS,5771,600,79,3443.96,8600.59,2.18
789958,New User Discount,2023-08-06,Premium,Email,5820,179,24,4021.15,8011.69,1.83
331583,Weekend Special,2023-08-06,Inactive,Email,6494,573,19,1003.75,5794.51,1.52
264152,Festival Offer,2023-08-06,Premium,App,7776,507,68,4873.0,8722.95,1.5
663338,Flash Sale,2023-08-06,Premium,Social Media,8498,282,67,1182.47,2249.43,3.5
292613,Membership Drive,2023-08-06,Inactive,App,7615,306,86,2602.97,9814.64,2.11
165721,Category Promotion,2023-08-06,Premium,Email,5440,548,33,3339.81,8838.86,2.64
291690,App Push Notification,2023-08-06,New Users,Email,9646,230,46,4147.91,3456.48,3.32
141912,Email Campaign,2023-08-06,New Users,Social Media,6280,490,29,3297.65,3612.51,2.06
951802,Referral Program,2023-08-06,All,App,6427,908,88,2898.03,6362.94,2.64
956866,New User Discount,2023-08-05,New Users,App,2795,314,53,2589.78,7130.22,1.85
958651,Weekend Special,2023-08-05,Premium,SMS,5991,177,44,1136.34,9857.59,3.37
824269,Festival Offer,2023-08-05,Premium,Email,1461,238,89,3581.12,6797.19,2.75
469496,Flash Sale,2023-08-05,All,App,5835,528,82,4361.38,3264.48,3.6
391514,Membership Drive,2023-08-05,All,SMS,9987,165,84,3531.2,3449.87,2.26
855731,Category Promotion,2023-08-05,Inactive,App,6188,127,47,4520.91,8288.16,3.91
921583,App Push Notification,2023-08-05,New Users,Social Media,8265,439,44,4903.17,4904.57,2.01
543753,Email Campaign,2023-08-05,New Users,SMS,5041,412,64,4690.66,6420.49,3.39
117821,Referral Program,2023-08-05,Premium,Social Media,2309,101,86,4051.48,6889.28,1.66
68222,New User Discount,2023-08-04,New Users,Email,9199,522,45,4995.9,5574.35,3.71
197166,Weekend Special,2023-08-04,Inactive,SMS,1468,856,59,1832.01,5603.77,3.27
150537,Festival Offer,2023-08-04,New Users,SMS,2493,197,57,3063.6,9969.7,2.96
198711,Flash Sale,2023-08-04,Premium,Social Media,3577,657,86,1703.35,5200.17,2.69
726780,Membership Drive,2023-08-04,New Users,Email,4068,925,20,3395.34,8207.71,2.85
18837,Category Promotion,2023-08-04,Inactive,Social Media,2576,489,45,2551.26,8846.3,3.99
