Date,ProductID,StockQuantity
2022-07-09,148,907
2022-06-27,337,822
2024-01-06,126,26
2021-12-03,239,846
2022-07-22,226,821
2022-03-25,79,33
2023-10-07,247,783
2024-06-07,84,537
2024-06-21,450,964
2024-04-28,42,947
2023-07-27,144,981
2022-06-12,354,246
2023-04-21,425,106
2024-11-17,237,766
2024-08-28,156,253
2023-10-07,376,27
2023-09-19,188,337
2023-02-03,431,316
2024-11-26,325,4
2023-07-25,127,137
2022-12-18,452,928
2024-06-30,121,232
2024-03-17,111,90
2024-08-06,369,566
2022-11-02,413,144
2022-04-06,240,293
2024-11-15,33,171
2024-07-29,393,143
2024-03-04,88,550
2022-09-19,355,991
2024-06-03,306,458
2023-06-02,128,338
2022-09-20,359,712
2022-08-17,417,127
2024-08-24,411,245
2024-02-26,442,188
2023-04-24,401,187
2022-07-31,361,455
2022-01-09,244,647
2024-10-08,429,101
2023-04-08,309,161
2024-11-03,161,196
2024-07-31,298,946
2022-03-26,162,521
2024-07-06,130,632
2023-01-29,461,807
2022-01-17,300,573
2022-03-31,305,749
2022-12-23,202,642
2022-12-14,441,499
2023-03-14,306,31
2023-09-05,165,990
2022-02-24,9,96
2024-04-13,163,562
2022-06-03,11,261
2023-01-14,331,185
2023-09-12,311,13
2024-06-25,407,639
2022-08-26,360,557
2022-03-03,197,396
2024-02-04,99,254
2022-09-28,23,216
2022-11-21,496,460
2024-03-31,109,603
2024-08-05,407,603
2023-07-08,376,124
2024-02-07,76,877
2021-12-05,301,176
2024-07-27,443,553
2024-09-29,241,610
2024-02-09,84,822
2024-09-22,344,2
2023-04-08,147,94
2023-04-20,330,728
2024-09-25,433,110
2022-12-03,472,135
2023-07-10,210,370
2022-02-25,252,13
2024-06-02,374,414
2024-04-08,116,189
2024-06-06,133,680
2024-11-17,40,244
2022-06-16,82,43
2024-05-16,120,388
2022-01-15,394,654
2024-11-03,261,519
2024-04-12,159,426
2023-02-26,247,571
2022-06-02,166,600
2022-05-06,172,248
2023-07-17,438,725
2024-11-26,265,388
2024-03-05,481,447
2023-11-05,181,105
2022-11-16,346,573
2022-05-31,306,640
2022-05-29,415,689
2023-10-08,178,755
2022-01-05,295,717
2022-07-04,15,731
2023-08-31,203,932
2023-01-23,108,349
2022-09-03,135,601
2022-09-06,161,596
2024-01-01,239,141
2023-07-28,184,583
2023-04-18,13,217
2023-11-01,31,410
2024-09-29,278,220
2023-01-03,265,365
2023-02-26,85,495
2023-10-01,191,346
2023-09-17,450,175
2024-11-26,47,462
2022-07-07,307,590
2024-05-14,85,338
2024-09-11,284,413
2022-02-04,314,571
2022-09-21,242,883
2022-02-07,238,353
2023-09-07,230,941
2022-05-22,113,63
2023-10-24,324,627
2024-09-14,112,545
2024-08-10,153,497
2024-01-06,26,988
2022-01-18,330,703
2022-01-15,258,518
2023-02-09,486,738
2022-08-31,446,401
2023-04-27,340,192
2024-10-17,415,932
2024-07-21,195,890
2024-08-20,326,325
2022-11-21,451,519
2023-07-23,85,210
2024-04-07,280,951
2022-05-23,439,170
2023-08-12,42,321
2023-11-26,365,265
2023-11-15,23,90
2022-07-17,151,479
2022-10-29,300,164
2022-09-16,382,536
2022-07-18,156,927
2022-10-03,74,15
2023-05-13,359,21
2024-02-22,160,38
2024-08-23,184,891
2023-02-23,408,759
2022-12-02,112,487
2023-12-26,327,930
2022-11-23,104,712
2024-11-02,101,954
2024-11-04,373,382
2024-08-07,61,151
2024-09-29,52,205
2024-10-20,247,905
2022-11-08,195,901
2022-03-17,174,99
2023-01-17,443,591
2022-12-08,31,668
2024-09-13,490,346
2024-07-02,287,3
2024-06-18,237,24
2023-10-15,18,859
2023-03-20,141,80
2022-09-09,149,313
2022-06-24,68,212
2023-09-08,397,72
2023-06-18,237,390
2022-07-29,20,647
2022-01-24,493,195
2023-08-15,441,478
2023-10-05,9,692
2023-03-10,326,278
2023-10-23,356,631
2023-08-19,438,65
2022-06-17,222,355
2023-05-06,87,794
2024-07-28,461,566
2024-10-09,490,518
2023-05-15,428,699
2024-03-08,235,93
2022-04-12,139,503
2022-09-20,415,361
2023-12-01,332,703
2023-07-26,381,719
2022-10-01,121,20
2022-11-10,252,645
2023-11-06,113,338
2022-02-11,236,810
2023-05-03,357,304
2024-07-18,131,24
2023-09-06,399,321
2022-05-03,482,3
2022-10-12,451,47
2023-03-03,101,960
2024-01-13,205,956
2023-07-17,186,899
2022-08-18,364,962
2024-07-02,242,14
2024-05-22,137,363
2023-02-19,362,201
2022-09-12,492,752
2023-03-03,70,256
2024-03-16,132,490
2024-08-22,218,720
2022-11-17,99,619
2022-12-30,187,888
2022-09-28,443,120
2023-07-10,493,542
2023-12-16,493,726
2023-09-11,42,380
2023-03-09,101,978
2022-08-01,15,958
2022-02-06,29,550
2023-10-06,427,958
2023-07-19,160,119
2023-09-29,456,956
2023-02-05,135,15
2022-06-17,16,110
2022-12-03,144,50
2023-03-18,348,61
2023-07-19,191,82
2023-04-04,121,10
2022-03-19,170,209
2023-12-30,247,709
2023-01-11,351,340
2023-11-05,55,669
2023-07-01,38,333
2022-11-10,117,337
2024-01-23,70,448
2022-12-30,19,264
2024-10-27,343,338
2023-08-27,369,461
2022-08-31,233,994
2024-04-15,222,402
2023-06-03,319,926
2024-08-08,1,896
2022-08-15,166,475
2024-05-07,294,400
2023-08-22,493,281
2022-07-20,436,985
2024-02-18,474,896
2023-04-17,457,438
2022-07-28,44,613
2022-03-31,19,921
2024-08-03,383,665
2024-11-23,220,64
2023-11-15,49,337
2022-07-02,10,237
2022-03-01,350,671
2022-11-20,320,714
2022-06-20,15,553
2024-07-18,286,802
2022-03-20,381,302
2022-09-27,372,889
2024-02-04,457,409
2023-12-17,430,398
2022-01-07,221,441
2022-10-03,353,921
2024-09-02,438,37
2022-07-26,354,342
2024-11-14,453,875
2023-02-23,372,324
2021-12-11,62,242
2024-06-21,271,548
2024-08-12,100,2
2022-10-29,97,81
2024-08-04,424,360
2022-07-09,302,571
2022-12-31,319,356
2023-08-23,406,98
2023-11-20,467,16
2022-10-27,498,580
2024-04-17,8,904
2023-04-06,408,447
2022-06-19,102,896
2022-06-06,192,321
2024-05-15,82,574
2022-08-27,379,41
2023-04-06,454,572
2023-04-08,31,234
2022-03-07,150,552
2024-02-24,457,289
2023-12-14,264,951
2023-04-27,445,140
2024-06-09,459,616
2022-03-29,334,113
2024-03-25,485,294
2023-06-16,103,375
2024-04-17,279,332
2023-06-09,46,980
2023-08-06,243,2
2023-02-08,385,849
2022-05-27,410,348
2022-09-26,315,867
2022-03-21,332,128
2024-11-19,193,632
2024-03-27,209,681
2024-07-21,70,439
2022-03-12,176,37
2022-04-29,391,892
2022-07-09,485,654
2024-04-15,177,405
2023-09-29,426,957
2024-05-24,321,147
2022-11-02,406,491
2024-02-24,337,489
2023-12-24,296,806
2023-11-20,361,817
2022-01-17,152,769
2024-08-12,6,179
2022-02-03,491,556
2022-06-24,10,885
2022-04-24,410,844
2023-12-27,208,10
2022-02-07,75,674
2022-07-13,291,685
2023-11-06,254,504
2024-02-09,211,718
2024-04-22,241,614
2022-03-27,365,269
2023-09-14,254,908
2023-01-19,288,972
2022-07-01,208,844
2023-04-19,292,941
2023-05-27,66,859
2024-03-03,34,843
2022-12-28,210,382
2022-01-01,365,361
2022-12-01,370,571
2023-06-12,221,185
2024-01-07,117,31
2022-02-02,209,611
2023-09-22,251,208
2024-04-21,31,249
2024-07-29,26,383
2022-10-09,379,195
2023-12-08,424,34
2024-03-30,374,553
2023-03-08,211,444
2022-06-10,297,229
2022-04-23,258,420
2023-05-06,415,297
2023-10-09,469,461
2023-02-10,354,439
2022-12-08,139,826
2023-06-28,306,634
2023-07-08,90,250
2024-04-17,333,876
2021-12-31,204,706
2023-01-28,287,369
2021-12-27,379,529
2024-04-23,453,549
2024-10-21,138,892
2022-01-10,430,585
2022-04-23,432,320
2022-02-03,14,485
2022-04-10,484,29
2024-04-04,233,24
2021-12-21,310,739
2024-09-25,401,108
2022-09-09,186,208
2023-10-09,389,240
2024-01-02,383,234
2023-12-05,95,395
2022-04-21,105,480
2022-08-18,469,499
2022-09-18,450,381
2024-06-06,347,755
2022-11-28,478,13
2024-03-24,456,443
2022-08-11,46,202
2022-04-08,9,512
2022-10-26,485,970
2024-01-29,431,621
2023-03-20,384,692
2023-05-21,386,166
2023-08-08,405,824
2024-03-01,50,758
2024-09-05,123,580
2023-03-17,191,687
2024-06-12,382,582
2023-03-03,299,17
2023-12-05,498,699
2022-07-12,360,300
2022-10-09,87,285
2022-06-03,175,154
2023-12-15,431,917
2024-11-10,251,535
2022-07-23,272,15
2024-01-06,479,488
2023-03-18,150,527
2022-11-24,80,903
2022-03-19,212,700
2021-12-09,413,477
2024-09-11,468,212
2024-08-25,91,427
2023-01-04,260,642
2024-07-11,468,634
2023-09-06,139,549
2024-06-29,277,225
2022-02-21,145,495
2024-07-08,492,959
2024-09-20,137,152
2023-04-13,103,836
2023-12-10,175,211
2022-12-07,305,989
2023-11-05,184,874
2022-06-08,48,750
2024-11-15,404,819
2022-04-27,73,973
2022-06-06,475,17
2024-07-18,212,622
2022-12-18,64,412
2024-01-17,404,655
2022-04-25,145,208
2024-10-12,160,426
2022-03-04,157,652
2024-06-05,91,585
2024-04-18,152,102
2022-06-16,372,421
2023-11-12,499,352
2023-04-26,110,514
2024-01-18,481,798
2024-04-01,287,763
2022-03-12,387,495
2022-11-21,214,259
2023-07-29,415,870
2023-12-08,155,800
2024-05-07,25,871
2023-03-21,154,777
2024-02-02,432,13
2022-11-22,311,206
2022-11-16,420,833
2023-08-02,136,342
2023-09-28,488,909
2022-05-10,4,188
2023-01-02,496,884
2024-04-03,152,241
2024-03-17,404,882
2022-10-14,331,955
2024-06-10,218,444
2023-07-16,378,572
2022-03-28,436,320
2024-09-12,198,657
2022-12-22,68,876
2022-04-30,194,447
2023-08-16,304,740
2022-05-10,340,316
2022-05-16,257,872
2022-07-20,385,253
2023-04-03,143,593
2023-09-06,106,946
2023-02-10,188,949
2023-06-16,185,548
2023-01-29,116,520
2022-07-20,293,48
2022-12-26,400,412
2023-11-25,453,357
2023-12-13,461,985
2024-07-12,451,699
2022-04-25,168,936
2024-02-19,171,366
2021-12-11,141,934
2023-01-13,224,264
2024-08-15,403,121
2022-03-09,213,315
2024-10-09,334,794
2024-07-10,18,910
2023-10-01,476,691
2024-02-28,283,996
2023-12-17,315,190
2024-06-03,107,369
2023-11-20,428,963
2024-04-04,93,683
2024-04-20,4,297
2022-03-09,64,778
2023-07-27,107,566
2023-02-25,232,910
2022-06-13,451,950
2023-05-19,345,585
2024-03-15,250,112
2023-03-13,286,165
2024-04-18,201,760
2023-01-18,476,344
2024-08-17,495,90
2024-05-11,164,146
2023-05-03,475,998
2024-07-06,265,427
2023-01-22,65,933
2024-11-22,194,882
2024-11-19,126,148
2022-07-04,177,374
2024-09-05,29,790
2021-12-07,439,724
2023-09-09,82,706
2022-09-10,185,808
2024-06-30,111,9
2024-05-07,447,362
2022-10-23,213,625
2023-02-21,7,991
2022-10-05,287,395
2023-06-28,172,917
2022-06-28,456,774
2023-09-25,355,311
2024-04-10,109,157
2022-04-13,263,390
2023-09-14,281,2
2022-04-23,454,608
2022-09-02,137,3
2022-05-02,309,400
2023-11-06,164,173
2024-02-09,346,701
2024-11-21,339,754
2024-11-06,61,552
2021-12-26,314,310
2022-11-15,261,573
2023-10-13,33,606
2023-01-06,172,933
2024-01-18,222,337
2022-05-09,43,578
2022-06-30,435,946
2023-08-24,110,451
2022-07-06,339,689
2022-07-31,187,873
2022-08-05,181,20
2023-09-14,44,743
2024-10-20,299,547
2023-05-14,94,29
2023-01-12,276,143
2023-04-19,442,621
2023-02-04,473,746
2024-08-15,479,318
2022-05-26,376,655
2023-10-19,459,260
2024-06-19,146,367
2023-01-20,470,550
2022-01-02,32,54
2024-04-22,455,154
2024-06-11,192,183
2023-03-31,499,610
2022-03-24,288,112
2022-12-05,149,861
2022-02-21,178,505
2022-01-08,143,599
2022-07-05,257,234
2023-05-12,364,954
2021-12-27,473,385
2023-12-14,210,9
2024-05-04,139,536
2024-04-15,436,647
2022-03-29,250,520
2022-12-05,476,828
2023-04-10,461,858
2021-12-27,69,338
2022-05-11,445,450
2021-12-03,133,472
2023-10-18,209,690
2024-04-11,146,323
2023-09-02,290,85
2023-08-06,174,942
2022-01-12,191,268
2023-05-26,103,65
2022-01-17,249,23
2024-09-26,76,111
2023-12-11,47,879
2022-08-08,373,552
2023-03-06,100,220
2024-03-07,210,109
2022-03-11,35,550
2024-09-16,173,201
2022-12-24,31,214
2024-08-07,337,506
2024-04-16,152,488
2024-07-28,373,655
2022-12-14,91,956
2023-06-16,8,320
2022-04-03,451,602
2023-03-07,437,335
2022-06-25,439,421
2024-03-12,371,479
2022-06-16,141,547
2022-08-16,180,606
2024-03-05,156,22
2024-08-19,374,995
2024-04-10,308,854
2022-02-13,204,933
2024-08-28,362,150
2023-09-05,22,390
2022-11-13,374,561
2024-09-16,285,47
2024-01-30,46,414
2023-02-18,392,590
2022-06-08,360,497
2023-04-03,375,384
2023-11-05,26,138
2023-10-28,481,960
2023-07-18,389,115
2022-04-06,435,787
2022-03-10,301,546
2024-04-02,369,236
2024-04-25,185,155
2022-03-21,133,826
2024-11-11,44,50
2024-01-30,59,774
2022-12-14,431,371
2023-11-26,307,900
2024-10-19,89,227
2024-08-25,323,563
2024-01-16,400,130
2022-03-27,122,647
2024-07-10,357,339
2024-05-19,19,15
2022-05-10,315,938
2022-07-24,477,513
2023-05-04,85,966
2024-03-13,32,713
2022-02-01,224,384
2024-07-21,154,415
2022-12-06,70,217
2022-04-11,348,286
2023-12-28,232,964
2024-06-17,71,331
2023-04-16,406,651
2022-11-09,144,57
2022-03-20,313,143
2024-08-13,74,368
2022-02-06,176,361
2023-04-20,30,147
2023-08-13,347,19
2022-09-24,322,792
2021-12-18,64,897
2022-08-31,322,25
2023-05-22,292,869
2024-01-27,211,40
2022-06-08,112,820
2023-01-04,422,915
2022-08-31,490,584
2023-04-13,466,803
2022-05-06,96,827
2022-01-18,317,91
2022-03-18,256,88
2023-12-11,232,128
2023-02-05,259,820
2023-11-08,457,975
2024-06-26,153,555
2024-06-03,395,432
2023-07-29,370,991
2023-05-08,146,642
2023-11-26,373,322
2022-12-04,71,888
2022-01-02,455,135
2022-06-01,466,604
2022-06-18,276,874
2023-08-08,250,672
2022-03-31,475,907
2024-09-29,167,35
2022-09-25,415,727
2023-01-02,83,456
2022-10-27,185,39
2022-01-28,216,312
2023-08-23,237,773
2022-11-25,216,787
2024-11-29,71,782
2022-06-26,2,582
2024-06-26,118,296
2024-11-20,297,651
2023-05-15,302,303
2022-08-30,253,40
2023-06-24,177,718
2023-02-04,209,596
2022-07-23,43,464
2024-06-26,133,618
2024-10-03,81,169
2023-08-01,7,814
2022-05-11,335,345
2022-05-21,236,705
2022-04-06,289,794
2022-10-22,119,205
2024-01-18,141,643
2022-09-30,357,566
2022-01-03,115,152
2022-03-19,94,103
2024-09-15,225,524
2024-02-16,203,815
2022-12-15,262,64
2022-12-10,129,21
2024-10-10,453,6
2022-02-27,496,975
2022-09-19,156,278
2022-04-30,170,211
2023-08-09,224,917
2022-11-01,90,390
2022-10-30,239,498
2022-03-28,238,938
2024-01-25,172,678
2023-04-26,71,751
2022-05-18,217,345
2023-04-11,227,149
2024-09-29,465,954
2022-04-22,289,814
2024-04-01,66,837
2023-08-24,159,906
2023-01-01,293,371
2023-11-03,94,298
2022-07-24,40,770
2024-09-15,279,531
2022-09-15,490,938
2023-09-10,41,30
2023-05-11,378,4
2022-10-14,76,987
2022-10-24,238,991
2021-12-08,447,341
2022-08-25,174,856
2022-11-21,139,155
2023-08-12,300,576
2022-04-13,246,509
2024-08-14,196,147
2022-05-03,131,473
2024-03-31,277,186
2024-06-01,49,606
2023-05-16,483,70
2022-11-17,15,621
2023-08-19,191,721
2023-12-10,132,537
2023-07-13,11,168
2022-10-10,69,108
2023-11-23,264,505
2022-04-10,194,76
2024-09-22,80,440
2022-04-11,424,839
2024-03-23,92,544
2023-02-12,66,556
2022-03-14,382,926
2022-05-02,147,179
2022-06-03,390,904
2023-09-02,128,386
2023-08-03,85,198
2023-03-22,236,302
2024-09-27,14,112
2024-06-03,75,606
2024-09-14,401,240
2024-03-19,328,25
2023-09-19,287,240
2024-07-27,317,783
2023-02-14,120,862
2024-02-05,276,441
2022-03-07,431,142
2022-05-14,216,650
2023-09-27,208,443
2023-03-18,426,605
2024-09-05,464,803
2024-02-24,248,564
2022-02-13,167,741
2022-05-15,70,590
2022-06-04,484,246
2023-09-17,109,133
2024-01-17,440,775
2022-06-30,405,88
2022-11-22,320,661
2024-04-13,206,151
2022-05-12,57,939
2022-06-03,373,741
2023-10-17,379,54
2023-10-06,379,128
2023-02-11,399,553
2024-06-05,373,675
2023-01-15,70,137
2023-08-17,361,312
2024-04-21,271,578
2023-10-16,407,530
2023-01-23,170,608
2022-11-22,421,554
2024-11-06,65,79
2022-06-06,293,833
2024-09-03,375,297
2024-05-03,153,409
2024-10-26,19,812
2022-03-21,294,69
2023-10-28,74,108
2024-07-21,291,595
2022-12-23,361,682
2023-07-28,193,472
2022-05-10,200,970
2022-09-07,23,782
2022-12-14,207,551
2024-06-14,256,763
2022-05-15,143,681
2022-03-22,59,6
2024-11-30,197,106
2024-03-17,127,791
2022-08-29,367,278
2022-02-28,60,165
2022-07-11,326,84
2024-11-12,183,175
2024-06-13,5,571
2023-04-21,387,307
2022-07-18,241,242
2022-05-17,176,40
2023-10-17,341,562
2022-08-11,327,240
2023-02-24,473,248
2023-03-28,388,76
2023-04-04,219,676
2023-11-27,157,635
2022-10-18,226,583
2022-04-09,314,974
2022-04-01,486,668
2024-05-08,144,358
2024-11-03,359,116
2024-08-18,392,473
2023-08-28,329,322
2024-04-15,396,39
2024-07-19,354,920
2023-09-11,83,65
2022-05-13,464,885
2022-08-31,273,442
2023-06-08,117,905
2023-03-28,23,330
2024-08-06,237,234
2021-12-24,473,336
2022-11-10,494,280
2024-04-08,109,315
2021-12-09,133,741
2022-03-15,9,630
2024-06-10,440,705
2022-10-09,100,2
2023-10-03,270,348
2024-06-19,208,894
2023-04-28,487,350
2022-08-14,34,250
2022-05-08,109,299
2023-01-23,225,54
2023-04-19,411,150
2023-04-15,422,177
2024-08-25,294,210
2024-06-19,208,217
2023-05-17,28,161
2023-11-27,232,716
2024-07-25,378,821
2022-07-25,90,258
2024-06-05,56,403
2023-03-30,458,6
2023-07-28,369,20
2023-11-19,293,375
2024-10-02,355,224
2022-01-18,130,394
2022-01-20,86,130
2022-04-06,114,51
2023-03-27,138,316
2022-05-14,255,807
2023-01-01,495,29
2023-08-27,235,426
2024-05-23,440,803
2024-05-11,152,794
2024-07-01,279,12
2024-08-30,486,792
2022-12-28,355,934
2022-06-27,353,733
2023-04-04,191,981
2024-04-22,345,450
2022-04-04,222,293
2022-09-21,211,932
2024-04-03,229,17
2024-06-20,95,953
2024-07-09,336,208
2024-06-21,216,473
2022-10-02,413,812
2024-04-28,358,183
2024-09-26,402,508
2024-06-28,11,555
2023-09-28,498,919
2024-08-15,33,821
2023-04-03,202,450
2023-09-14,87,634
2022-02-10,440,469
2024-10-11,140,51
2023-02-15,493,418
2022-08-23,195,540
2024-10-09,486,588
2024-09-22,222,295
2024-08-19,349,239
2024-08-29,132,523
2023-01-05,214,789
2022-06-11,369,671
2023-07-09,331,363
2022-11-13,73,799
2023-04-12,180,931
2022-12-03,177,519
2023-02-18,419,140
2022-03-20,196,474
2022-01-18,371,150
2022-05-04,260,477
2022-02-25,336,531
2024-11-04,261,385
2022-05-22,466,967
2022-11-07,472,371
2023-08-03,382,497
2022-01-09,7,33
2022-05-01,304,230
2023-06-09,245,876
2024-03-24,201,569
2023-05-10,146,486
2023-12-20,437,195
2024-08-26,476,778
2023-01-02,486,724
2022-11-11,99,209
2024-04-22,72,32
2022-01-08,321,548
2022-08-11,244,529
2023-01-26,367,956
2024-05-19,147,399
2024-06-03,6,39
2023-03-22,303,210
2023-11-13,130,374
2023-09-23,237,428
2022-06-26,377,885
2023-07-28,221,128
2023-02-11,349,654
2024-03-16,160,848
2023-05-10,229,335
2024-06-26,278,963
2023-06-26,431,940
2023-07-11,492,243
2024-01-23,418,332
2023-10-30,297,170
2023-05-10,36,146
2023-06-14,467,521
2023-07-25,79,460
2023-12-02,287,667
2022-06-27,487,453
2021-12-15,90,640
2023-06-15,321,321
2022-04-30,180,997
2024-01-05,66,567
2022-04-15,474,271
2023-10-19,218,361
2022-01-14,498,128
2024-05-15,117,789
2023-08-27,499,166
2024-07-23,254,777
2023-03-28,141,742
2023-03-30,148,771
2024-07-16,30,22
2022-08-26,77,35
2024-08-22,58,778
2021-12-11,290,959
2022-09-20,287,668
2022-12-19,95,721
2022-07-11,322,263
2022-09-21,98,766
2022-12-31,409,253
2023-07-09,285,521
2024-04-14,238,579
2024-01-05,326,973
2024-11-27,465,220
2024-01-04,396,588
2022-01-06,454,171
2022-08-11,10,773
2022-02-13,174,219
2023-08-02,79,643
2023-02-26,54,91
2022-10-12,297,473
2022-09-29,4,35
2022-10-30,116,508
2022-11-20,15,271
2024-05-30,433,314
2022-08-09,48,552
2022-04-07,240,483
2021-12-22,381,854
2021-12-20,451,39
2023-08-31,227,687
2024-10-12,320,130
2023-08-04,264,101
2024-04-25,65,85
2022-10-24,439,423
2022-03-24,61,340
2024-02-19,144,251
2023-03-23,274,705
2023-10-26,78,990
2024-07-27,92,604
2024-10-23,58,993
2024-04-05,6,102
2024-07-11,359,487
2023-09-04,325,865
2022-12-08,214,22
2023-04-04,40,212
2022-03-09,365,144
2023-05-04,432,254
2023-01-04,223,596
2023-07-25,391,930
2024-03-22,150,898
2022-12-25,462,426
2022-02-03,477,773
2024-08-19,261,210
2022-07-18,376,6
2024-09-22,358,973
2022-02-26,392,687
2024-06-10,121,486
2022-08-18,470,538
2022-11-19,235,363
2022-01-08,314,740
2024-03-14,293,966
2023-07-01,265,766
2024-05-04,64,201
2024-06-07,368,20
2022-12-30,17,347
2024-10-05,6,204
2023-10-27,448,875
2023-12-09,374,965
2024-11-13,48,176
2022-06-12,411,23
2023-07-02,403,996
2024-07-12,22,944
2022-03-27,261,172
2023-11-03,495,750
2023-07-15,360,789
2024-01-19,379,326
2022-03-11,135,734
2024-01-23,120,740
2023-10-05,300,750
2022-12-06,422,730
2023-06-16,385,670
2024-07-12,92,369
2023-10-29,111,995
2024-06-05,180,67
2023-11-14,290,824
2022-08-28,210,244
2022-07-02,41,143
2024-10-23,436,35
2023-12-29,129,634
2023-03-10,334,206
2023-08-31,91,757
2024-02-21,385,73
2022-01-09,170,346
2022-08-19,417,149
2021-12-28,447,747
2022-12-19,27,961
2024-10-08,118,65
2023-10-20,223,673
2022-09-20,94,890
2024-10-17,470,276
2023-08-23,445,996
2024-04-02,132,642
2022-12-11,174,982
2024-01-29,191,241
2023-12-04,253,987
2023-04-05,162,378
2022-02-22,126,544
2024-11-25,436,557
2023-11-05,403,267
2024-09-10,88,181
2023-06-24,174,282
2022-11-23,72,502
2024-02-05,391,332
2024-04-20,60,739
2024-11-23,354,87
2023-05-11,170,748
2023-12-20,468,905
2024-03-06,155,772
2023-11-15,358,395
2022-08-11,323,334
2023-11-19,479,930
2024-07-15,229,204
2022-04-27,31,601
2022-06-26,301,449
2024-04-26,248,500
2022-06-20,118,677
2023-03-15,377,85
2023-05-20,276,990
2023-11-14,60,549
2023-04-04,160,712
2022-08-05,188,486
2024-03-14,58,451
2022-12-23,143,653
2021-12-03,333,820
2022-01-09,404,618
2022-03-25,308,503
2023-04-26,444,565
2022-05-27,400,311
2022-04-11,188,696
2024-10-06,402,397
2024-04-01,75,20
2024-05-02,487,931
2022-09-05,299,526
2024-03-19,126,937
2023-01-15,470,709
2024-08-03,135,664
2023-12-15,396,952
2022-03-21,123,314
2022-02-13,302,683
2023-01-09,402,449
2022-08-01,247,425
2024-07-04,407,853
2023-08-31,294,307
2022-07-09,496,249
2024-01-16,323,357
2022-04-20,208,33
2022-04-26,474,557
2022-11-29,180,791
2024-05-05,148,664
2023-01-19,354,930
2023-06-22,109,542
2022-04-14,151,140
2023-08-23,213,769
2023-09-02,143,333
2023-09-10,408,894
2022-11-08,402,792
2023-01-15,500,457
2022-07-26,131,533
2022-05-07,205,309
2022-05-18,460,320
2023-06-14,391,892
2024-02-25,214,968
2023-12-26,352,377
2024-05-19,213,794
2023-06-07,498,619
2024-02-24,218,114
2024-06-05,296,564
2022-10-06,417,409
2023-12-11,437,34
2022-05-04,382,264
2023-02-17,486,706
2022-06-09,217,575
2022-03-26,179,382
2022-05-30,230,392
2023-06-16,470,78
2023-02-04,199,457
2024-07-24,99,829
2024-11-29,447,447
2024-03-01,219,878
2021-12-24,234,706
2023-06-11,216,109
2023-03-29,445,511
2022-05-22,145,309
2024-09-01,279,814
2024-01-01,265,575
2024-05-18,475,804
2024-05-13,241,60
2024-05-31,347,200
2024-06-10,347,731
2023-05-05,331,812
2023-12-03,474,226
2022-08-09,354,568
2023-09-03,210,690
2022-06-09,430,900
2022-05-27,397,814
2023-10-02,286,32
2022-05-31,292,296
2024-08-12,203,513
2023-10-03,355,336
2022-05-29,485,688
2022-07-27,418,697
2024-03-25,135,333
2022-06-02,433,214
2023-05-02,91,641
2022-08-22,248,661
2022-05-08,126,436
2023-11-05,406,891
2022-08-24,27,511
2024-06-12,239,128
2023-01-11,170,593
2024-07-10,292,497
2024-03-27,442,417
2022-03-24,111,365
2024-11-23,427,405
2024-10-21,481,321
2022-03-28,441,426
2023-04-21,338,549
2023-01-12,160,6
2023-05-28,469,870
2024-08-14,496,493
2022-05-07,181,286
2023-01-19,411,663
2023-05-18,299,77
2022-07-08,57,311
2024-11-22,283,810
2022-02-17,133,861
2024-01-15,10,751
2024-06-25,383,549
2023-08-04,76,277
2023-02-11,261,278
2024-02-11,112,529
2023-02-03,437,974
2022-09-07,407,632
2023-01-27,363,60
2022-03-28,143,450
2024-02-26,256,718
2023-02-03,256,802
2022-03-08,268,30
2023-06-22,131,96
2024-11-09,456,697
2022-03-21,400,483
2021-12-11,379,987
2024-01-01,445,608
2023-05-14,473,894
2022-03-30,83,16
2023-07-23,310,258
2023-07-26,106,386
2024-09-10,389,61
2022-02-20,37,776
2023-10-17,57,248
2022-12-15,141,156
2024-05-02,312,681
2022-04-10,81,656
2023-05-30,236,395
2024-03-04,463,819
2022-01-20,270,408
2023-07-15,12,533
2022-01-05,151,196
2023-08-31,488,333
2024-04-11,14,382
2021-12-20,313,195
2023-11-14,357,127
2023-06-10,276,133
2023-07-01,439,855
2023-10-18,305,389
2022-10-31,392,511
2023-02-14,152,479
2022-08-21,218,8
2022-11-25,463,415
2024-03-25,409,108
2022-01-04,147,224
2022-04-07,337,815
2022-05-12,437,482
2022-02-21,266,211
2022-09-25,415,324
2022-02-02,43,251
2022-01-08,74,319
2022-06-04,306,67
2022-10-03,395,858
2024-04-14,262,471
2023-10-21,251,892
2022-06-02,20,839
2022-03-27,348,448
2024-08-03,157,479
2023-09-26,169,107
2024-10-24,46,958
2022-05-17,35,286
2022-05-04,295,587
2022-10-15,273,857
2023-08-20,202,875
2022-03-01,56,573
2023-02-18,366,826
2024-01-29,435,163
2023-10-14,395,450
2023-05-31,190,637
2023-02-26,353,520
2022-10-07,153,735
2023-06-10,371,559
2022-02-02,251,976
2022-04-06,397,73
2022-08-29,209,613
2022-09-18,135,743
2023-09-04,249,514
2023-01-01,394,399
2022-12-10,420,675
2023-07-21,249,145
2023-04-16,254,78
2024-04-08,427,775
2021-12-15,150,475
2023-01-20,323,101
2022-01-29,363,516
2023-08-18,57,982
2022-09-13,3,235
2024-04-21,5,695
2023-04-18,388,329
2024-09-01,120,534
