CustomerID,Name,Region,AgeGroup
17438,Customer_17438,South,18-24
17439,Customer_17439,South,18-24
17440,Customer_17440,West,55+
17441,Customer_17441,East,35-44
17442,Customer_17442,North,35-44
17443,Customer_17443,North,55+
17444,Customer_17444,East,55+
17445,Customer_17445,West,45-54
17446,Customer_17446,West,35-44
17447,Customer_17447,East,55+
17448,Customer_17448,North,55+
17449,Customer_17449,South,35-44
17450,Customer_17450,South,18-24
17451,Customer_17451,East,18-24
17452,Customer_17452,West,18-24
17453,Customer_17453,West,25-34
17454,Customer_17454,South,25-34
17455,Customer_17455,East,25-34
17456,Customer_17456,East,35-44
17457,Customer_17457,North,25-34
17458,Customer_17458,South,18-24
17459,Customer_17459,West,18-24
17460,Customer_17460,North,35-44
17461,Customer_17461,North,18-24
17462,Customer_17462,South,25-34
17463,Customer_17463,West,55+
17464,Customer_17464,South,25-34
17465,Customer_17465,South,55+
17466,Customer_17466,South,25-34
17467,Customer_17467,South,25-34
17468,Customer_17468,East,45-54
17469,Customer_17469,West,45-54
17470,Customer_17470,North,35-44
17471,Customer_17471,West,55+
17472,Customer_17472,East,45-54
17473,Customer_17473,South,25-34
17474,Customer_17474,East,45-54
17475,Customer_17475,North,55+
17476,Customer_17476,West,55+
17477,Customer_17477,South,18-24
17478,Customer_17478,North,18-24
17479,Customer_17479,North,25-34
17480,Customer_17480,West,55+
17481,Customer_17481,East,18-24
17482,Customer_17482,East,45-54
17483,Customer_17483,South,55+
17484,Customer_17484,South,55+
17485,Customer_17485,North,45-54
17486,Customer_17486,East,45-54
17487,Customer_17487,North,55+
17488,Customer_17488,West,45-54
17489,Customer_17489,West,35-44
17490,Customer_17490,East,18-24
17491,Customer_17491,South,55+
17492,Customer_17492,East,25-34
17493,Customer_17493,North,55+
17494,Customer_17494,South,18-24
17495,Customer_17495,South,25-34
17496,Customer_17496,West,18-24
17497,Customer_17497,West,25-34
17498,Customer_17498,West,55+
17499,Customer_17499,North,18-24
17500,Customer_17500,North,35-44
17501,Customer_17501,South,45-54
17502,Customer_17502,North,55+
17503,Customer_17503,West,45-54
17504,Customer_17504,East,18-24
17505,Customer_17505,West,55+
17506,Customer_17506,East,25-34
17507,Customer_17507,North,25-34
17508,Customer_17508,North,35-44
17509,Customer_17509,North,45-54
17510,Customer_17510,North,25-34
17511,Customer_17511,West,35-44
17512,Customer_17512,North,35-44
17513,Customer_17513,West,25-34
17514,Customer_17514,South,45-54
17515,Customer_17515,West,25-34
17516,Customer_17516,South,18-24
17517,Customer_17517,North,55+
17518,Customer_17518,East,18-24
17519,Customer_17519,South,45-54
17520,Customer_17520,East,35-44
17521,Customer_17521,North,55+
17522,Customer_17522,North,35-44
17523,Customer_17523,North,45-54
17524,Customer_17524,West,55+
17525,Customer_17525,North,35-44
17526,Customer_17526,East,45-54
17527,Customer_17527,South,55+
17528,Customer_17528,East,45-54
17529,Customer_17529,North,55+
17530,Customer_17530,East,35-44
17531,Customer_17531,South,35-44
17532,Customer_17532,West,25-34
17533,Customer_17533,West,35-44
17534,Customer_17534,North,18-24
17535,Customer_17535,West,25-34
17536,Customer_17536,West,18-24
17537,Customer_17537,East,18-24
17538,Customer_17538,East,45-54
17539,Customer_17539,West,18-24
17540,Customer_17540,East,55+
17541,Customer_17541,East,45-54
17542,Customer_17542,East,25-34
17543,Customer_17543,South,45-54
17544,Customer_17544,North,55+
17545,Customer_17545,North,55+
17546,Customer_17546,South,18-24
17547,Customer_17547,South,25-34
17548,Customer_17548,West,35-44
17549,Customer_17549,West,55+
17550,Customer_17550,South,55+
17551,Customer_17551,East,35-44
17552,Customer_17552,South,25-34
17553,Customer_17553,West,25-34
17554,Customer_17554,East,45-54
17555,Customer_17555,East,55+
17556,Customer_17556,South,45-54
17557,Customer_17557,East,35-44
17558,Customer_17558,East,35-44
17559,Customer_17559,East,25-34
17560,Customer_17560,West,25-34
17561,Customer_17561,North,25-34
17562,Customer_17562,South,45-54
17563,Customer_17563,West,18-24
17564,Customer_17564,North,45-54
17565,Customer_17565,South,18-24
17566,Customer_17566,South,18-24
17567,Customer_17567,East,55+
17568,Customer_17568,East,35-44
17569,Customer_17569,East,35-44
17570,Customer_17570,South,18-24
17571,Customer_17571,West,18-24
17572,Customer_17572,West,35-44
17573,Customer_17573,South,55+
17574,Customer_17574,North,45-54
17575,Customer_17575,South,45-54
17576,Customer_17576,West,18-24
17577,Customer_17577,East,18-24
17578,Customer_17578,East,45-54
17579,Customer_17579,South,25-34
17580,Customer_17580,North,35-44
17581,Customer_17581,North,18-24
17582,Customer_17582,East,45-54
17583,Customer_17583,East,35-44
17584,Customer_17584,North,25-34
17585,Customer_17585,West,25-34
17586,Customer_17586,South,18-24
17587,Customer_17587,North,55+
17588,Customer_17588,East,35-44
17589,Customer_17589,West,18-24
17590,Customer_17590,East,45-54
17591,Customer_17591,North,35-44
17592,Customer_17592,South,25-34
17593,Customer_17593,East,45-54
17594,Customer_17594,West,18-24
17595,Customer_17595,East,18-24
17596,Customer_17596,North,18-24
17597,Customer_17597,North,25-34
17598,Customer_17598,East,45-54
17599,Customer_17599,North,25-34
17600,Customer_17600,East,45-54
17601,Customer_17601,North,35-44
17602,Customer_17602,West,45-54
17603,Customer_17603,West,45-54
17604,Customer_17604,North,55+
17605,Customer_17605,East,45-54
17606,Customer_17606,North,25-34
17607,Customer_17607,East,55+
17608,Customer_17608,North,55+
17609,Customer_17609,West,55+
17610,Customer_17610,East,18-24
17611,Customer_17611,South,25-34
17612,Customer_17612,West,55+
17613,Customer_17613,East,45-54
17614,Customer_17614,South,18-24
17615,Customer_17615,South,55+
17616,Customer_17616,West,45-54
17617,Customer_17617,North,18-24
17618,Customer_17618,South,18-24
17619,Customer_17619,South,55+
17620,Customer_17620,South,25-34
17621,Customer_17621,East,18-24
17622,Customer_17622,South,55+
17623,Customer_17623,North,25-34
17624,Customer_17624,South,18-24
17625,Customer_17625,North,25-34
17626,Customer_17626,East,18-24
17627,Customer_17627,North,25-34
17628,Customer_17628,West,35-44
17629,Customer_17629,North,18-24
17630,Customer_17630,West,18-24
17631,Customer_17631,West,35-44
17632,Customer_17632,East,45-54
17633,Customer_17633,South,45-54
17634,Customer_17634,North,25-34
17635,Customer_17635,East,45-54
17636,Customer_17636,East,35-44
17637,Customer_17637,West,35-44
17638,Customer_17638,West,45-54
17639,Customer_17639,North,25-34
17640,Customer_17640,West,18-24
17641,Customer_17641,North,55+
17642,Customer_17642,North,35-44
17643,Customer_17643,North,55+
17644,Customer_17644,West,18-24
17645,Customer_17645,East,45-54
17646,Customer_17646,East,25-34
17647,Customer_17647,East,55+
17648,Customer_17648,North,45-54
17649,Customer_17649,South,45-54
17650,Customer_17650,South,18-24
17651,Customer_17651,East,55+
17652,Customer_17652,East,45-54
17653,Customer_17653,West,18-24
17654,Customer_17654,West,25-34
17655,Customer_17655,West,45-54
17656,Customer_17656,North,45-54
17657,Customer_17657,South,45-54
17658,Customer_17658,North,45-54
17659,Customer_17659,South,45-54
17660,Customer_17660,South,35-44
17661,Customer_17661,South,18-24
17662,Customer_17662,West,25-34
17663,Customer_17663,North,35-44
17664,Customer_17664,West,55+
17665,Customer_17665,East,55+
17666,Customer_17666,North,18-24
17667,Customer_17667,South,18-24
17668,Customer_17668,North,25-34
17669,Customer_17669,South,18-24
17670,Customer_17670,East,25-34
17671,Customer_17671,South,18-24
17672,Customer_17672,South,55+
17673,Customer_17673,North,35-44
17674,Customer_17674,West,18-24
17675,Customer_17675,West,55+
17676,Customer_17676,West,35-44
17677,Customer_17677,South,55+
17678,Customer_17678,West,18-24
17679,Customer_17679,South,45-54
17680,Customer_17680,South,25-34
17681,Customer_17681,West,45-54
17682,Customer_17682,South,55+
17683,Customer_17683,East,25-34
17684,Customer_17684,South,18-24
17685,Customer_17685,North,55+
17686,Customer_17686,North,55+
17687,Customer_17687,South,55+
17688,Customer_17688,West,45-54
17689,Customer_17689,West,25-34
17690,Customer_17690,West,18-24
17691,Customer_17691,North,18-24
17692,Customer_17692,East,45-54
17693,Customer_17693,North,55+
17694,Customer_17694,East,35-44
17695,Customer_17695,South,55+
17696,Customer_17696,North,18-24
17697,Customer_17697,South,45-54
17698,Customer_17698,North,25-34
17699,Customer_17699,East,18-24
17700,Customer_17700,East,55+
17701,Customer_17701,East,25-34
17702,Customer_17702,North,45-54
17703,Customer_17703,North,18-24
17704,Customer_17704,East,18-24
17705,Customer_17705,West,35-44
17706,Customer_17706,East,45-54
17707,Customer_17707,West,35-44
17708,Customer_17708,West,55+
17709,Customer_17709,South,55+
17710,Customer_17710,West,45-54
17711,Customer_17711,East,45-54
17712,Customer_17712,North,45-54
17713,Customer_17713,South,45-54
17714,Customer_17714,South,25-34
17715,Customer_17715,North,45-54
17716,Customer_17716,North,35-44
17717,Customer_17717,East,45-54
17718,Customer_17718,North,45-54
17719,Customer_17719,West,18-24
17720,Customer_17720,West,55+
17721,Customer_17721,South,25-34
17722,Customer_17722,East,45-54
17723,Customer_17723,West,35-44
17724,Customer_17724,North,45-54
17725,Customer_17725,South,45-54
17726,Customer_17726,North,18-24
17727,Customer_17727,West,25-34
17728,Customer_17728,South,45-54
17729,Customer_17729,South,25-34
17730,Customer_17730,North,18-24
17731,Customer_17731,North,55+
17732,Customer_17732,North,55+
17733,Customer_17733,North,45-54
17734,Customer_17734,South,45-54
17735,Customer_17735,South,55+
17736,Customer_17736,East,25-34
17737,Customer_17737,West,55+
17738,Customer_17738,North,55+
17739,Customer_17739,North,35-44
17740,Customer_17740,East,55+
17741,Customer_17741,East,55+
17742,Customer_17742,East,25-34
17743,Customer_17743,South,18-24
17744,Customer_17744,South,18-24
17745,Customer_17745,South,25-34
17746,Customer_17746,South,18-24
17747,Customer_17747,West,55+
17748,Customer_17748,North,35-44
17749,Customer_17749,East,45-54
17750,Customer_17750,North,25-34
17751,Customer_17751,South,25-34
17752,Customer_17752,West,25-34
17753,Customer_17753,South,55+
17754,Customer_17754,North,45-54
17755,Customer_17755,West,25-34
17756,Customer_17756,East,45-54
17757,Customer_17757,West,45-54
17758,Customer_17758,East,35-44
17759,Customer_17759,East,18-24
17760,Customer_17760,West,25-34
17761,Customer_17761,South,55+
17762,Customer_17762,East,25-34
17763,Customer_17763,East,18-24
17764,Customer_17764,South,45-54
17765,Customer_17765,West,35-44
17766,Customer_17766,West,45-54
17767,Customer_17767,North,18-24
17768,Customer_17768,East,35-44
17769,Customer_17769,South,25-34
17770,Customer_17770,North,25-34
17771,Customer_17771,East,18-24
17772,Customer_17772,North,55+
17773,Customer_17773,South,35-44
17774,Customer_17774,South,35-44
17775,Customer_17775,West,25-34
17776,Customer_17776,North,25-34
17777,Customer_17777,North,55+
17778,Customer_17778,South,18-24
17779,Customer_17779,West,18-24
17780,Customer_17780,East,18-24
17781,Customer_17781,North,35-44
17782,Customer_17782,West,55+
17783,Customer_17783,East,35-44
17784,Customer_17784,South,25-34
17785,Customer_17785,East,45-54
17786,Customer_17786,North,25-34
17787,Customer_17787,West,25-34
17788,Customer_17788,East,55+
17789,Customer_17789,North,25-34
17790,Customer_17790,East,45-54
17791,Customer_17791,West,25-34
17792,Customer_17792,West,55+
17793,Customer_17793,South,25-34
17794,Customer_17794,North,25-34
17795,Customer_17795,West,35-44
17796,Customer_17796,North,18-24
17797,Customer_17797,South,25-34
17798,Customer_17798,North,18-24
17799,Customer_17799,East,35-44
17800,Customer_17800,East,25-34
17801,Customer_17801,North,45-54
17802,Customer_17802,South,25-34
17803,Customer_17803,North,35-44
17804,Customer_17804,West,35-44
17805,Customer_17805,North,25-34
17806,Customer_17806,South,55+
17807,Customer_17807,West,45-54
17808,Customer_17808,West,35-44
17809,Customer_17809,East,45-54
17810,Customer_17810,West,55+
17811,Customer_17811,East,18-24
17812,Customer_17812,East,35-44
17813,Customer_17813,North,45-54
17814,Customer_17814,North,55+
17815,Customer_17815,North,55+
17816,Customer_17816,East,45-54
17817,Customer_17817,West,35-44
17818,Customer_17818,East,35-44
17819,Customer_17819,East,18-24
17820,Customer_17820,South,35-44
17821,Customer_17821,North,25-34
17822,Customer_17822,West,55+
17823,Customer_17823,West,25-34
17824,Customer_17824,South,45-54
17825,Customer_17825,North,18-24
17826,Customer_17826,East,25-34
17827,Customer_17827,South,35-44
17828,Customer_17828,East,18-24
17829,Customer_17829,East,25-34
17830,Customer_17830,East,18-24
17831,Customer_17831,East,35-44
17832,Customer_17832,South,25-34
17833,Customer_17833,South,55+
17834,Customer_17834,East,55+
17835,Customer_17835,South,18-24
17836,Customer_17836,West,55+
17837,Customer_17837,West,25-34
17838,Customer_17838,East,55+
17839,Customer_17839,South,35-44
17840,Customer_17840,East,35-44
17841,Customer_17841,East,55+
17842,Customer_17842,East,35-44
17843,Customer_17843,East,18-24
17844,Customer_17844,South,18-24
17845,Customer_17845,East,55+
17846,Customer_17846,South,18-24
17847,Customer_17847,South,25-34
17848,Customer_17848,North,35-44
17849,Customer_17849,West,45-54
17850,Customer_17850,South,55+
17851,Customer_17851,East,18-24
17852,Customer_17852,North,25-34
17853,Customer_17853,East,55+
17854,Customer_17854,South,35-44
17855,Customer_17855,South,35-44
17856,Customer_17856,South,45-54
17857,Customer_17857,South,18-24
17858,Customer_17858,West,35-44
17859,Customer_17859,West,45-54
17860,Customer_17860,West,25-34
17861,Customer_17861,West,25-34
17862,Customer_17862,South,35-44
17863,Customer_17863,North,55+
17864,Customer_17864,South,35-44
17865,Customer_17865,East,18-24
17866,Customer_17866,North,35-44
17867,Customer_17867,North,35-44
17868,Customer_17868,North,35-44
17869,Customer_17869,North,18-24
17870,Customer_17870,East,45-54
17871,Customer_17871,East,18-24
17872,Customer_17872,West,25-34
17873,Customer_17873,East,55+
17874,Customer_17874,West,55+
17875,Customer_17875,East,18-24
17876,Customer_17876,North,25-34
17877,Customer_17877,North,55+
17878,Customer_17878,West,35-44
17879,Customer_17879,South,55+
17880,Customer_17880,West,35-44
17881,Customer_17881,West,55+
17882,Customer_17882,North,35-44
17883,Customer_17883,West,25-34
17884,Customer_17884,East,55+
17885,Customer_17885,West,18-24
17886,Customer_17886,South,35-44
17887,Customer_17887,East,35-44
17888,Customer_17888,East,25-34
17889,Customer_17889,North,35-44
17890,Customer_17890,South,18-24
17891,Customer_17891,West,25-34
17892,Customer_17892,East,45-54
17893,Customer_17893,West,45-54
17894,Customer_17894,East,35-44
17895,Customer_17895,South,25-34
17896,Customer_17896,West,18-24
17897,Customer_17897,East,25-34
17898,Customer_17898,North,45-54
17899,Customer_17899,North,18-24
17900,Customer_17900,North,18-24
17901,Customer_17901,South,35-44
17902,Customer_17902,East,45-54
17903,Customer_17903,East,25-34
17904,Customer_17904,East,35-44
17905,Customer_17905,East,55+
17906,Customer_17906,East,25-34
17907,Customer_17907,North,18-24
17908,Customer_17908,South,18-24
17909,Customer_17909,North,55+
17910,Customer_17910,West,25-34
17911,Customer_17911,East,45-54
17912,Customer_17912,North,25-34
17913,Customer_17913,East,55+
17914,Customer_17914,South,18-24
17915,Customer_17915,South,25-34
17916,Customer_17916,South,55+
17917,Customer_17917,West,18-24
17918,Customer_17918,East,55+
17919,Customer_17919,East,25-34
17920,Customer_17920,East,35-44
17921,Customer_17921,South,25-34
17922,Customer_17922,East,35-44
17923,Customer_17923,East,18-24
17924,Customer_17924,West,35-44
17925,Customer_17925,South,25-34
17926,Customer_17926,South,55+
17927,Customer_17927,North,25-34
17928,Customer_17928,South,45-54
17929,Customer_17929,East,18-24
17930,Customer_17930,North,25-34
17931,Customer_17931,South,55+
17932,Customer_17932,West,45-54
17933,Customer_17933,South,55+
17934,Customer_17934,North,55+
17935,Customer_17935,West,55+
17936,Customer_17936,East,55+
17937,Customer_17937,South,25-34
17938,Customer_17938,East,18-24
17939,Customer_17939,East,45-54
17940,Customer_17940,East,35-44
17941,Customer_17941,South,55+
17942,Customer_17942,East,45-54
17943,Customer_17943,East,25-34
17944,Customer_17944,East,45-54
17945,Customer_17945,North,25-34
17946,Customer_17946,West,45-54
17947,Customer_17947,South,35-44
17948,Customer_17948,East,45-54
17949,Customer_17949,East,25-34
17950,Customer_17950,North,55+
17951,Customer_17951,South,55+
17952,Customer_17952,North,25-34
17953,Customer_17953,West,18-24
17954,Customer_17954,South,18-24
17955,Customer_17955,South,35-44
17956,Customer_17956,South,25-34
17957,Customer_17957,South,55+
17958,Customer_17958,East,35-44
17959,Customer_17959,East,55+
17960,Customer_17960,East,35-44
17961,Customer_17961,East,35-44
17962,Customer_17962,South,25-34
17963,Customer_17963,South,18-24
17964,Customer_17964,East,35-44
17965,Customer_17965,South,45-54
17966,Customer_17966,West,25-34
17967,Customer_17967,South,18-24
17968,Customer_17968,North,25-34
17969,Customer_17969,South,18-24
17970,Customer_17970,South,35-44
17971,Customer_17971,North,18-24
17972,Customer_17972,East,55+
17973,Customer_17973,East,18-24
17974,Customer_17974,South,25-34
17975,Customer_17975,South,25-34
17976,Customer_17976,West,35-44
17977,Customer_17977,North,18-24
17978,Customer_17978,East,45-54
17979,Customer_17979,North,25-34
17980,Customer_17980,West,35-44
17981,Customer_17981,East,45-54
17982,Customer_17982,South,35-44
17983,Customer_17983,West,45-54
17984,Customer_17984,North,18-24
17985,Customer_17985,South,35-44
17986,Customer_17986,North,45-54
17987,Customer_17987,East,45-54
17988,Customer_17988,North,35-44
17989,Customer_17989,South,35-44
17990,Customer_17990,North,45-54
17991,Customer_17991,South,55+
17992,Customer_17992,East,18-24
17993,Customer_17993,North,25-34
17994,Customer_17994,West,25-34
17995,Customer_17995,North,35-44
17996,Customer_17996,West,45-54
17997,Customer_17997,West,25-34
17998,Customer_17998,North,25-34
17999,Customer_17999,North,45-54
18000,Customer_18000,North,45-54
18001,Customer_18001,North,45-54
18002,Customer_18002,South,35-44
18003,Customer_18003,South,35-44
18004,Customer_18004,South,35-44
18005,Customer_18005,East,45-54
18006,Customer_18006,West,18-24
18007,Customer_18007,West,25-34
18008,Customer_18008,South,45-54
18009,Customer_18009,South,18-24
18010,Customer_18010,South,35-44
18011,Customer_18011,West,35-44
18012,Customer_18012,South,55+
18013,Customer_18013,West,35-44
18014,Customer_18014,East,45-54
18015,Customer_18015,East,55+
18016,Customer_18016,West,35-44
18017,Customer_18017,South,25-34
18018,Customer_18018,West,45-54
18019,Customer_18019,South,35-44
18020,Customer_18020,North,18-24
18021,Customer_18021,East,55+
18022,Customer_18022,West,18-24
18023,Customer_18023,West,55+
18024,Customer_18024,North,35-44
18025,Customer_18025,West,55+
18026,Customer_18026,East,18-24
18027,Customer_18027,North,55+
18028,Customer_18028,South,25-34
18029,Customer_18029,North,18-24
18030,Customer_18030,East,18-24
18031,Customer_18031,West,35-44
18032,Customer_18032,East,55+
18033,Customer_18033,West,35-44
18034,Customer_18034,North,55+
18035,Customer_18035,North,25-34
18036,Customer_18036,South,55+
18037,Customer_18037,West,45-54
18038,Customer_18038,South,45-54
18039,Customer_18039,East,55+
18040,Customer_18040,West,45-54
18041,Customer_18041,South,55+
18042,Customer_18042,North,45-54
18043,Customer_18043,East,18-24
18044,Customer_18044,East,55+
18045,Customer_18045,South,18-24
18046,Customer_18046,South,18-24
18047,Customer_18047,West,18-24
18048,Customer_18048,North,25-34
18049,Customer_18049,East,18-24
18050,Customer_18050,North,35-44
18051,Customer_18051,North,25-34
18052,Customer_18052,West,45-54
18053,Customer_18053,South,18-24
18054,Customer_18054,South,25-34
18055,Customer_18055,East,45-54
18056,Customer_18056,West,18-24
18057,Customer_18057,South,25-34
18058,Customer_18058,East,25-34
18059,Customer_18059,West,45-54
18060,Customer_18060,North,55+
18061,Customer_18061,South,45-54
18062,Customer_18062,North,25-34
18063,Customer_18063,North,18-24
18064,Customer_18064,West,55+
18065,Customer_18065,East,18-24
18066,Customer_18066,East,18-24
18067,Customer_18067,South,55+
18068,Customer_18068,East,55+
18069,Customer_18069,West,55+
18070,Customer_18070,East,25-34
18071,Customer_18071,South,25-34
18072,Customer_18072,North,25-34
18073,Customer_18073,North,45-54
18074,Customer_18074,North,55+
18075,Customer_18075,West,55+
18076,Customer_18076,North,55+
18077,Customer_18077,West,18-24
18078,Customer_18078,East,55+
18079,Customer_18079,South,35-44
18080,Customer_18080,East,35-44
18081,Customer_18081,North,35-44
18082,Customer_18082,East,55+
18083,Customer_18083,West,45-54
18084,Customer_18084,West,25-34
18085,Customer_18085,West,18-24
18086,Customer_18086,East,35-44
18087,Customer_18087,West,35-44
18088,Customer_18088,West,18-24
18089,Customer_18089,East,18-24
18090,Customer_18090,East,25-34
18091,Customer_18091,North,45-54
18092,Customer_18092,West,25-34
18093,Customer_18093,East,35-44
18094,Customer_18094,South,35-44
18095,Customer_18095,South,35-44
18096,Customer_18096,North,18-24
18097,Customer_18097,North,45-54
18098,Customer_18098,North,18-24
18099,Customer_18099,West,18-24
18100,Customer_18100,South,35-44
18101,Customer_18101,East,55+
18102,Customer_18102,West,25-34
18103,Customer_18103,North,55+
18104,Customer_18104,West,35-44
18105,Customer_18105,North,18-24
18106,Customer_18106,East,55+
18107,Customer_18107,East,35-44
18108,Customer_18108,North,18-24
18109,Customer_18109,West,18-24
18110,Customer_18110,South,18-24
18111,Customer_18111,East,25-34
18112,Customer_18112,East,25-34
18113,Customer_18113,East,18-24
18114,Customer_18114,North,55+
18115,Customer_18115,West,45-54
18116,Customer_18116,East,18-24
18117,Customer_18117,West,25-34
18118,Customer_18118,East,45-54
18119,Customer_18119,East,35-44
18120,Customer_18120,South,25-34
18121,Customer_18121,South,18-24
18122,Customer_18122,North,25-34
18123,Customer_18123,East,45-54
18124,Customer_18124,West,35-44
18125,Customer_18125,North,55+
18126,Customer_18126,North,55+
18127,Customer_18127,North,25-34
18128,Customer_18128,North,35-44
18129,Customer_18129,South,45-54
18130,Customer_18130,East,25-34
18131,Customer_18131,West,18-24
18132,Customer_18132,East,55+
18133,Customer_18133,South,45-54
18134,Customer_18134,North,45-54
18135,Customer_18135,West,18-24
18136,Customer_18136,North,35-44
18137,Customer_18137,East,45-54
18138,Customer_18138,West,35-44
18139,Customer_18139,South,55+
18140,Customer_18140,East,25-34
18141,Customer_18141,South,18-24
18142,Customer_18142,South,35-44
18143,Customer_18143,East,18-24
18144,Customer_18144,West,18-24
18145,Customer_18145,West,18-24
18146,Customer_18146,West,45-54
18147,Customer_18147,South,35-44
18148,Customer_18148,West,25-34
18149,Customer_18149,North,45-54
18150,Customer_18150,West,35-44
18151,Customer_18151,West,35-44
18152,Customer_18152,South,35-44
18153,Customer_18153,West,55+
18154,Customer_18154,South,55+
18155,Customer_18155,East,25-34
18156,Customer_18156,North,35-44
18157,Customer_18157,East,18-24
18158,Customer_18158,South,25-34
18159,Customer_18159,South,18-24
18160,Customer_18160,West,25-34
18161,Customer_18161,East,45-54
18162,Customer_18162,South,35-44
18163,Customer_18163,East,35-44
18164,Customer_18164,South,35-44
18165,Customer_18165,North,55+
18166,Customer_18166,South,18-24
18167,Customer_18167,North,35-44
18168,Customer_18168,South,45-54
18169,Customer_18169,West,35-44
18170,Customer_18170,West,45-54
18171,Customer_18171,West,45-54
18172,Customer_18172,West,45-54
18173,Customer_18173,East,18-24
18174,Customer_18174,East,55+
18175,Customer_18175,North,45-54
18176,Customer_18176,South,18-24
18177,Customer_18177,South,45-54
18178,Customer_18178,West,45-54
18179,Customer_18179,West,25-34
18180,Customer_18180,South,18-24
18181,Customer_18181,East,18-24
18182,Customer_18182,South,25-34
18183,Customer_18183,North,45-54
18184,Customer_18184,East,45-54
18185,Customer_18185,North,55+
18186,Customer_18186,South,55+
18187,Customer_18187,South,35-44
18188,Customer_18188,North,45-54
18189,Customer_18189,South,18-24
18190,Customer_18190,South,18-24
18191,Customer_18191,East,25-34
18192,Customer_18192,East,45-54
18193,Customer_18193,North,18-24
18194,Customer_18194,North,45-54
18195,Customer_18195,South,18-24
18196,Customer_18196,West,55+
18197,Customer_18197,East,55+
18198,Customer_18198,West,25-34
18199,Customer_18199,North,25-34
18200,Customer_18200,South,45-54
18201,Customer_18201,West,55+
18202,Customer_18202,West,18-24
18203,Customer_18203,North,35-44
18204,Customer_18204,North,35-44
18205,Customer_18205,West,45-54
18206,Customer_18206,North,45-54
18207,Customer_18207,West,25-34
18208,Customer_18208,North,18-24
18209,Customer_18209,East,35-44
18210,Customer_18210,South,35-44
18211,Customer_18211,West,55+
18212,Customer_18212,North,55+
18213,Customer_18213,West,45-54
18214,Customer_18214,West,55+
18215,Customer_18215,South,55+
18216,Customer_18216,East,55+
18217,Customer_18217,West,18-24
18218,Customer_18218,West,35-44
18219,Customer_18219,North,35-44
18220,Customer_18220,East,55+
18221,Customer_18221,North,45-54
18222,Customer_18222,South,18-24
18223,Customer_18223,West,25-34
18224,Customer_18224,North,45-54
18225,Customer_18225,West,35-44
18226,Customer_18226,East,18-24
18227,Customer_18227,West,55+
18228,Customer_18228,West,18-24
18229,Customer_18229,East,25-34
18230,Customer_18230,South,55+
18231,Customer_18231,South,55+
18232,Customer_18232,North,45-54
18233,Customer_18233,South,35-44
18234,Customer_18234,East,25-34
18235,Customer_18235,North,18-24
18236,Customer_18236,West,55+
18237,Customer_18237,East,35-44
18238,Customer_18238,North,55+
18239,Customer_18239,East,18-24
18240,Customer_18240,North,18-24
18241,Customer_18241,East,25-34
18242,Customer_18242,West,35-44
18243,Customer_18243,North,18-24
18244,Customer_18244,North,18-24
18245,Customer_18245,East,18-24
18246,Customer_18246,West,25-34
18247,Customer_18247,East,18-24
18248,Customer_18248,South,18-24
18249,Customer_18249,South,35-44
18250,Customer_18250,East,45-54
18251,Customer_18251,West,55+
18252,Customer_18252,South,35-44
18253,Customer_18253,South,25-34
18254,Customer_18254,North,25-34
18255,Customer_18255,East,55+
18256,Customer_18256,South,55+
18257,Customer_18257,West,25-34
18258,Customer_18258,East,45-54
18259,Customer_18259,West,18-24
18260,Customer_18260,East,35-44
18261,Customer_18261,West,35-44
18262,Customer_18262,West,45-54
18263,Customer_18263,North,35-44
18264,Customer_18264,East,25-34
18265,Customer_18265,South,45-54
18266,Customer_18266,South,35-44
18267,Customer_18267,West,55+
18268,Customer_18268,West,18-24
18269,Customer_18269,East,25-34
18270,Customer_18270,West,55+
18271,Customer_18271,South,35-44
18272,Customer_18272,South,18-24
18273,Customer_18273,North,45-54
18274,Customer_18274,East,45-54
18275,Customer_18275,East,45-54
18276,Customer_18276,East,25-34
18277,Customer_18277,West,45-54
18278,Customer_18278,West,35-44
18279,Customer_18279,South,35-44
18280,Customer_18280,West,35-44
18281,Customer_18281,South,35-44
18282,Customer_18282,East,35-44
18283,Customer_18283,West,45-54
18284,Customer_18284,West,25-34
18285,Customer_18285,West,45-54
18286,Customer_18286,East,55+
18287,Customer_18287,North,25-34
18288,Customer_18288,North,18-24
18289,Customer_18289,South,25-34
18290,Customer_18290,West,45-54
18291,Customer_18291,East,45-54
18292,Customer_18292,West,25-34
18293,Customer_18293,West,55+
18294,Customer_18294,North,25-34
18295,Customer_18295,West,25-34
18296,Customer_18296,East,45-54
18297,Customer_18297,East,35-44
18298,Customer_18298,North,18-24
18299,Customer_18299,South,35-44
18300,Customer_18300,West,18-24
18301,Customer_18301,East,35-44
18302,Customer_18302,West,18-24
18303,Customer_18303,North,35-44
18304,Customer_18304,West,25-34
18305,Customer_18305,North,45-54
18306,Customer_18306,South,55+
18307,Customer_18307,East,18-24
18308,Customer_18308,South,45-54
18309,Customer_18309,East,18-24
18310,Customer_18310,East,25-34
18311,Customer_18311,East,18-24
18312,Customer_18312,West,55+
18313,Customer_18313,North,18-24
18314,Customer_18314,North,18-24
18315,Customer_18315,North,45-54
18316,Customer_18316,North,25-34
18317,Customer_18317,North,18-24
18318,Customer_18318,South,45-54
18319,Customer_18319,West,55+
18320,Customer_18320,North,18-24
18321,Customer_18321,East,25-34
