Date,Region,ProductID,SalesAmount,CustomerID
2022-02-18,North,304,62132,1146
2023-09-25,East,318,9158,1592
2024-02-07,South,429,1311,1443
2024-07-19,South,11,35833,1536
2024-11-26,South,352,40808,1998
2022-10-03,East,282,35496,1218
2023-08-09,East,16,24505,1863
2022-03-30,West,149,54897,1623
2023-12-04,East,162,60416,1204
2024-03-25,West,204,23295,1835
2024-06-22,West,244,1125,1979
2024-07-24,East,149,90901,1072
2022-04-18,North,462,84319,1158
2023-07-25,North,3,193,1482
2024-08-11,East,394,26986,1747
2024-08-22,North,483,7502,1079
2022-09-18,West,231,70497,1526
2023-11-15,North,171,25602,1959
2024-03-15,South,32,36369,1581
2023-10-07,South,250,89158,1344
2023-04-19,West,217,62979,1544
2022-01-01,North,52,20154,1043
2023-03-25,South,89,25661,1657
2024-08-31,North,288,49976,1039
2022-04-07,North,176,43602,1633
2022-06-06,East,300,77961,1482
2022-10-26,East,244,48545,1282
2022-01-26,West,266,28559,1713
2024-05-19,North,294,67252,1463
2022-04-15,East,48,52070,1176
2023-08-29,East,37,75076,1433
2024-10-16,North,105,93199,1744
2024-02-18,South,256,48508,1156
2023-08-10,East,339,68802,1130
2022-05-30,South,471,98744,1446
2023-05-30,West,103,51255,1768
2022-08-03,West,74,51547,1470
2023-08-14,North,134,82734,1014
2022-09-17,East,29,5006,1918
2022-03-03,South,183,46408,1536
2023-01-26,South,375,60674,1855
2022-05-10,West,492,19763,1897
2021-12-22,West,280,51646,1288
2024-11-12,East,108,81358,1257
2022-08-29,West,396,40467,1874
2022-11-11,West,477,55149,1643
2024-05-04,North,395,18894,1464
2021-12-12,South,53,40149,1745
2024-10-20,West,325,84082,1560
2024-02-12,West,110,1890,1204
2024-06-07,South,18,97956,1173
2023-05-10,North,313,40989,1667
2024-06-25,South,311,45971,1387
2024-11-30,South,213,33619,1240
2023-09-19,South,50,15152,1756
2022-02-21,East,69,59996,1933
2023-04-10,South,499,82455,1099
2024-01-18,West,26,4590,1994
2023-08-11,East,421,28607,1998
2023-09-25,South,100,84340,1299
2023-05-26,South,462,83162,1877
2024-11-11,North,227,76818,1920
2023-08-27,South,370,93426,1258
2024-01-21,West,217,16708,1432
2021-12-02,South,36,535,1115
2022-04-16,West,468,65395,1266
2023-02-02,North,215,52076,1882
2023-06-10,South,187,89940,1332
2022-06-27,East,208,63484,1591
2024-07-22,South,493,15703,1547
2024-08-26,West,362,34335,1067
2023-03-02,West,44,6222,1246
2024-11-13,East,169,28102,1812
2023-11-05,South,23,66069,1698
2024-03-07,North,418,37423,1187
2023-05-28,South,401,79954,1792
2023-09-25,North,365,13824,1466
2022-12-18,North,188,7298,1807
2024-03-11,South,173,91385,1211
2024-06-01,North,361,41062,1046
2024-04-23,North,230,2971,1512
2023-05-16,West,57,66748,1521
2022-09-23,South,32,27170,1753
2023-04-27,East,324,55566,1989
2024-01-23,West,382,88075,1389
2023-07-19,North,142,5967,1241
2023-09-23,West,475,49137,1639
2024-03-19,East,194,715,1372
2024-03-18,North,229,28130,1519
2024-11-06,East,67,86185,1263
2021-12-30,East,66,83885,1260
2023-06-29,South,455,25240,1900
2022-01-27,North,240,84689,1091
2024-08-08,North,388,57933,1228
2023-12-15,North,373,84850,1184
2022-03-15,East,495,73311,1991
2024-10-19,North,117,81211,1690
2023-06-20,West,471,20175,1750
2023-08-10,East,148,32440,1101
2022-11-08,South,485,6810,1891
2022-11-17,East,177,35328,1956
2023-01-20,West,220,93214,1376
2024-07-19,East,247,73643,1889
2022-08-01,East,103,61433,1904
2024-04-20,West,212,52053,1043
2022-10-20,West,183,36670,1303
2023-12-18,South,476,38027,1388
2023-10-27,North,226,10008,1469
2024-05-22,North,297,84621,1351
2024-10-23,North,134,56241,1806
2022-05-25,West,241,73216,1480
2022-03-29,North,282,44740,1511
2024-05-15,North,219,32824,1297
2024-10-01,South,8,77605,1624
2024-01-09,North,422,5323,1947
2024-08-01,North,321,78324,1009
2024-06-03,South,26,28145,1383
2024-02-01,West,168,74757,1785
2023-07-12,South,20,92695,1100
2022-03-01,East,254,43938,1309
2023-01-19,West,122,63467,1668
2022-08-29,North,408,11804,1554
2023-05-23,West,109,60529,1037
2022-12-22,South,350,35363,1227
2023-07-29,North,60,61812,1654
2022-12-01,West,351,44284,1411
2023-05-19,North,131,49642,1807
2022-09-21,South,47,28240,1004
2024-02-29,East,442,59436,1329
2022-12-24,North,452,42446,1449
2024-02-07,South,88,21317,1487
2023-07-26,East,259,57796,1337
2024-09-27,West,85,28324,1909
2024-01-09,East,229,21142,1668
2023-11-29,West,433,26147,1716
2023-04-11,South,373,54449,1116
2023-02-15,West,172,26728,1699
2022-01-08,West,122,40849,1852
2024-08-31,East,500,72853,1520
2024-03-18,South,380,68720,1569
2023-11-23,West,187,72884,1933
2023-07-22,East,432,50758,1209
2021-12-20,West,214,74839,1985
2022-05-03,East,13,41322,1279
2022-04-25,South,122,32728,1742
2023-05-03,South,215,82060,1540
2022-03-13,West,159,8821,1105
2022-01-03,East,121,76971,1354
2023-05-28,North,41,25535,1198
2023-08-07,East,18,50531,1146
2022-11-27,South,223,20235,1477
2022-01-27,West,234,80680,1639
2023-08-26,North,350,46109,1216
2022-11-30,North,498,50553,1695
2024-02-07,South,249,27155,1143
2024-09-18,North,87,43688,1400
2023-05-16,South,296,46745,1990
2024-09-21,South,314,74814,1569
2024-07-23,West,129,37397,1950
2024-10-26,West,127,80714,1662
2022-05-10,North,391,51920,1235
2022-10-06,North,21,3264,1625
2021-12-17,East,71,6254,1205
2022-09-07,East,367,82802,1142
2022-07-16,South,133,38103,1555
2022-01-15,South,260,96804,1470
2023-09-03,North,139,95520,1516
2024-10-26,North,475,90932,1103
2022-06-18,North,169,74870,1725
2024-04-15,West,39,78485,1454
2022-12-18,West,37,92571,1313
2024-06-09,South,322,70762,1853
2022-09-20,South,306,73625,1450
2024-05-06,East,391,50656,1336
2022-02-19,West,492,69050,1796
2023-06-18,East,207,42538,1527
2023-03-22,West,437,41156,1028
2022-04-24,West,302,9194,1644
2023-12-05,North,358,3672,1944
2024-08-11,North,295,93479,1828
2023-08-27,East,240,87873,1760
2022-11-21,West,111,68074,1395
2022-01-16,South,126,64888,1174
2022-05-29,West,295,2884,1569
2022-04-08,South,275,27723,1883
2024-10-09,South,160,831,1788
2021-12-23,West,1,73577,1570
2022-01-30,North,499,50037,1123
2024-06-30,North,278,71359,1471
2024-08-10,North,239,1877,1541
2023-08-13,East,94,94374,1677
2023-02-03,North,473,65471,1455
2024-05-17,North,147,16590,1386
2024-03-31,North,276,52619,1393
2022-09-12,North,461,22430,1738
2023-05-12,West,395,77480,1727
2023-02-14,South,13,32663,1169
2024-08-11,East,206,38805,1898
2024-10-23,West,389,2249,1404
2024-07-21,South,62,95471,1760
2022-12-23,North,247,2546,1887
2023-02-09,East,386,51825,1425
2022-06-04,South,354,61678,1041
2022-04-30,West,48,34651,1704
2024-09-04,South,168,73415,1889
2022-09-17,East,78,29441,1254
2022-11-04,North,353,25198,1670
2021-12-29,West,291,49543,1403
2023-09-02,West,59,93658,1473
2024-08-30,East,82,79777,1947
2023-11-29,East,328,51987,1084
2023-02-22,East,148,6169,1520
2024-01-26,East,457,89350,1093
2023-04-23,East,234,10853,1197
2024-05-15,North,70,88710,1203
2022-08-17,North,27,1831,1104
2024-02-29,East,265,12196,1470
2021-12-01,East,16,74317,1231
2024-10-26,East,441,92793,1816
2023-09-25,South,47,99157,1236
2023-03-05,South,365,59738,1613
2024-09-09,West,498,14198,1916
2022-08-24,South,90,75486,1339
2024-04-25,North,327,78116,1757
2022-01-11,East,86,70760,1552
2023-11-01,West,113,74307,1263
2022-06-12,South,216,49209,1896
2022-06-25,North,132,72811,1682
2024-10-02,South,396,12926,1076
2024-07-08,East,207,89475,1728
2024-03-20,West,311,31011,1773
2023-03-27,North,7,32190,1671
2022-08-01,South,372,55981,1432
2021-12-21,North,350,64651,1694
2024-07-10,North,186,10532,1539
2024-02-17,West,244,87831,1152
2023-03-03,East,190,19788,1646
2024-03-31,North,111,4959,1338
2022-03-29,East,331,30695,1576
2023-07-23,West,236,51146,1473
2023-11-17,South,1,6377,1688
2022-07-21,North,400,11084,1207
2022-06-04,West,273,64213,1137
2024-01-19,South,109,30727,1507
2023-01-23,East,197,35385,1862
2022-01-26,South,312,89915,1875
2023-02-27,South,175,12553,1079
2022-08-20,East,431,58971,1009
2023-03-13,North,229,85938,1179
2024-06-11,West,377,95234,1676
2024-02-08,North,12,37400,1935
2024-08-25,West,412,65459,1152
2024-09-10,North,470,65030,1762
2024-10-08,South,312,1947,1386
2023-05-29,South,311,84024,1119
2023-04-01,East,122,32249,1194
2023-04-25,North,348,62910,1419
2024-08-20,North,168,32983,1454
2022-11-26,South,443,79127,1861
2024-07-30,East,418,25879,1567
2024-10-19,North,432,4956,1286
2024-07-19,East,292,21500,1636
2022-06-27,East,471,20908,1920
2023-01-26,West,225,66510,1993
2022-08-22,North,225,85210,1988
2023-08-27,West,228,6063,1634
2023-03-20,South,226,95960,1510
2022-09-30,South,405,99663,1672
2023-10-02,West,451,49670,1680
2023-07-14,East,329,49339,1811
2024-08-30,South,227,7727,1269
2022-10-21,East,50,15429,1603
2022-05-01,East,390,12773,1523
2023-02-19,West,268,14475,1052
2023-03-19,West,96,97414,1598
2022-12-08,South,273,88645,1086
2024-08-16,East,94,31833,1342
2024-06-05,North,493,733,1887
2024-08-31,North,446,70798,1117
2023-03-14,East,142,470,1001
2022-04-13,East,303,76230,1256
2022-04-03,North,375,34762,1949
2022-03-30,East,111,38983,1835
2024-11-16,South,221,64355,1130
2024-06-11,West,108,61980,1562
2022-03-17,South,256,25201,1454
2024-01-04,East,56,71201,1436
2022-05-19,North,385,31694,1516
2024-04-10,North,406,79114,1781
2022-12-02,East,13,82452,1046
2024-04-11,North,92,66871,1598
2024-04-04,East,182,35742,1936
2023-07-03,South,41,77186,1930
2024-05-01,West,4,97231,1587
2022-09-22,North,72,23120,1709
2024-07-02,East,175,16394,1724
2022-06-12,East,446,71254,1640
2022-07-13,North,193,73656,1795
2023-01-13,North,453,4426,1589
2024-01-18,West,405,46742,1051
2022-11-08,West,499,3373,1241
2022-01-03,South,317,30024,1772
2024-08-15,West,444,71283,1379
2022-01-31,North,381,31813,1886
2024-03-15,West,33,99742,1704
2023-02-11,South,301,95072,1754
2024-05-03,South,237,33302,1025
2022-04-22,South,118,65543,1655
2023-06-21,East,444,36294,1869
2024-10-13,South,216,79755,1224
2024-03-30,North,492,73060,1381
2023-03-08,West,409,45265,1378
2023-06-19,North,214,79858,1078
2022-06-03,North,244,76179,1457
2022-09-10,East,331,64170,1418
2024-01-24,North,339,25203,1448
2023-12-12,East,94,72730,1296
2023-02-28,West,86,92067,1710
2022-11-10,West,120,21511,1198
2022-02-08,West,62,39999,1290
2024-05-25,West,377,69488,1333
2021-12-02,East,281,73245,1534
2024-08-21,East,406,29277,1873
2022-02-08,South,138,54221,1486
2022-10-20,North,307,3145,1179
2022-11-03,North,229,5904,1736
2023-11-09,West,57,29991,1713
2023-01-23,East,482,10449,1787
2024-10-23,East,146,25115,1687
2024-06-10,West,298,76943,1795
2023-10-18,West,365,67387,1831
2022-06-23,East,252,1021,1807
2024-04-19,East,443,8291,1833
2024-06-23,South,170,98781,1041
2022-01-10,East,448,52885,1871
2024-02-18,East,195,91277,1658
2022-02-23,South,82,776,1161
2023-06-20,South,446,18471,1664
2024-01-14,North,149,74913,1003
2023-03-09,North,178,62364,1315
2024-06-26,East,89,68800,1280
2024-09-29,South,448,89303,1250
2024-01-29,East,392,60023,1889
2024-10-19,West,295,23986,1343
2022-03-14,East,113,28293,1604
2022-01-30,East,349,263,1797
2023-09-07,East,429,38489,1011
2022-10-07,East,133,8560,1122
2022-11-11,North,241,12294,1076
2022-08-12,East,226,75292,1261
2022-02-18,West,247,96243,1049
2023-04-04,East,295,26632,1632
2024-08-08,East,255,34195,1132
2023-07-06,East,252,40344,1752
2022-05-22,East,39,79093,1543
2023-09-18,South,198,42944,1617
2024-07-22,West,464,11076,1207
2022-12-29,South,11,7615,1577
2024-07-01,East,500,15584,1398
2024-03-05,West,420,25818,1950
2024-03-24,West,181,13717,1253
2022-02-15,South,10,14513,1280
2021-12-17,East,368,32463,1504
2022-04-28,West,288,14430,1737
2024-10-30,East,135,76843,1006
2022-04-11,West,408,43442,1891
2024-09-07,West,285,52496,1474
2024-06-14,North,389,32870,1753
2022-04-19,East,352,88450,1694
2024-07-16,East,132,51200,1185
2023-08-30,West,472,59389,1004
2022-09-25,West,309,93987,1106
2024-05-14,South,377,62376,1845
2022-05-24,East,348,62630,1352
2024-05-01,West,161,43249,1718
2022-01-11,East,251,10758,1130
2023-09-28,East,455,21388,1054
2023-12-11,West,338,90475,1078
2021-12-13,North,345,29801,1716
2023-12-17,West,448,29355,1494
2024-11-05,North,172,77462,1268
2023-06-07,West,259,72293,1852
2023-06-19,South,256,76271,1184
2024-03-23,West,354,54608,1398
2022-03-10,West,304,25462,1121
2023-04-01,North,262,89757,1535
2023-04-08,West,21,74338,1717
2022-01-16,South,465,22381,1635
2024-11-29,East,143,14278,1199
2022-08-14,North,403,31460,1080
2022-05-09,West,101,51558,1347
2022-09-01,East,97,99660,1291
2024-05-31,North,191,55117,1634
2024-05-19,East,412,61679,1725
2023-05-30,North,479,41683,1471
2023-01-09,West,143,32513,1170
2023-06-22,South,72,31952,1311
2024-07-02,East,363,42008,1561
2022-03-07,South,496,77680,1228
2022-04-16,East,188,53218,1341
2022-03-29,South,363,16672,1500
2024-08-05,South,294,5903,1435
2024-04-13,North,286,85680,1514
2022-03-22,West,433,55133,1026
2023-08-13,South,364,1086,1198
2024-02-23,South,312,83899,1266
2021-12-17,South,194,7984,1959
2022-02-24,West,85,78045,1308
2022-11-18,West,398,51209,1321
2024-08-06,West,346,76212,1669
2022-12-23,West,101,66025,1376
2023-04-14,North,473,92704,1780
2022-07-28,South,428,87591,1528
2023-05-17,East,497,50418,1435
2023-08-19,East,18,55663,1996
2023-04-08,North,175,67559,1253
2022-07-09,South,250,5655,1849
2022-03-16,East,389,51565,1388
2022-08-01,West,162,14559,1591
2022-03-04,North,161,40959,1181
2023-09-18,East,320,34698,1835
2023-06-08,East,473,79299,1647
2021-12-14,South,22,6491,1550
2022-05-25,North,371,41429,1343
2022-03-16,West,314,48289,1325
2022-08-26,South,428,48791,1066
2021-12-04,East,23,39935,1701
2022-04-30,North,258,64329,1680
2024-10-10,North,279,53501,1555
2023-05-04,North,353,54559,1967
2024-09-21,East,249,3007,1745
2024-07-08,South,418,38950,1221
2022-03-26,North,319,86567,1014
2022-01-24,South,183,33607,1782
2022-10-05,North,487,14297,1652
2023-06-18,East,454,66154,1846
2024-08-16,West,340,54123,1542
2022-02-25,South,446,378,1663
2022-10-08,North,304,81044,1217
2024-03-29,South,111,58570,1627
2024-01-26,South,77,52441,1285
2024-06-02,North,295,28293,1153
2021-12-02,West,12,23228,1096
2022-08-30,North,281,1727,1467
2023-10-24,North,276,37332,1792
2023-03-13,East,408,81321,1993
2022-03-18,South,143,77607,1633
2023-04-23,North,86,95016,1501
2023-09-17,North,14,41590,1084
2023-03-16,West,264,26650,1927
2024-07-20,South,60,55195,1610
2023-03-13,West,500,7985,1139
2024-02-27,North,328,53923,1566
2024-03-07,North,399,26935,1350
2022-01-21,West,325,86507,1248
2023-07-08,West,213,10721,1386
2022-09-30,South,23,69697,1081
2024-09-10,South,232,65141,1407
2022-12-17,East,188,58754,1466
2022-06-11,South,374,23600,1321
2022-03-16,North,216,72044,1552
2023-01-29,North,433,81217,1445
2023-01-30,South,498,1352,1494
2022-09-12,North,6,92593,1705
2023-10-23,East,70,69932,1839
2023-12-27,West,433,58741,1202
2022-12-20,West,283,54144,1783
2023-11-08,West,378,94104,1487
2023-02-23,South,78,89174,1705
2023-06-21,North,429,44545,1140
2024-02-14,East,126,88410,1092
2023-05-23,South,374,71294,1108
2022-12-04,West,308,26587,1086
2023-05-12,North,439,36495,1089
2024-04-20,East,87,81123,1752
2023-11-24,West,457,73517,1701
2023-12-05,East,36,33620,1214
2023-12-30,West,479,43212,1098
2023-10-05,North,422,8306,1369
2022-04-23,East,174,9781,1284
2022-05-14,North,132,73214,1649
2021-12-12,North,310,99441,1148
2023-05-17,South,490,61502,1433
2022-05-08,East,475,99964,1734
2023-10-15,South,432,3243,1333
2022-09-25,South,234,87854,1296
2024-11-20,South,197,69910,1971
2022-01-31,South,19,91096,1770
2022-05-23,West,379,53848,1508
2022-09-28,East,153,1395,1205
2022-12-03,South,239,50416,1979
2022-02-07,South,419,61331,1549
2023-11-10,North,248,84648,1266
2022-11-07,West,281,69105,1380
2024-09-07,North,282,54546,1047
2024-10-23,North,389,44194,1179
2022-08-19,South,201,6876,1639
2024-01-02,North,82,76824,1332
2024-09-26,North,316,50865,1254
2022-03-22,East,289,82785,1708
2024-02-21,South,333,49487,1375
2022-04-14,North,344,27901,1937
2022-08-23,South,248,82413,1368
2022-12-19,West,131,5448,1080
2022-03-25,East,45,52626,1683
2022-05-15,North,276,45431,1289
2023-12-23,West,116,72787,1003
2024-04-17,West,48,30882,1709
2022-09-22,East,406,52170,1114
2023-10-20,South,210,40933,1991
2022-01-03,South,285,49841,1601
2024-02-09,South,397,46190,1267
2024-10-23,North,128,37335,1162
2023-01-31,West,449,21770,1742
2024-11-26,South,156,79873,1899
2023-04-26,West,279,56856,1381
2023-11-25,East,411,65552,1593
2023-12-16,North,8,44245,1356
2022-09-28,South,113,80193,1277
2023-04-10,West,10,45710,1665
2022-10-08,East,474,95110,1686
2024-01-27,East,287,64665,1857
2023-11-12,North,373,17587,1729
2022-03-05,South,465,91274,1531
2024-10-02,West,223,68006,1805
2024-07-22,North,188,93208,1462
2023-06-06,South,341,50277,1989
2024-05-01,East,51,85283,1924
2023-05-13,West,32,63831,1538
2024-08-14,East,118,31113,1297
2024-07-26,East,492,26026,1728
2023-08-09,North,333,90704,1593
2023-10-18,East,39,2318,1413
2022-04-29,North,28,37881,1218
2024-05-10,East,377,42389,1814
2023-06-05,East,18,5309,1505
2024-01-03,North,302,84133,1368
2022-03-13,North,229,80383,1450
2023-07-08,West,149,93446,1581
2023-03-25,South,329,72068,1230
2024-11-11,West,16,71352,1807
2023-01-27,South,344,29066,1515
2023-06-04,East,434,9127,1051
2022-09-21,North,225,13280,1123
2024-11-16,East,300,25868,1837
2022-09-16,North,489,42314,1983
2023-01-12,East,407,99803,1286
2022-06-26,West,19,68853,1175
2023-04-20,North,434,6115,1997
2024-07-22,South,296,40718,1982
2024-11-30,East,112,91066,1017
2024-04-19,North,258,72378,1372
2023-03-31,South,476,34676,1714
2023-11-27,North,338,37086,1782
2022-05-26,North,53,54644,1962
2024-06-23,East,163,68756,1680
2023-04-19,North,362,5833,1405
2022-04-16,South,142,85933,1788
2024-07-04,West,374,77779,1906
2022-04-04,South,284,7310,1112
2023-09-12,East,498,28875,1911
2023-01-23,West,319,31247,1300
2022-07-10,North,227,4330,1714
2024-06-26,North,314,85541,1468
2024-10-17,West,6,64520,1794
2021-12-19,South,466,78978,1096
2024-05-27,West,136,40851,1736
2023-03-29,South,176,55356,1865
2023-11-14,North,262,65178,1226
2022-02-19,East,83,23929,1825
2023-08-19,North,312,45945,1601
2022-01-11,East,264,56626,1850
2023-10-06,North,138,18624,1691
2023-03-28,East,456,89465,1617
2023-08-14,West,317,46026,1672
2022-02-24,West,494,82327,1308
2023-01-18,South,113,72460,1688
2024-07-05,West,299,8260,1642
2024-05-05,North,75,78978,1778
2021-12-18,South,77,92084,1331
2024-09-09,North,395,74083,1532
2024-07-16,West,50,61058,1038
2023-04-05,East,321,91485,1693
2024-04-23,West,396,87801,1115
2023-07-21,North,474,61312,1633
2022-05-13,West,456,9680,1175
2023-09-27,South,150,48111,1105
2023-07-20,East,455,44109,1524
2023-05-26,South,298,27393,1799
2024-03-06,North,443,97762,1264
2024-11-07,West,245,38858,1354
2022-08-01,South,207,20883,1929
2024-09-15,East,353,2451,1136
2022-10-17,East,78,87053,1833
2022-04-06,West,190,81522,1992
2024-09-15,South,127,24500,1283
2024-10-10,East,481,37956,1981
2024-04-24,North,449,8405,1916
2022-01-03,South,344,19098,1711
2022-07-07,North,178,94346,1410
2024-09-16,North,453,92970,1547
2024-02-08,East,18,77180,1239
2022-04-28,West,348,56369,1416
2023-07-29,West,200,15416,1968
2022-10-26,East,431,86936,1987
2024-04-19,East,127,54741,1865
2024-09-03,South,498,32920,1246
2024-03-14,West,208,29809,1137
2022-04-16,South,165,6796,1805
2023-09-22,West,336,18800,1616
2023-03-31,West,283,5218,1195
2022-08-15,West,379,5197,1402
2023-03-04,East,407,38495,1020
2024-03-31,East,60,26193,1685
2024-11-29,West,145,85890,1858
2022-12-26,East,280,15340,1124
2022-02-14,South,293,47796,1034
2023-04-16,North,236,20210,1993
2024-06-28,West,423,78762,1955
2023-12-31,North,359,75934,1191
2022-07-30,West,304,14114,1972
2022-05-14,South,376,79895,1874
2022-12-11,East,280,62585,1312
2023-01-26,West,379,18989,1879
2024-05-28,North,410,62466,1034
2024-03-27,North,143,62378,1486
2022-09-23,South,153,44915,1828
2024-10-22,West,336,1177,1005
2022-09-20,West,439,45452,1956
2022-07-25,West,338,69055,1445
2022-02-05,North,435,83197,1541
2024-07-25,South,457,80841,1577
2022-08-14,South,281,63205,1361
2022-02-06,South,211,90133,1848
2024-09-20,East,15,20759,1205
2022-11-07,West,489,17667,1171
2022-09-06,South,315,10181,2000
2023-03-19,West,235,21452,1564
2023-02-12,East,120,22743,1562
2022-09-14,South,328,85270,1575
2022-09-03,West,273,28800,1661
2023-04-29,North,82,15182,1027
2022-08-06,West,111,52410,1590
2023-11-18,West,474,21741,1013
2024-09-07,West,145,79815,1547
2023-04-11,East,421,77620,1707
2022-04-03,West,54,11829,1281
2024-01-25,South,171,85949,1095
2022-02-04,East,456,77044,1284
2024-04-09,East,236,98124,1591
2023-10-18,East,248,21520,1554
2024-04-21,North,258,8991,1460
2023-08-11,East,314,39713,1177
2024-02-15,North,49,36277,1768
2022-08-28,South,239,8821,1213
2022-11-24,West,13,52913,1671
2023-11-12,North,420,6105,1914
2023-03-21,North,414,39877,1342
2024-05-21,South,327,95169,1425
2024-05-22,South,245,77051,1427
2024-05-28,West,409,61735,1081
2024-08-11,North,250,50654,1027
2022-09-04,North,500,73844,1969
2024-02-15,North,483,15379,1189
2022-03-12,South,87,66312,1756
2022-11-23,South,392,72821,1420
2023-09-09,South,81,63816,1912
2024-02-29,East,124,79343,1321
2022-09-15,South,97,60162,1493
2023-06-15,East,345,59232,1197
2023-01-28,North,3,42438,1419
2023-09-15,West,427,8450,1327
2023-08-04,West,187,44786,1000
2022-12-12,West,272,86907,1294
2023-11-18,South,99,56647,1026
2023-08-18,East,145,64789,1879
2022-11-11,South,342,9286,1251
2022-10-14,North,231,75035,1572
2024-03-05,West,365,85245,1934
2022-12-07,North,459,32867,1549
2024-01-15,West,351,11405,1461
2022-10-11,West,321,60561,1743
2022-03-05,East,305,19515,1406
2024-07-15,South,430,14227,1925
2023-08-09,South,361,81420,1999
2023-09-01,South,385,47125,1518
2024-08-21,West,467,60663,1317
2024-02-02,North,376,27606,1920
2024-08-26,West,61,83817,1795
2022-10-21,South,343,95592,1258
2023-02-27,East,377,67608,1743
2024-08-24,East,80,71303,1829
2022-03-20,East,242,61681,1930
2024-10-03,West,352,32158,1068
2024-03-21,East,236,26945,1152
2024-02-05,North,102,9511,1060
2023-01-06,North,385,80879,1020
2023-03-17,West,464,99113,1622
2024-09-17,West,301,98012,1129
2022-10-09,East,485,81417,1160
2024-11-02,North,14,74079,1389
2022-05-26,North,233,2145,1886
2024-03-03,East,111,10594,1421
2024-11-03,South,136,91707,1684
2022-09-08,West,347,49972,1766
2023-04-15,North,190,84454,1867
2023-12-10,North,204,39333,1339
2022-04-12,West,5,5428,1853
2022-07-17,West,21,40191,1220
2024-02-06,East,169,83336,1655
2024-07-20,West,402,95907,1342
2024-03-22,North,361,22173,1086
2023-03-03,East,449,51117,1530
2022-10-17,South,369,43400,1887
2023-01-06,South,57,9510,1517
2023-11-27,North,454,26046,1304
2022-06-04,East,358,92038,1732
2022-09-29,West,175,87905,1015
2024-11-13,South,266,6022,1044
2023-11-13,East,323,43499,1550
2022-02-25,North,325,17026,1033
2024-08-27,South,189,24095,1600
2022-09-22,East,314,79167,1694
2023-09-10,West,428,7020,1378
2024-01-13,South,388,23739,1321
2024-06-16,South,172,29045,1507
2023-08-01,North,462,1249,1083
2022-01-30,South,375,7626,1076
2024-10-29,South,356,93910,1464
2023-09-14,South,379,50809,1136
2024-08-28,South,206,28801,1999
2022-04-13,North,45,75911,1859
2023-02-19,West,206,41206,1400
2024-01-27,North,487,64519,1617
2023-02-12,West,263,11954,1733
2023-04-27,West,44,66990,1319
2024-05-08,East,94,67038,1731
2022-11-03,East,91,98013,1772
2022-11-28,North,190,39437,1615
2023-07-11,East,212,22237,1117
2023-05-10,South,446,24010,1737
2021-12-23,East,272,14772,1218
2023-04-02,North,160,26269,1084
2022-12-09,North,131,65103,1414
2022-10-13,West,334,647,1556
2024-09-03,West,115,85286,1532
2024-05-22,South,145,84929,1975
2024-05-06,East,421,55199,1754
2023-09-03,South,246,79686,1335
2023-08-21,North,491,80102,1931
2024-02-27,East,335,68932,1750
2023-08-08,South,277,56953,1056
2023-02-16,West,40,89537,1011
2022-07-23,South,134,20171,1554
2024-03-06,West,107,97428,1453
2024-04-07,South,424,48933,1844
2023-11-29,North,358,98187,1017
2022-04-14,East,47,50961,1990
2022-04-06,West,324,88429,1478
2023-11-30,West,52,40401,1028
2022-05-29,North,422,67258,1710
2023-12-28,North,141,20117,1819
2024-08-11,West,396,11541,1364
2024-03-21,East,375,83128,1701
2022-05-14,East,74,19576,1235
2024-07-03,East,128,80191,1125
2022-03-19,North,342,99139,1684
2024-09-14,North,411,5981,1846
2023-08-11,South,10,48678,1106
2024-04-21,South,413,64782,1027
2021-12-21,South,306,54749,1586
2022-02-18,South,292,51123,1097
2022-12-18,North,338,94672,1293
2022-03-22,West,280,74333,1594
2024-04-16,West,143,93466,1986
2023-10-07,East,228,83759,1156
2023-07-07,West,439,1998,1759
2022-11-18,West,187,32435,1813
2022-07-02,East,323,56431,1217
2024-09-25,North,90,98475,1398
2023-04-10,West,117,11677,1874
2022-09-24,West,416,27907,1748
2023-06-13,South,466,11006,1140
2023-03-11,East,99,9549,1272
2021-12-15,South,265,36491,1935
2022-09-21,North,76,29581,1051
2024-10-14,North,128,85653,1203
2023-12-01,South,254,19260,1442
2023-04-04,North,136,29731,1804
2023-04-28,West,494,25515,1667
2024-05-22,South,263,91841,1357
2023-03-01,North,210,78876,1165
2024-01-30,North,177,6598,1256
2021-12-20,South,459,95083,1435
2022-12-14,West,192,5106,1793
2022-10-26,East,348,3077,1704
2023-08-05,East,217,30062,1693
2022-06-03,West,28,15353,1424
2023-10-11,North,221,83387,1196
2021-12-22,North,47,59857,1276
2022-01-12,South,139,92986,1721
2022-03-13,South,285,53685,1340
2022-07-04,South,124,33214,1719
2021-12-16,South,327,83906,1645
2023-11-29,North,420,43613,1528
2022-02-18,West,381,66081,1321
2022-10-22,North,363,28107,1872
2022-10-11,South,316,38701,1957
2023-07-05,North,36,30476,1337
2024-02-12,South,18,33653,1587
2023-02-19,South,40,17065,1160
2021-12-28,West,241,35124,1124
2024-04-27,South,292,54113,1036
2024-05-15,East,388,95569,1254
2022-06-29,East,225,3882,1450
2024-06-23,South,90,12940,1883
2024-02-28,East,244,84878,1415
2024-09-28,West,183,92445,1011
2022-08-23,North,269,17766,1607
2022-03-06,South,106,34602,1097
2023-10-03,South,253,60133,1555
2023-09-28,North,406,99854,1339
