sale_id,sale_date,product_id,region_id,quantity_sold,sale_amount
7461,2023-01-04,10,2,15,485.39
7462,2022-01-14,86,5,13,88.74
7463,2023-02-08,43,6,17,132.79
7464,2019-02-21,21,9,9,236.43
7465,2019-04-21,15,6,11,324.01
7466,2021-05-26,35,10,4,304.12
7467,2021-12-02,85,5,7,265.39
7468,2019-07-30,85,1,3,371.26
7469,2022-05-08,85,10,10,424.51
7470,2021-05-07,60,5,3,499.49
7471,2023-11-11,44,5,1,238.1
7472,2020-09-18,96,6,14,497.53
7473,2021-11-15,5,7,13,367.94
7474,2019-10-26,73,4,5,332.1
7475,2022-01-05,18,7,8,323.44
7476,2021-07-12,21,5,12,456.26
7477,2019-05-17,72,6,6,474.49
7478,2021-11-09,98,4,2,97.46
7479,2020-03-15,74,8,4,251.78
7480,2019-07-30,51,9,5,471.31
7481,2021-01-21,41,2,11,197.24
7482,2023-04-24,24,4,13,124.01
7483,2020-03-10,24,8,8,60.3
7484,2021-02-18,96,8,5,302.64
7485,2022-05-15,97,9,6,353.13
7486,2020-03-14,38,3,15,105.82
7487,2023-12-08,44,1,16,340.08
7488,2020-10-27,57,9,11,450.81
7489,2021-12-01,59,1,7,129.35
7490,2020-02-15,34,3,6,69.78
7491,2023-03-27,75,3,12,419.36
7492,2021-03-16,95,9,4,459.06
7493,2020-09-01,82,1,14,115.28
7494,2020-03-02,23,7,11,363.48
7495,2022-07-22,86,2,12,299.55
7496,2023-01-11,43,7,2,127.21
7497,2021-06-20,82,1,11,413.59
7498,2021-07-30,40,10,13,240.51
7499,2021-01-11,47,10,11,353.16
7500,2022-10-24,41,8,9,157.7
7501,2022-05-28,47,10,16,409.73
7502,2023-05-20,20,10,5,139.5
7503,2022-06-09,77,2,12,188.75
7504,2019-11-24,65,3,3,201.82
7505,2023-01-06,68,8,16,111.15
7506,2019-02-21,24,3,19,438.44
7507,2020-01-11,100,1,17,65.61
7508,2019-09-20,36,9,11,285.93
7509,2019-09-24,45,8,19,408.93
7510,2019-12-25,2,4,18,294.64
7511,2022-09-02,28,8,9,170.18
7512,2022-09-09,26,5,13,392.86
7513,2023-08-17,23,3,6,254.6
7514,2020-10-13,79,1,3,89.88
7515,2023-05-06,36,10,12,165.26
7516,2023-07-11,91,5,9,300.05
7517,2022-12-15,6,6,9,332.8
7518,2019-02-15,35,4,15,278.58
7519,2020-08-22,38,7,1,143.28
7520,2020-12-20,35,3,18,300.94
7521,2022-07-16,100,7,15,172.9
7522,2020-08-23,74,1,8,120.21
7523,2020-01-16,94,7,11,473.31
7524,2019-04-28,53,1,17,164.29
7525,2023-05-09,38,1,14,174.45
7526,2019-04-26,93,2,19,449.42
7527,2023-07-12,59,2,5,79.92
7528,2019-09-17,43,4,2,296.45
7529,2022-01-03,4,1,15,394.02
7530,2023-02-12,5,4,19,144.1
7531,2019-11-01,68,2,16,423.6
7532,2019-01-07,100,4,13,387.13
7533,2020-01-01,45,4,7,248.19
7534,2023-07-16,80,9,17,68.17
7535,2020-06-06,25,9,19,485.35
7536,2022-10-03,78,1,7,315.87
7537,2023-01-01,11,5,12,263.38
7538,2022-05-23,29,7,13,443.87
7539,2020-03-04,34,4,13,216.46
7540,2021-03-01,86,5,14,286.18
7541,2023-03-02,14,2,15,430.62
7542,2023-04-13,24,3,2,202.56
7543,2021-01-16,59,7,6,388.47
7544,2020-01-02,39,10,9,135.51
7545,2019-11-09,26,7,15,354.16
7546,2020-06-21,43,4,16,260.11
7547,2021-07-09,36,1,2,90.8
7548,2021-12-13,39,1,3,76.64
7549,2023-04-14,61,4,8,234.27
7550,2023-01-30,16,4,8,358.32
7551,2021-05-14,59,6,7,305.62
7552,2022-04-02,96,7,11,428.82
7553,2021-02-20,6,9,13,200.93
7554,2019-11-30,98,9,8,423.38
7555,2023-04-20,56,10,9,28.14
7556,2021-03-08,8,5,16,189.24
7557,2019-12-14,94,10,5,45.76
7558,2019-09-30,27,3,14,460.43
7559,2021-08-20,71,3,1,242.9
7560,2020-12-20,27,6,19,164.92
7561,2023-11-09,89,1,17,251.32
7562,2022-12-08,46,7,14,271.09
7563,2020-05-14,41,3,13,424.65
7564,2022-01-21,79,5,8,275.79
7565,2020-11-15,25,7,3,221.38
7566,2019-03-20,86,7,1,481.06
7567,2020-09-13,18,9,19,484.59
7568,2022-05-25,12,1,15,28.82
7569,2021-08-04,87,3,8,356.35
7570,2019-12-24,51,9,9,192.16
7571,2020-09-09,39,8,13,340.85
7572,2020-05-21,89,2,12,322.09
7573,2023-05-02,10,8,9,171.75
7574,2022-04-19,94,8,11,493.46
7575,2020-07-29,74,2,5,184.98
7576,2022-06-23,98,8,19,319.67
7577,2019-09-01,77,3,18,408.56
7578,2020-05-20,54,7,11,81.28
7579,2020-02-26,29,9,11,157.28
7580,2022-09-05,41,4,6,107.5
7581,2022-01-15,9,6,1,393.09
7582,2019-08-05,63,9,9,402.59
7583,2023-02-22,77,5,7,135.41
7584,2023-03-23,37,1,6,12.02
7585,2022-07-25,14,3,10,217.44
7586,2023-10-12,73,9,5,346.7
7587,2021-10-05,72,3,1,315.03
7588,2022-04-07,39,10,15,228.39
7589,2019-11-26,40,2,5,157.95
7590,2020-10-11,54,4,6,242.45
7591,2023-01-04,3,5,5,17.4
7592,2020-01-26,55,7,17,46.2
7593,2023-02-28,33,7,18,89.71
7594,2020-01-16,96,9,4,316.45
7595,2022-08-22,71,8,2,117.21
7596,2021-01-11,19,2,8,217.46
7597,2021-03-30,34,8,5,314.49
7598,2020-11-03,78,8,4,416.98
7599,2020-05-27,50,5,14,279.33
7600,2023-11-07,47,3,4,96.79
7601,2021-08-06,46,9,8,476.35
7602,2022-04-26,56,7,3,54.11
7603,2021-07-18,57,1,14,189.89
7604,2023-03-20,83,8,18,461.45
7605,2021-07-01,51,10,12,305.14
7606,2020-10-05,54,5,15,334.7
7607,2020-03-02,90,6,9,157.83
7608,2020-05-16,81,9,2,48.48
7609,2020-12-30,28,10,1,189.22
7610,2022-07-07,19,8,15,207.06
7611,2023-03-17,27,3,15,142.43
7612,2019-03-12,48,5,8,115.59
7613,2020-04-22,19,4,3,184.2
7614,2022-04-16,97,1,2,323.31
7615,2020-04-01,51,5,4,475.03
7616,2019-07-08,7,10,18,354.85
7617,2019-10-18,29,7,12,392.01
7618,2023-03-24,43,1,18,159.97
7619,2023-11-24,69,4,10,61.3
7620,2021-07-08,94,6,8,152.84
7621,2019-10-19,58,9,18,207.3
7622,2021-01-25,8,8,17,348.04
7623,2023-07-17,42,2,19,470.29
7624,2022-07-30,76,3,6,406.55
7625,2023-04-17,42,10,14,140.54
7626,2020-01-12,13,5,5,411.95
7627,2023-08-09,26,7,8,211.76
7628,2022-03-25,18,3,8,95.97
7629,2020-05-22,42,7,18,236.01
7630,2022-12-07,51,5,9,285.98
7631,2020-06-11,84,10,14,384.07
7632,2022-10-10,16,6,14,181.45
7633,2020-07-12,3,6,14,81.92
7634,2023-11-22,91,4,17,56.23
7635,2022-04-25,79,8,2,65.1
7636,2021-11-20,98,9,14,475.51
7637,2019-09-17,45,2,12,476.36
7638,2020-02-25,22,9,16,484.69
7639,2023-04-02,23,4,6,158.22
7640,2023-04-24,59,6,18,103.89
7641,2019-10-31,62,7,7,490.65
7642,2021-07-30,68,4,2,494.25
7643,2021-11-28,54,8,13,48.39
7644,2023-02-21,57,10,8,378.74
7645,2023-07-26,23,8,12,151.45
7646,2020-06-25,60,1,1,455.56
7647,2023-08-21,73,8,9,53.72
7648,2022-07-25,88,10,8,445.4
7649,2022-05-11,85,3,9,11.28
7650,2021-12-25,55,5,5,265.77
7651,2019-04-18,80,10,13,174.43
7652,2019-09-25,63,8,14,219.39
7653,2019-08-10,56,6,4,222.55
7654,2023-04-03,55,4,17,330.27
7655,2022-01-18,25,4,9,21.32
7656,2020-11-23,26,4,15,348.77
7657,2019-09-12,49,6,4,20.88
7658,2023-01-18,63,7,2,100.78
7659,2019-09-10,45,5,13,307.3
7660,2019-09-14,73,10,4,52.35
7661,2020-01-18,79,8,18,495.54
7662,2020-03-17,39,7,16,394.35
7663,2020-08-21,97,8,10,355.78
7664,2022-01-18,65,4,2,141.16
7665,2023-11-08,69,8,14,33.8
7666,2020-01-25,56,6,2,489.6
7667,2020-08-04,9,3,18,82.45
7668,2021-12-03,70,8,1,416.98
7669,2023-10-02,28,7,13,106.78
7670,2023-08-15,45,10,6,193.31
7671,2020-08-20,26,5,17,349.86
7672,2019-01-19,28,4,17,473.23
7673,2022-01-29,40,1,11,19.69
7674,2020-08-29,15,10,6,137.78
7675,2023-11-25,6,3,3,384.83
7676,2022-10-12,27,2,14,94.96
7677,2023-04-15,38,8,6,64.61
7678,2023-11-20,68,8,17,32.63
7679,2019-02-02,75,5,3,256.22
7680,2022-06-06,85,5,17,386.19
7681,2023-03-28,64,4,19,481.25
7682,2023-07-12,30,1,18,141.07
7683,2021-05-11,82,1,5,69.47
7684,2019-06-04,99,6,15,207.25
7685,2022-12-17,3,4,3,37.17
7686,2021-06-23,62,4,8,172.37
7687,2022-06-23,12,3,7,325.11
7688,2020-02-09,91,9,18,92.4
7689,2021-04-23,30,3,10,319.62
7690,2023-11-18,85,8,10,486.26
7691,2023-04-14,38,2,19,433.46
7692,2022-03-30,85,4,1,184.85
7693,2021-01-16,60,1,2,216.53
7694,2023-09-22,38,5,1,215.47
7695,2022-02-14,15,2,9,431.35
7696,2019-09-28,18,1,15,496.98
7697,2021-02-08,52,1,18,414.69
7698,2023-09-12,29,2,18,283.48
7699,2023-02-19,60,5,7,57.71
7700,2019-06-21,21,9,14,477.7
7701,2019-10-01,17,6,18,431.42
7702,2019-09-16,18,4,19,422.29
7703,2022-03-04,57,3,5,201.99
7704,2023-09-03,37,8,9,229.11
7705,2023-10-12,60,3,18,68.63
7706,2023-11-07,38,1,13,469.56
7707,2020-02-26,12,4,5,472.18
7708,2022-12-15,75,5,15,134.68
7709,2022-04-24,84,5,19,351.04
7710,2019-12-30,73,5,11,109.71
7711,2023-06-19,1,8,9,202.54
7712,2020-01-13,58,8,16,158.17
7713,2023-03-27,3,4,11,200.9
7714,2020-08-02,63,9,2,161.4
7715,2021-06-09,21,1,8,179.19
7716,2020-12-22,23,5,5,397.62
7717,2022-05-04,9,5,11,157.01
7718,2021-05-30,83,5,11,409.2
7719,2022-01-26,55,8,9,288.28
7720,2020-08-27,19,9,11,392.42
7721,2019-01-22,62,3,5,460.26
7722,2023-01-13,87,9,9,77.83
7723,2022-04-10,91,8,1,178.51
7724,2020-01-18,91,3,10,37.22
7725,2019-05-14,39,2,8,209.39
7726,2022-12-20,100,4,19,126.33
7727,2021-11-14,76,2,16,290.12
7728,2020-05-17,27,4,13,393.86
7729,2022-04-23,46,5,5,248.32
7730,2022-01-13,34,2,18,173.48
7731,2023-05-10,33,8,9,84.75
7732,2023-11-22,92,1,4,23.15
7733,2019-05-24,95,3,14,342.16
7734,2023-08-30,96,7,7,24.97
7735,2022-12-06,50,10,12,461.21
7736,2019-08-12,20,1,7,301.17
7737,2019-08-08,40,2,11,183.11
7738,2019-06-28,99,3,15,30.54
7739,2023-07-13,95,2,7,212.61
7740,2020-03-08,58,2,17,434.98
7741,2019-09-22,31,6,5,485.21
7742,2021-08-11,38,7,8,51.61
7743,2020-03-04,86,6,10,390.8
7744,2023-08-13,45,6,6,136.6
7745,2020-02-20,41,9,2,195.92
7746,2023-01-16,9,8,5,278.36
7747,2020-12-27,9,8,10,497.42
7748,2019-07-16,63,6,3,112.32
7749,2023-04-27,79,5,13,73.94
7750,2021-12-12,77,9,16,301.54
7751,2020-04-24,22,2,15,427.99
7752,2023-01-06,16,7,2,327.63
7753,2022-09-15,32,6,3,180.31
7754,2022-06-28,66,7,18,488.72
7755,2021-06-08,90,4,15,497.57
7756,2023-12-12,14,9,5,387.62
7757,2021-07-13,38,7,11,403.18
7758,2019-05-03,98,2,3,382.81
7759,2022-11-11,8,4,9,136.25
7760,2022-09-24,100,5,7,83.63
7761,2021-02-16,21,2,2,281.63
7762,2019-12-14,56,10,15,477.53
7763,2019-01-29,46,8,12,440.36
7764,2021-09-01,43,1,16,62.36
7765,2019-02-04,92,3,16,37.93
7766,2023-03-22,46,1,16,438.15
7767,2022-11-20,48,5,19,310.38
7768,2020-09-14,70,8,3,159.12
7769,2022-08-10,84,7,4,285.27
7770,2020-08-11,31,9,1,118.62
7771,2022-10-04,33,2,8,474.01
7772,2022-03-16,44,8,15,415.33
7773,2021-12-26,71,8,5,481.5
7774,2021-06-22,8,6,12,101.66
7775,2020-06-03,73,3,4,423.4
7776,2019-05-02,2,2,15,284.54
7777,2019-12-06,17,8,6,169.25
7778,2019-06-24,52,6,5,245.04
7779,2023-09-11,45,4,11,472.75
7780,2020-08-19,37,5,14,348.81
7781,2020-03-26,42,5,11,186.36
7782,2020-07-10,44,9,9,499.95
7783,2022-03-05,81,9,10,179.41
7784,2021-11-05,38,8,6,408.72
7785,2022-09-18,99,8,11,394.34
7786,2022-05-03,94,2,9,364.23
7787,2023-02-28,6,3,5,338.02
7788,2019-01-09,68,8,10,63.25
7789,2019-11-30,51,5,14,497.53
7790,2022-09-18,35,7,6,88.91
7791,2021-10-13,58,8,4,302.11
7792,2019-11-23,57,6,10,132.08
7793,2019-01-15,73,5,11,92.7
7794,2021-04-18,6,8,16,284.14
7795,2023-06-26,13,1,7,419.81
7796,2019-08-14,59,1,18,194.7
7797,2022-12-19,86,1,7,47.81
7798,2023-12-19,92,3,15,315.64
7799,2022-12-02,30,10,19,385.55
7800,2019-04-23,100,6,18,155.08
7801,2022-12-22,2,6,15,348.39
7802,2019-01-01,58,5,18,47.14
7803,2019-09-23,36,7,3,187.1
7804,2023-02-23,72,5,1,242.32
7805,2022-05-16,45,2,1,393.16
7806,2023-07-04,9,4,7,175.69
7807,2023-10-02,65,1,10,232.31
7808,2021-08-09,77,7,12,317.89
7809,2022-10-24,50,4,8,315.8
7810,2019-11-02,79,4,17,263.7
7811,2019-01-12,32,4,14,170.95
7812,2022-09-30,98,3,17,338.26
7813,2023-01-28,43,8,6,420.21
7814,2023-09-20,95,4,17,85.37
7815,2023-08-17,78,8,8,176.83
7816,2023-02-26,54,9,13,337.69
7817,2022-10-23,47,1,16,380.33
7818,2021-07-25,14,4,12,392.92
7819,2020-02-24,48,6,17,330.1
7820,2021-06-07,55,8,18,244.35
7821,2023-12-20,29,6,8,326.44
7822,2019-06-20,47,6,18,76.17
7823,2019-05-14,63,10,11,111.8
7824,2021-08-22,19,4,13,464.49
7825,2022-12-21,91,9,12,461.86
7826,2021-11-14,9,7,15,364.7
7827,2023-04-03,37,6,3,170.25
7828,2022-04-28,92,1,3,327.93
7829,2022-03-10,52,2,6,347.02
7830,2023-04-28,57,6,3,262.41
7831,2023-12-25,88,1,9,376.78
7832,2020-10-19,28,5,11,24.55
7833,2022-08-31,36,1,8,135.55
7834,2023-01-07,64,3,4,399.28
7835,2022-09-04,18,7,15,469.96
7836,2023-01-04,89,5,5,439.28
7837,2022-01-20,35,10,7,361.08
7838,2019-06-28,68,1,8,91.09
7839,2021-12-15,78,1,7,190.67
7840,2022-03-24,39,8,8,34.6
7841,2023-08-23,90,9,4,323.53
7842,2019-04-21,8,7,1,230.43
7843,2019-05-17,88,3,5,290.78
7844,2019-08-20,80,6,11,489.88
7845,2021-09-18,84,3,4,207.1
7846,2020-04-12,15,10,2,160.29
7847,2021-01-01,7,4,17,83.8
7848,2020-04-25,17,4,12,80.37
7849,2021-12-27,86,3,2,264.1
7850,2021-03-24,86,10,9,377.12
7851,2022-06-26,64,6,6,286.59
7852,2021-09-20,12,5,6,437.91
7853,2019-11-19,82,9,18,164.78
7854,2021-07-10,56,9,3,301.57
7855,2021-06-22,46,3,15,334.01
7856,2023-03-22,47,9,7,147.54
7857,2023-12-21,79,3,13,204.19
7858,2022-12-26,16,4,10,299.56
7859,2023-02-19,69,1,4,20.26
7860,2020-08-28,2,5,16,444.44
7861,2020-03-04,92,9,9,64.42
7862,2022-07-16,54,2,10,33.3
7863,2023-09-29,27,4,19,115.37
7864,2023-04-10,31,10,17,256.14
7865,2019-05-28,41,2,1,171.06
7866,2022-02-15,36,8,13,225.67
7867,2021-04-29,47,9,4,51.29
7868,2020-01-02,43,3,15,124.22
7869,2021-04-29,65,9,10,57.85
7870,2021-12-25,50,6,9,122.56
7871,2021-03-23,93,6,8,354.62
7872,2022-10-25,1,7,6,291.89
7873,2019-06-24,72,5,10,173.65
7874,2020-08-10,57,6,17,138.0
7875,2020-05-09,16,1,5,498.79
7876,2021-08-30,28,3,14,386.26
7877,2022-02-11,86,9,17,412.8
7878,2022-02-08,82,5,11,22.92
7879,2023-11-20,22,5,4,39.2
7880,2023-01-02,41,8,17,359.18
7881,2023-10-05,76,2,2,104.0
7882,2022-03-16,19,7,1,218.57
7883,2019-02-04,89,9,18,100.24
7884,2021-09-25,50,7,7,96.77
7885,2022-08-25,59,5,6,63.45
7886,2020-06-21,69,6,6,301.19
7887,2021-01-19,34,4,14,372.26
7888,2021-11-03,39,7,12,37.85
7889,2020-01-09,74,1,14,145.02
7890,2020-07-10,7,4,14,332.6
7891,2022-12-22,52,3,12,202.23
7892,2023-10-18,60,4,9,355.29
7893,2019-08-21,52,1,9,382.02
7894,2020-12-05,79,2,2,25.82
7895,2020-07-16,24,9,18,196.62
7896,2021-07-27,26,7,5,367.28
7897,2021-06-05,90,6,12,195.42
7898,2020-12-26,90,2,14,12.86
7899,2023-08-14,10,1,13,174.79
7900,2023-01-03,17,2,3,437.6
7901,2023-03-06,78,7,15,476.45
7902,2022-07-22,2,2,15,284.65
7903,2019-03-17,77,3,3,160.12
7904,2020-03-14,27,8,19,238.37
7905,2023-10-22,73,7,15,125.74
7906,2020-11-29,71,9,19,92.38
7907,2022-08-05,48,4,8,251.83
7908,2021-07-03,74,7,13,370.98
7909,2023-04-13,9,1,10,119.01
7910,2021-06-09,86,2,2,455.67
7911,2020-11-22,23,7,11,92.43
7912,2019-09-10,71,2,19,283.62
7913,2022-02-23,73,6,9,390.43
7914,2022-04-15,27,10,9,114.56
7915,2021-11-26,88,9,6,155.26
7916,2020-02-14,93,5,10,35.23
7917,2023-06-23,81,10,8,472.53
7918,2023-06-22,84,7,15,248.62
7919,2019-05-07,71,1,6,41.51
7920,2023-02-15,43,8,7,416.76
7921,2022-04-06,7,9,17,288.98
7922,2020-08-14,92,5,4,37.09
7923,2019-10-21,83,6,8,230.94
7924,2023-07-20,63,8,13,222.86
7925,2022-09-28,84,4,14,81.58
7926,2021-10-16,44,2,18,215.98
7927,2019-11-06,39,10,17,148.58
7928,2020-10-23,40,8,18,352.97
7929,2020-06-11,7,2,14,12.69
7930,2020-06-23,70,5,11,62.12
7931,2020-02-23,25,6,10,460.14
7932,2020-03-19,59,5,13,222.33
7933,2020-11-15,13,6,16,96.33
7934,2023-05-01,86,6,14,398.68
7935,2021-04-19,81,3,3,427.28
7936,2019-08-24,86,3,18,113.49
7937,2023-01-02,98,9,6,359.66
7938,2019-08-02,62,3,3,311.42
7939,2019-03-26,8,3,19,375.08
7940,2021-03-04,45,2,3,396.07
7941,2023-11-03,18,7,12,333.86
7942,2019-03-26,88,10,8,478.55
7943,2023-02-21,60,10,5,433.47
7944,2019-03-06,60,4,17,122.2
7945,2023-07-28,2,1,10,457.65
7946,2020-10-24,66,6,17,186.2
7947,2020-09-18,91,5,9,366.01
7948,2019-03-05,14,2,13,425.53
7949,2022-09-28,48,6,10,223.82
7950,2021-07-27,56,1,8,35.24
7951,2021-07-07,12,3,7,475.33
7952,2022-10-07,96,4,2,45.52
7953,2022-03-27,92,3,2,180.57
7954,2023-06-01,55,6,4,302.26
7955,2020-05-05,28,4,9,67.59
7956,2023-08-09,89,1,14,420.72
7957,2023-01-26,4,5,11,109.68
7958,2022-06-02,90,5,7,493.14
7959,2019-11-09,36,9,19,459.05
7960,2020-09-06,50,8,4,306.23
7961,2021-07-07,3,8,2,333.4
7962,2021-03-23,1,5,19,271.47
7963,2021-07-28,17,8,18,201.64
7964,2023-01-29,71,10,7,182.34
7965,2022-01-16,62,7,11,446.91
7966,2022-08-19,48,1,10,292.54
7967,2020-11-10,62,7,11,413.41
7968,2020-03-10,69,8,9,261.89
7969,2020-11-12,19,3,3,160.44
7970,2022-03-04,34,9,5,54.96
7971,2021-12-09,99,8,1,168.61
7972,2022-12-26,49,2,1,441.26
7973,2019-12-06,80,6,5,358.86
7974,2019-12-13,47,4,19,395.06
7975,2020-10-07,91,3,6,388.98
7976,2022-10-02,50,6,3,68.79
7977,2020-10-10,89,10,13,87.84
7978,2019-09-02,26,9,17,165.45
7979,2019-04-19,56,2,3,157.5
7980,2023-12-28,78,10,3,42.38
7981,2020-06-16,14,10,13,85.2
7982,2022-01-18,78,10,2,429.55
7983,2019-10-23,25,5,3,298.63
7984,2019-04-22,100,6,16,177.72
7985,2023-06-01,4,4,12,267.97
7986,2022-04-15,79,7,9,138.04
7987,2019-12-09,32,2,16,296.08
7988,2023-08-11,82,7,4,46.57
7989,2019-04-11,78,2,18,452.3
7990,2023-11-17,65,1,1,127.82
7991,2020-09-20,61,5,7,411.35
7992,2023-06-16,20,2,12,333.4
7993,2022-11-25,74,8,8,266.27
7994,2019-01-28,10,8,8,465.6
7995,2021-07-25,88,1,9,86.84
7996,2023-04-10,34,4,14,68.45
7997,2019-02-27,61,9,5,167.71
7998,2023-03-02,92,5,2,416.81
7999,2019-10-24,27,10,10,27.25
8000,2019-05-14,40,6,9,127.31
8001,2022-09-16,65,3,7,218.1
8002,2019-09-06,33,5,18,359.34
8003,2021-10-17,68,1,12,156.66
8004,2020-07-03,71,8,11,229.58
8005,2021-06-20,9,6,10,175.06
8006,2022-01-03,16,2,13,55.11
8007,2023-08-05,5,4,9,371.95
8008,2021-04-13,98,4,16,236.08
8009,2022-04-06,23,9,17,408.13
8010,2021-02-09,43,9,5,350.4
8011,2023-03-07,89,5,6,38.33
8012,2022-10-10,57,3,10,255.04
8013,2022-06-02,51,1,11,495.52
8014,2023-08-15,13,6,2,160.86
8015,2023-04-04,24,8,7,251.55
8016,2019-05-26,11,1,14,329.5
8017,2022-06-18,52,1,4,109.11
8018,2021-06-11,17,7,5,354.23
8019,2019-12-10,37,7,19,333.29
8020,2023-11-08,13,2,10,193.73
8021,2021-11-24,62,3,6,149.38
8022,2020-12-02,91,2,2,460.36
8023,2019-01-01,84,6,3,72.24
8024,2019-06-02,97,8,15,221.7
8025,2020-03-04,96,8,10,385.82
8026,2020-05-22,8,1,17,82.59
8027,2022-02-23,56,9,7,467.13
8028,2020-05-05,93,8,2,267.86
8029,2023-02-14,83,9,7,257.36
8030,2019-12-11,70,9,15,217.9
8031,2023-10-28,44,6,3,435.05
8032,2019-08-09,60,3,5,474.74
8033,2020-12-23,41,1,8,196.23
8034,2021-11-14,21,8,4,275.77
8035,2020-06-11,86,10,18,164.56
8036,2022-04-20,42,3,19,190.33
8037,2023-03-03,74,7,8,23.88
8038,2021-04-20,74,10,6,395.11
8039,2023-07-23,29,6,5,484.97
8040,2021-12-01,80,3,5,387.07
8041,2020-04-25,65,6,17,263.92
8042,2021-07-18,17,3,6,415.48
8043,2023-11-07,30,9,13,430.36
8044,2021-05-21,26,1,9,276.82
8045,2023-01-02,53,8,12,469.21
8046,2022-11-26,19,5,10,24.78
8047,2023-04-19,53,4,1,14.95
8048,2019-12-11,85,1,11,49.92
8049,2019-02-14,17,9,6,38.35
8050,2023-07-28,46,9,3,218.06
8051,2019-01-21,85,5,6,470.76
8052,2023-07-16,53,9,9,340.86
8053,2021-12-29,64,10,8,333.13
8054,2021-05-22,45,9,15,198.59
8055,2019-02-17,49,7,6,271.55
8056,2023-02-23,19,8,11,159.05
8057,2020-07-04,71,1,10,263.74
8058,2019-10-14,81,4,11,375.86
8059,2021-09-28,65,10,4,283.76
8060,2021-10-30,37,10,13,215.25
8061,2020-06-25,70,4,8,424.01
8062,2021-01-25,26,9,15,150.85
8063,2019-10-01,2,3,7,245.93
8064,2021-08-13,59,10,1,489.29
8065,2020-08-22,96,10,9,483.99
8066,2023-11-15,5,1,8,13.08
8067,2020-01-16,37,5,2,270.79
8068,2022-09-14,31,7,14,175.09
8069,2020-04-23,76,4,12,152.7
8070,2019-01-15,99,9,17,302.16
8071,2020-05-30,94,6,19,228.69
8072,2019-07-10,48,6,6,369.09
8073,2022-04-06,6,3,5,23.3
8074,2023-03-25,15,10,6,464.18
8075,2020-09-12,15,10,3,288.12
8076,2022-03-06,61,5,16,345.19
8077,2019-06-03,16,10,18,306.25
8078,2022-11-12,20,6,14,494.67
8079,2022-05-17,77,4,15,493.29
8080,2019-09-29,44,3,4,308.85
8081,2019-05-23,42,5,11,345.14
8082,2023-06-23,46,7,5,313.1
8083,2021-12-28,95,6,9,162.23
8084,2019-09-04,34,2,5,104.38
8085,2022-07-08,64,1,7,207.35
8086,2021-02-26,29,5,18,344.55
8087,2019-03-20,3,5,18,37.43
8088,2023-08-09,9,6,2,262.01
8089,2020-09-14,75,3,13,210.11
8090,2023-11-29,75,1,13,268.47
8091,2023-06-17,25,4,17,431.51
8092,2020-06-08,86,4,17,33.33
8093,2021-02-10,42,10,6,384.18
8094,2021-07-26,46,2,14,336.79
8095,2023-07-03,73,8,14,109.89
8096,2022-09-15,84,6,12,369.75
8097,2022-04-27,59,3,5,253.22
8098,2022-01-23,21,1,5,245.7
8099,2020-09-08,74,3,4,246.7
8100,2021-10-28,22,8,13,475.12
8101,2019-03-08,29,4,4,472.74
8102,2023-02-28,63,3,18,457.67
8103,2019-07-10,73,4,16,444.5
8104,2022-10-21,61,4,18,28.42
8105,2021-02-06,64,2,2,206.29
8106,2020-06-04,69,4,4,448.49
8107,2021-09-16,40,9,17,380.01
8108,2022-02-14,75,4,6,233.76
8109,2019-09-24,1,1,18,388.89
8110,2023-06-23,65,1,7,112.01
8111,2020-04-29,62,1,13,303.9
8112,2023-03-13,54,5,9,271.17
8113,2022-08-14,60,6,2,291.04
8114,2022-04-02,46,6,8,363.68
8115,2020-01-11,5,6,14,475.4
8116,2020-10-14,22,9,18,139.37
8117,2022-07-15,90,1,1,381.44
8118,2020-07-02,53,10,9,326.12
8119,2022-01-02,70,6,9,350.62
8120,2023-03-12,32,8,2,220.17
8121,2019-03-14,11,8,16,472.84
8122,2019-11-04,10,3,4,245.03
8123,2019-07-18,39,5,13,69.58
8124,2022-02-27,98,10,17,343.54
8125,2023-11-17,31,4,11,73.15
8126,2020-07-25,12,1,2,168.11
8127,2021-03-01,80,9,4,121.72
8128,2023-06-27,38,5,12,274.08
8129,2023-02-19,67,2,2,180.28
8130,2022-03-20,66,2,1,88.33
8131,2023-08-20,52,7,6,397.5
8132,2022-05-14,5,4,16,239.56
8133,2019-06-28,11,1,2,232.68
8134,2019-07-16,25,5,14,444.32
8135,2021-01-04,35,2,12,274.02
8136,2019-03-30,35,7,19,357.85
8137,2021-03-09,22,9,3,170.75
8138,2022-12-28,37,1,19,285.03
8139,2021-02-26,86,2,11,365.94
8140,2021-01-17,55,6,4,155.27
8141,2022-04-21,75,8,17,347.38
8142,2019-07-28,96,7,17,288.69
8143,2020-05-07,99,9,7,222.75
8144,2022-02-27,95,2,5,359.36
8145,2020-10-26,72,9,19,165.28
8146,2021-11-02,64,4,19,360.11
8147,2023-07-16,20,3,9,280.05
8148,2021-05-20,98,7,17,130.35
8149,2021-01-01,4,5,9,337.45
8150,2022-02-03,18,5,14,443.53
8151,2022-10-30,51,2,5,161.91
8152,2023-05-25,68,6,2,408.04
8153,2023-09-27,20,6,15,174.7
8154,2020-11-28,9,4,16,412.35
8155,2022-01-27,80,5,19,35.06
8156,2020-08-16,26,7,1,13.54
8157,2023-05-30,25,8,12,65.5
8158,2021-06-04,68,6,19,438.23
